Package,Downloads,Overall,Binary-Artifacts,Branch-Protection,CII-Best-Practices,Code-Review,Dangerous-Workflow,Fuzzing,License,Maintained,Packaging,Pinned-Dependencies,SAST,Security-Policy,Signed-Releases,Token-Permissions
apache-airflow-providers-apache-drill,131012,5.26,9,6,0,10,,10,10,10,,0,0,10,8,
apache-airflow-providers-common-messaging,130997,5.26,9,6,0,10,,10,10,10,,0,0,10,8,
apache-airflow-providers-openfaas,130053,5.26,9,6,0,10,,10,10,10,,0,0,10,8,
apache-airflow-providers-apache-kylin,129338,5.26,9,6,0,10,,10,10,10,,0,0,10,8,
apache-airflow-providers-apache-hdfs,121941,5.26,9,6,0,10,,10,10,10,,0,0,10,8,
zope-processlifetime,112560,5.26,10,8,0,3,10,0,9,0,,8,2,10,,9
streamlit-webrtc,106822,5.26,10,,0,0,0,0,10,10,10,10,9,0,8,9
apache-airflow-providers-qdrant,103536,5.26,9,6,0,10,,10,10,10,,0,0,10,8,
zope-testbrowser,103154,5.26,10,8,0,3,10,0,9,0,,8,2,10,,9
multimapping,101004,5.26,10,8,0,3,10,0,9,0,,8,2,10,,9
zope-viewlet,100797,5.26,10,8,0,3,10,0,9,0,,8,2,10,,9
apache-airflow-providers-ydb,94232,5.26,9,6,0,10,,10,10,10,,0,0,10,8,
apache-airflow-ctl,93222,5.26,9,6,0,10,,10,10,10,,0,0,10,8,
apache-airflow-providers-informatica,88272,5.26,9,6,0,10,,10,10,10,,0,0,10,8,
apache-airflow-providers-singularity,84456,5.26,9,6,0,10,,10,10,10,,0,0,10,8,
apache-airflow-providers-pgvector,83949,5.26,9,6,0,10,,10,10,10,,0,0,10,8,
rdrobust,69357,5.26,10,,0,0,10,0,9,10,10,0,0,10,,10
apache-airflow-providers-jira,61431,5.26,9,6,0,10,,10,10,10,,0,0,10,8,
products-standardcachemanagers,51478,5.26,10,8,0,3,10,0,9,0,,8,2,10,,9
apache-airflow-backport-providers-amazon,48073,5.26,9,6,0,10,,10,10,10,,0,0,10,8,
pygments,819943701,5.24,10,0,0,6,10,10,10,10,,0,0,0,,10
huggingface-hub,200873272,5.24,10,,0,8,10,0,10,10,10,5,7,0,,0
llvmlite,50498950,5.24,10,,0,10,10,0,10,10,10,9,0,0,,0
django,38056361,5.24,10,,0,10,10,10,10,10,,0,0,9,,0
bytecode,27853475,5.24,10,,0,8,10,0,10,10,10,0,0,0,8,0
luigi,3816677,5.24,10,,0,10,10,0,10,10,,0,10,9,,0
autograd,3807582,5.24,10,0,0,6,10,0,10,10,,10,0,0,,10
kedro-viz,1824578,5.24,10,,0,10,10,0,10,10,10,0,9,0,,0
grpc-google-logging-v2,1058104,5.24,10,6,0,10,10,0,10,10,,0,0,10,,0
flagsmith,728407,5.24,10,6,0,10,10,0,10,10,10,0,0,0,0,0
spaces,427588,5.24,10,,0,8,10,0,10,10,10,5,7,0,,0
onnxmltools,410182,5.24,10,,0,3,10,0,10,6,10,3,9,0,,9
onepasswordconnectsdk,330532,5.24,10,,0,10,10,0,10,10,10,0,9,0,,0
torch-tb-profiler,221881,5.24,10,3,0,10,10,0,9,10,,0,0,0,,10
proto-google-cloud-datastore-v1,169834,5.24,10,6,0,10,10,0,10,10,,0,0,10,,0
django-haystack,166279,5.24,10,6,0,7,10,0,9,8,10,0,8,0,,0
hf,160418,5.24,10,,0,8,10,0,10,10,10,5,7,0,,0
hydra-submitit-launcher,90418,5.24,10,,0,4,10,0,10,10,10,0,9,9,,0
crystal-toolkit,51687,5.24,10,,0,3,10,0,9,10,10,0,10,10,,0
aiosignal,377049316,5.21,10,,0,,10,0,10,10,10,2,10,10,1,0
google-cloud-aiplatform,121547930,5.21,10,8,0,1,10,0,10,10,,0,10,10,,0
polars,42010755,5.21,10,,0,9,10,0,10,10,10,0,0,10,,0
polars-runtime-32,31409004,5.21,10,,0,9,10,0,10,10,10,0,0,10,,0
dask,19658602,5.21,10,0,0,3,10,10,10,10,10,0,0,9,,0
python-socketio,16699758,5.21,10,3,0,0,10,0,10,10,,4,0,10,,10
pyexasol,5856742,5.21,10,,0,9,10,0,10,10,,0,10,10,0,0
djangorestframework-simplejwt,5535661,5.21,10,,0,10,10,0,10,9,10,0,0,10,,0
vertexai,4546100,5.21,10,8,0,1,10,0,10,10,,0,10,10,,0
mitmproxy,3597655,5.21,6,,0,7,10,0,10,10,10,8,1,10,,0
aws-encryption-sdk,3294905,5.21,10,8,0,9,10,0,10,6,,0,4,10,,0
xarray-einstats,1739213,5.21,10,,0,5,10,0,9,5,10,0,0,9,,10
roman,1247880,5.21,10,8,0,3,10,0,9,0,,8,1,10,,9
pipelinewise-singer-python,842551,5.21,10,4,0,10,10,0,10,5,10,0,0,10,,0
python-statemachine,803840,5.21,10,,0,0,10,0,10,10,10,0,10,0,,9
transaction,715892,5.21,10,8,0,3,10,0,9,0,,8,1,10,,9
polars-lts-cpu,438015,5.21,10,,0,9,10,0,10,10,10,0,0,10,,0
ome-zarr,357996,5.21,10,0,0,10,10,0,9,10,10,0,0,9,,0
ansible-pylibssh,313776,5.21,10,5,0,3,10,0,10,3,10,0,0,10,8,0
rocketchat-api,308104,5.21,10,3,0,0,10,0,10,8,10,0,10,0,,8
cadquery,286112,5.21,10,,0,7,10,0,9,10,10,0,0,0,,9
mkdocs-rss-plugin,179025,5.21,10,,0,0,10,0,10,10,10,0,10,0,0,9
treq,164105,5.21,10,,0,10,10,0,9,10,10,0,0,9,0,0
polars-runtime-compat,159593,5.21,10,,0,9,10,0,10,10,10,0,0,10,,0
streamlink,154883,5.21,10,,0,1,10,0,10,10,10,10,0,0,8,0
polars-runtime-64,135216,5.21,10,,0,9,10,0,10,10,10,0,0,10,,0
zope-traversing,122761,5.21,10,8,0,3,10,0,9,0,,8,1,10,,9
linopy,80162,5.21,10,,0,9,10,0,10,10,10,0,10,0,,0
biip,59816,5.21,10,,0,0,10,0,10,10,10,10,0,0,,9
opendp,54153,5.21,10,,0,9,10,0,10,10,,0,10,10,,0
py-tgcalls,50977,5.21,10,0,0,0,10,0,10,10,10,0,10,0,,9
polars-u64-idx,48244,5.21,10,,0,9,10,0,10,10,10,0,0,10,,0
hatchling,247396398,5.18,10,1,0,5,10,0,10,10,10,5,0,9,0,0
itsdangerous,156556502,5.18,10,3,0,0,10,10,10,1,,8,0,9,10,0
chardet,140144843,5.18,10,,0,0,10,0,10,10,10,0,8,0,,10
hatch,15751151,5.18,10,1,0,5,10,0,10,10,10,5,0,9,0,0
pytest-django,13093205,5.18,10,3,0,4,10,0,9,0,10,4,9,0,,10
aws-cdk-lib,5624324,5.18,0,8,0,10,0,10,10,10,,,9,10,8,0
aws-cdk-cloud-assembly-schema,5382096,5.18,0,8,0,10,0,10,10,10,,,9,10,8,0
aws-cdk-aws-lambda-python-alpha,1263321,5.18,0,8,0,10,0,10,10,10,,,9,10,8,0
aws-cdk-aws-glue-alpha,992084,5.18,0,8,0,10,0,10,10,10,,,9,10,8,0
aws-cdk-core,960385,5.18,0,8,0,10,0,10,10,10,,,9,10,8,0
aws-cdk-cx-api,925378,5.18,0,8,0,10,0,10,10,10,,,9,10,8,0
aws-cdk-region-info,626014,5.18,0,8,0,10,0,10,10,10,,,9,10,8,0
aws-cdk-aws-iam,575986,5.18,0,8,0,10,0,10,10,10,,,9,10,8,0
aws-cdk-aws-cloudwatch,404905,5.18,0,8,0,10,0,10,10,10,,,9,10,8,0
aws-cdk-aws-kms,346972,5.18,0,8,0,10,0,10,10,10,,,9,10,8,0
aws-cdk-aws-s3,329575,5.18,0,8,0,10,0,10,10,10,,,9,10,8,0
aws-cdk-aws-ec2,316719,5.18,0,8,0,10,0,10,10,10,,,9,10,8,0
aws-cdk-aws-events,314541,5.18,0,8,0,10,0,10,10,10,,,9,10,8,0
btrees,297795,5.18,10,8,0,3,10,0,9,8,10,0,0,10,,0
aws-cdk-aws-lambda,293215,5.18,0,8,0,10,0,10,10,10,,,9,10,8,0
aws-cdk-aws-logs,282144,5.18,0,8,0,10,0,10,10,10,,,9,10,8,0
aws-cdk-aws-s3-assets,261225,5.18,0,8,0,10,0,10,10,10,,,9,10,8,0
aws-cdk-aws-s3tables-alpha,261045,5.18,0,8,0,10,0,10,10,10,,,9,10,8,0
aws-cdk-aws-applicationautoscaling,245380,5.18,0,8,0,10,0,10,10,10,,,9,10,8,0
aws-cdk-aws-sns,241899,5.18,0,8,0,10,0,10,10,10,,,9,10,8,0
aws-cdk-aws-cloudformation,232114,5.18,0,8,0,10,0,10,10,10,,,9,10,8,0
aws-cdk-assets,231283,5.18,0,8,0,10,0,10,10,10,,,9,10,8,0
aws-cdk-integ-tests-alpha,224390,5.18,0,8,0,10,0,10,10,10,,,9,10,8,0
aws-cdk-aws-ssm,223526,5.18,0,8,0,10,0,10,10,10,,,9,10,8,0
aws-cdk-aws-autoscaling-common,220910,5.18,0,8,0,10,0,10,10,10,,,9,10,8,0
aws-cdk-aws-ecr,214794,5.18,0,8,0,10,0,10,10,10,,,9,10,8,0
aws-cdk-aws-sqs,213981,5.18,0,8,0,10,0,10,10,10,,,9,10,8,0
aws-cdk-aws-ecr-assets,208130,5.18,0,8,0,10,0,10,10,10,,,9,10,8,0
aws-cdk-aws-efs,206785,5.18,0,8,0,10,0,10,10,10,,,9,10,8,0
aws-cdk-aws-codeguruprofiler,202819,5.18,0,8,0,10,0,10,10,10,,,9,10,8,0
aws-cdk-aws-certificatemanager,201485,5.18,0,8,0,10,0,10,10,10,,,9,10,8,0
aws-cdk-aws-signer,187044,5.18,0,8,0,10,0,10,10,10,,,9,10,8,0
aws-cdk-aws-elasticloadbalancingv2,184254,5.18,0,8,0,10,0,10,10,10,,,9,10,8,0
aws-cdk-aws-autoscaling,183359,5.18,0,8,0,10,0,10,10,10,,,9,10,8,0
lefthook,182816,5.18,10,0,0,2,10,0,10,10,10,0,10,10,0,0
aws-cdk-aws-route53,180535,5.18,0,8,0,10,0,10,10,10,,,9,10,8,0
aws-cdk-aws-apigateway,178260,5.18,0,8,0,10,0,10,10,10,,,9,10,8,0
aws-cdk-custom-resources,168786,5.18,0,8,0,10,0,10,10,10,,,9,10,8,0
aws-cdk-aws-codestarnotifications,166160,5.18,0,8,0,10,0,10,10,10,,,9,10,8,0
aws-cdk-aws-elasticloadbalancing,161003,5.18,0,8,0,10,0,10,10,10,,,9,10,8,0
aws-cdk-aws-cloudfront,157514,5.18,0,8,0,10,0,10,10,10,,,9,10,8,0
aws-cdk-aws-location-alpha,156920,5.18,0,8,0,10,0,10,10,10,,,9,10,8,0
aws-cdk-aws-dynamodb,154664,5.18,0,8,0,10,0,10,10,10,,,9,10,8,0
aws-cdk-aws-cognito,154358,5.18,0,8,0,10,0,10,10,10,,,9,10,8,0
aws-cdk-aws-kinesis,152295,5.18,0,8,0,10,0,10,10,10,,,9,10,8,0
aws-cdk-aws-secretsmanager,151611,5.18,0,8,0,10,0,10,10,10,,,9,10,8,0
aws-cdk-aws-stepfunctions,147695,5.18,0,8,0,10,0,10,10,10,,,9,10,8,0
aws-cdk-aws-sam,146428,5.18,0,8,0,10,0,10,10,10,,,9,10,8,0
aws-cdk-aws-sns-subscriptions,143728,5.18,0,8,0,10,0,10,10,10,,,9,10,8,0
aws-cdk-aws-acmpca,141496,5.18,0,8,0,10,0,10,10,10,,,9,10,8,0
aws-cdk-aws-kinesisanalytics-flink-alpha,141367,5.18,0,8,0,10,0,10,10,10,,,9,10,8,0
aws-cdk-aws-codecommit,141147,5.18,0,8,0,10,0,10,10,10,,,9,10,8,0
aws-cdk-aws-route53-targets,140864,5.18,0,8,0,10,0,10,10,10,,,9,10,8,0
zope-i18n,139254,5.18,10,8,0,2,10,0,9,0,,8,2,10,,9
aws-cdk-aws-codebuild,138376,5.18,0,8,0,10,0,10,10,10,,,9,10,8,0
aws-cdk-aws-autoscaling-hooktargets,136222,5.18,0,8,0,10,0,10,10,10,,,9,10,8,0
aws-cdk-aws-ecs,135337,5.18,0,8,0,10,0,10,10,10,,,9,10,8,0
aws-cdk-aws-servicediscovery,133722,5.18,0,8,0,10,0,10,10,10,,,9,10,8,0
aws-cdk-aws-globalaccelerator,125282,5.18,0,8,0,10,0,10,10,10,,,9,10,8,0
aws-cdk-aws-amplify-alpha,124281,5.18,0,8,0,10,0,10,10,10,,,9,10,8,0
aws-cdk-aws-iot-actions-alpha,123694,5.18,0,8,0,10,0,10,10,10,,,9,10,8,0
aws-cdk-aws-iot-alpha,118029,5.18,0,8,0,10,0,10,10,10,,,9,10,8,0
aws-cdk-aws-neptune-alpha,115450,5.18,0,8,0,10,0,10,10,10,,,9,10,8,0
aws-cdk-aws-codestar-alpha,112664,5.18,0,8,0,10,0,10,10,10,,,9,10,8,0
aws-cdk-aws-s3-deployment,102915,5.18,0,8,0,10,0,10,10,10,,,9,10,8,0
aws-cdk-aws-redshift-alpha,99334,5.18,0,8,0,10,0,10,10,10,,,9,10,8,0
aws-cdk-aws-kinesisfirehose-destinations-alpha,89599,5.18,0,8,0,10,0,10,10,10,,,9,10,8,0
aws-cdk-aws-kinesisfirehose-alpha,88948,5.18,0,8,0,10,0,10,10,10,,,9,10,8,0
aws-cdk-aws-batch,87637,5.18,0,8,0,10,0,10,10,10,,,9,10,8,0
aws-cdk-aws-batch-alpha,84305,5.18,0,8,0,10,0,10,10,10,,,9,10,8,0
aws-cdk-aws-imagebuilder,79293,5.18,0,8,0,10,0,10,10,10,,,9,10,8,0
aws-cdk-aws-fsx,78749,5.18,0,8,0,10,0,10,10,10,,,9,10,8,0
aws-cdk-aws-kinesisfirehose,64685,5.18,0,8,0,10,0,10,10,10,,,9,10,8,0
aws-cdk-aws-codepipeline,62578,5.18,0,8,0,10,0,10,10,10,,,9,10,8,0
aws-cdk-aws-bedrock-agentcore-alpha,62202,5.18,0,8,0,10,0,10,10,10,,,9,10,8,0
aws-cdk-aws-events-targets,60843,5.18,0,8,0,10,0,10,10,10,,,9,10,8,0
aws-cdk-aws-lambda-event-sources,59583,5.18,0,8,0,10,0,10,10,10,,,9,10,8,0
aws-cdk-aws-msk-alpha,55830,5.18,0,8,0,10,0,10,10,10,,,9,10,8,0
aws-cdk-aws-lambda-go-alpha,53455,5.18,0,8,0,10,0,10,10,10,,,9,10,8,0
aws-cdk-aws-bedrock-alpha,52287,5.18,0,8,0,10,0,10,10,10,,,9,10,8,0
aws-cdk-aws-s3-notifications,50588,5.18,0,8,0,10,0,10,10,10,,,9,10,8,0
sentry-arroyo,49345,5.18,10,4,0,4,10,0,10,10,,4,7,10,0,0
aws-cdk-aws-pipes-targets-alpha,48739,5.18,0,8,0,10,0,10,10,10,,,9,10,8,0
aws-cdk-aws-apigatewayv2-integrations-alpha,48608,5.18,0,8,0,10,0,10,10,10,,,9,10,8,0
aws-cdk-aws-pipes-sources-alpha,48522,5.18,0,8,0,10,0,10,10,10,,,9,10,8,0
rich,464658919,5.15,10,,0,1,10,10,10,10,,2,9,10,,0
snowflake-connector-python,136724328,5.15,0,5,0,10,10,0,10,10,,0,4,9,8,0
slack-sdk,69927243,5.15,10,,0,7,10,0,10,10,10,2,0,10,,0
python-engineio,16642879,5.15,10,3,0,0,10,0,10,10,,3,0,10,,10
slackclient,6062634,5.15,10,,0,7,10,0,10,10,10,2,0,10,,0
rq,5781949,5.15,10,0,0,2,10,0,9,10,10,0,10,10,,0
python-calamine,3111404,5.15,10,0,0,1,10,0,10,10,10,6,0,0,0,10
okta,675536,5.15,10,5,0,10,10,0,10,10,,0,0,10,,0
tavern,188267,5.15,10,5,0,4,10,0,10,10,,0,4,0,,10
django-maintenance-mode,169267,5.15,10,,0,0,10,0,10,5,,5,10,10,,10
mdtraj,160514,5.15,10,5,0,10,10,0,10,10,10,0,0,0,,0
napalm,143167,5.15,10,,0,5,10,0,10,10,10,0,0,0,,10
aiogithubapi,118958,5.15,10,3,0,0,10,0,10,0,10,8,10,0,,10
mollie-api-python,74998,5.15,10,5,0,10,10,0,10,6,,0,7,9,0,0
causalml,66953,5.15,10,,5,7,10,0,9,10,10,0,0,10,,0
snowflake-connector-python-nightly,53493,5.15,0,5,0,10,10,0,10,10,,0,4,9,8,0
ecdsa,40890734,5.12,10,0,0,3,10,10,9,10,,0,8,10,,0
incremental,11864012,5.12,10,,0,0,10,0,9,9,10,0,0,9,,10
slack-bolt,10795687,5.12,10,,0,8,10,0,10,10,10,0,0,10,,0
msgraph-core,9725526,5.12,10,,0,8,10,0,10,10,,0,10,10,,0
zarr,9460909,5.12,10,,0,6,10,0,10,10,10,9,4,0,,0
kornia,2695845,5.12,10,5,0,9,10,,10,10,10,0,1,0,0,0
kedro-datasets,2335275,5.12,10,,0,10,10,0,10,10,10,0,7,0,,0
zope-deprecation,2252720,5.12,10,8,0,4,10,0,9,0,,5,1,10,,9
smda,811268,5.12,10,0,0,10,10,0,10,10,,2,0,0,,10
nvtx,741497,5.12,10,3,0,0,10,0,9,10,,3,10,0,,10
ipex-llm,540119,5.12,10,1,0,9,10,0,10,0,,0,7,10,,10
kedro-telemetry,532210,5.12,10,,0,10,10,0,10,10,10,0,7,0,,0
zope-schema,455329,5.12,10,8,0,4,10,0,9,0,,5,1,10,,9
mt-940,441314,5.12,10,0,0,0,10,0,10,10,10,0,10,0,8,0
rasa-sdk,199956,5.12,10,,0,10,10,0,10,10,10,7,0,0,,0
manim,185262,5.12,10,,0,10,10,0,10,10,10,0,7,0,0,0
zope-size,117663,5.12,10,8,0,4,10,0,9,0,,5,1,10,,9
libcuml-cu12,113384,5.12,10,8,0,10,0,0,10,10,,0,0,10,,10
dirac,112372,5.12,10,,0,8,10,0,10,10,10,0,0,10,,0
zope-browserpage,104000,5.12,10,8,0,4,10,0,9,0,,5,1,10,,9
mycli,98503,5.12,10,3,0,5,10,0,10,10,10,10,0,0,,0
eyecite,82247,5.12,10,,0,8,10,0,10,10,10,0,0,10,,0
pyubx2,71069,5.12,10,5,0,3,10,0,10,10,10,0,0,10,,0
openml,62630,5.12,10,8,0,10,10,0,9,7,10,0,0,0,,0
pypistats,47923,5.12,10,,0,0,10,0,10,10,10,10,0,0,,8
zipp,416417786,5.09,10,0,0,1,10,10,0,10,,0,0,10,,10
websockets,310587910,5.09,10,0,0,1,10,10,10,10,10,0,0,10,,0
loguru,62732088,5.09,10,,0,1,10,0,10,10,10,0,10,10,,0
simplejson,49450177,5.09,10,3,0,5,10,10,9,10,10,0,0,0,,0
responses,47306415,5.09,10,1,0,6,10,0,10,8,,5,9,10,0,0
xgboost,33788384,5.09,10,,0,5,10,0,10,10,,0,0,9,0,10
mlflow-skinny,30384136,5.09,10,3,0,8,0,0,10,10,10,,0,10,0,10
mlflow,29655849,5.09,10,3,0,8,0,0,10,10,10,,0,10,0,10
fakeredis,28232111,5.09,10,,5,2,10,0,10,10,10,0,6,10,,0
bandit,18866986,5.09,10,,0,10,10,0,10,7,10,1,0,10,,0
mlflow-tracing,13968218,5.09,10,3,0,8,0,0,10,10,10,,0,10,0,10
torchmetrics,9657358,5.09,10,,0,9,10,0,10,10,10,8,0,0,0,0
gcovr,2502757,5.09,10,,0,4,10,0,9,10,10,4,0,0,0,8
nibabel,1352138,5.09,10,,0,8,10,0,9,10,10,10,0,0,,0
autogen-agentchat,1168519,5.09,10,5,0,6,10,0,10,0,10,0,10,10,,0
autogen-core,1078005,5.09,10,5,0,6,10,0,10,0,10,0,10,10,,0
pyqtgraph,711648,5.09,10,,0,8,10,0,9,10,10,0,10,0,,0
pyautogen,710343,5.09,10,5,0,6,10,0,10,0,10,0,10,10,,0
interpret-core,703064,5.09,10,0,0,1,10,0,10,10,10,0,5,0,,10
django-colorfield,623486,5.09,10,,0,0,10,0,10,5,,5,9,10,,10
autogen-ext,589811,5.09,10,5,0,6,10,0,10,0,10,0,10,10,,0
xgboost-cpu,381350,5.09,10,,0,5,10,0,10,10,,0,0,9,0,10
hdf5plugin,370955,5.09,8,0,0,10,10,10,9,10,10,0,0,0,0,0
interpret,327745,5.09,10,0,0,1,10,0,10,10,10,0,5,0,,10
python-gerrit-api,311313,5.09,10,0,0,0,10,0,10,10,10,0,8,0,,9
easypost,115232,5.09,10,,0,10,10,0,10,1,10,0,10,10,0,0
pypcode,104695,5.09,10,0,0,2,10,0,9,10,10,4,0,0,,10
pyspark-extension,75645,5.09,10,3,0,0,10,0,10,10,10,7,0,10,,0
dnspython,198258912,5.06,10,,0,1,10,10,9,10,10,0,0,10,0,0
pycryptodome,70250710,5.06,10,0,0,2,10,10,9,9,,0,8,0,8,0
pycryptodomex,48119577,5.06,10,0,0,2,10,10,9,9,,0,8,0,8,0
msgspec,32782227,5.06,10,3,0,5,0,0,10,10,10,8,0,9,,8
sqlfluff,7687553,5.06,10,4,0,10,10,0,10,10,10,0,0,0,,0
pep517,7625770,5.06,10,,0,8,10,0,10,2,10,6,0,0,,10
django-environ,5279837,5.06,10,,0,8,10,0,10,10,,0,9,10,0,0
sqlfluff-templater-dbt,2527703,5.06,10,4,0,10,10,0,10,10,10,0,0,0,,0
ibis-framework,1412102,5.06,10,,0,10,0,0,10,10,10,0,10,10,0,4
pulumi-kubernetes,528655,5.06,10,,0,2,10,0,10,10,10,8,0,10,0,0
pyvisa-py,480364,5.06,10,,0,10,10,0,10,10,10,0,0,0,4,0
cdk8s,457278,5.06,10,,2,10,10,0,10,10,,0,0,9,,4
chiabip158,340467,5.06,10,6,0,10,10,0,10,2,10,0,9,0,,0
codeshield,267525,5.06,10,3,0,10,10,10,9,10,,2,0,0,,0
pylibiio,198440,5.06,10,6,0,10,10,0,10,10,,1,6,0,0,0
wsgidav,119170,5.06,10,0,0,2,10,0,10,8,10,2,9,10,0,0
pyvistaqt,75688,5.06,10,,0,2,10,0,10,10,10,0,8,10,,0
sqlfluffrs,66656,5.06,10,4,0,10,10,0,10,10,10,0,0,0,,0
ridgeplot,56718,5.06,10,,0,0,10,0,10,10,10,0,9,0,8,0
typecats,49911,5.06,10,6,0,2,10,0,10,10,,0,10,9,,0
toolz,43705140,5.03,10,0,0,4,10,10,9,0,10,5,0,0,,10
trio,38677519,5.03,10,3,0,2,10,0,9,10,10,0,0,0,,9
whitenoise,9234228,5.03,10,0,0,1,10,0,10,10,10,10,0,9,,0
py7zr,5958118,5.03,7,,0,4,10,0,10,10,10,0,9,10,,0
datasketch,5206166,5.03,10,6,0,7,10,0,10,10,10,0,1,0,,0
numcodecs,4985831,5.03,10,,0,8,10,0,10,9,10,0,10,0,,0
line-bot-sdk,4592681,5.03,10,,0,5,10,0,10,10,10,4,0,0,,6
python-ldap,3241539,5.03,10,,0,4,10,0,9,10,,0,0,10,,10
zc-lockfile,2433713,5.03,10,8,0,3,10,0,9,0,,5,1,10,,9
fido2,1609067,5.03,10,,0,1,10,0,10,10,,0,2,0,8,10
awesomeversion,443296,5.03,10,3,0,,10,0,10,0,10,6,10,0,,10
telnyx,435653,5.03,10,3,0,0,10,0,10,10,,6,10,10,,0
securetar,282974,5.03,10,3,0,10,10,0,10,10,,2,0,9,,0
contentful,239468,5.03,10,5,0,7,10,0,10,1,,0,1,10,,10
stim,219682,5.03,10,,0,3,10,0,10,10,10,5,1,10,0,0
fixit,174210,5.03,10,,0,4,10,0,9,4,10,0,0,9,,10
zope-location,148354,5.03,10,8,0,3,10,0,9,0,,5,1,10,,9
zope-lifecycleevent,136017,5.03,10,8,0,3,10,0,9,0,,5,1,10,,9
zope-ptresource,100919,5.03,10,8,0,3,10,0,9,0,,5,1,10,,9
zope-sequencesort,100412,5.03,10,8,0,3,10,0,9,0,,5,1,10,,9
cuenca-validations,58272,5.03,10,,0,10,10,0,10,7,10,0,10,0,,0
record,53412,5.03,10,8,0,1,10,0,9,0,,8,1,10,,9
zope-copy,50402,5.03,10,8,0,3,10,0,9,0,,5,1,10,,9
markdown-it-py,452750256,5.00,10,,0,2,10,10,10,8,10,0,0,10,,0
libcst,44646873,5.00,10,,0,5,10,10,9,0,10,0,9,9,,0
std-uritemplate,9818643,5.00,10,,0,6,10,0,10,10,10,1,10,0,,0
bokeh,5757578,5.00,10,,0,8,10,0,10,10,,1,7,10,,0
trimesh,4544273,5.00,10,,0,2,10,0,10,10,10,2,0,0,,10
policy-sentry,3224546,5.00,10,0,0,2,10,0,10,10,10,7,0,10,,0
nats-py,3095051,5.00,10,,0,10,10,0,10,10,,0,0,0,,10
rubicon-objc,1569051,5.00,10,,0,7,10,0,9,10,10,0,0,10,0,0
numpydoc,1541745,5.00,10,,0,7,10,0,9,10,10,1,0,9,,0
awsiotsdk,683486,5.00,10,8,0,7,10,0,0,5,,0,10,10,,0
google-cloud-jupyter-config,624570,5.00,10,,0,10,10,0,10,10,10,0,5,0,0,0
ibm-secrets-manager-sdk,426927,5.00,10,,0,0,10,0,10,10,10,0,10,10,,0
zope-proxy,354547,5.00,10,8,0,4,10,0,9,5,10,0,0,10,,0
pulumi-awsx,270634,5.00,10,,0,2,10,10,10,10,,7,0,10,0,0
apache-superset-core,198975,5.00,10,,0,10,0,0,10,10,10,5,10,10,0,0
zope-security,163807,5.00,10,8,0,4,10,0,9,5,10,0,0,10,,0
conda-pack,117583,5.00,10,,0,10,10,0,10,10,10,5,0,0,,0
softlayer,114632,5.00,10,,0,0,10,0,10,10,10,0,10,10,,0
weblate-language-data,101267,5.00,10,,0,0,10,0,10,10,,10,10,10,0,0
file-magic,72137,5.00,5,3,0,0,10,10,9,10,,0,10,0,,9
zope-index,67386,5.00,10,8,0,5,10,0,9,4,10,0,0,10,,0
contourpy,144294839,4.97,10,0,0,1,10,0,10,10,,3,0,10,,10
gunicorn,100818230,4.97,10,,0,0,10,10,9,10,10,0,0,10,,0
isort,73583194,4.97,10,3,0,10,10,0,10,10,10,0,0,0,,0
biopython,7335856,4.97,10,,0,4,10,0,9,10,,0,0,9,,10
flask-httpauth,1696205,4.97,10,3,0,0,10,0,10,8,,3,0,10,,10
nicegui,1021781,4.97,10,5,0,8,10,0,10,10,,0,0,10,,0
pytd,275614,4.97,10,5,0,8,10,0,10,0,,0,,10,,10
pywatchman,265176,4.97,10,3,0,4,10,10,10,10,,0,0,9,0,0
pyld,236174,4.97,10,0,0,3,10,0,10,10,,2,8,0,,10
openslide-python,223683,4.97,10,3,0,0,10,0,10,10,10,0,0,0,0,10
vermin,215155,4.97,10,4,2,0,10,0,10,9,,4,10,10,,0
tensorizer,173857,4.97,10,6,0,10,10,0,10,7,10,0,0,0,,0
udapi,137513,4.97,10,3,0,0,10,0,10,10,10,0,0,0,,10
authencoding,103263,4.97,10,8,0,3,10,0,9,0,,5,0,10,,9
sfmergeutility,55402,4.97,4,5,0,6,10,0,10,10,,,0,10,0,8
tsam,55035,4.97,10,5,0,8,10,0,10,10,10,0,0,0,,0
pytest-resource-path,51794,4.97,10,0,0,0,10,0,10,10,,8,8,0,,9
jmespath,453832339,4.94,10,0,0,4,10,10,10,0,,6,7,0,,10
types-requests,114967129,4.94,10,3,0,10,10,0,9,10,,0,0,10,,0
pytest-mock,70037415,4.94,10,,0,6,10,0,10,10,10,0,0,10,0,0
types-pyyaml,57452766,4.94,10,3,0,10,10,0,9,10,,0,0,10,,0
types-protobuf,57267102,4.94,10,3,0,10,10,0,9,10,,0,0,10,,0
types-toml,48774343,4.94,10,3,0,10,10,0,9,10,,0,0,10,,0
types-certifi,42593356,4.94,10,3,0,10,10,0,9,10,,0,0,10,,0
types-python-dateutil,41242063,4.94,10,3,0,10,10,0,9,10,,0,0,10,,0
pyodbc,33170104,4.94,10,0,0,6,10,10,10,10,,0,10,0,,0
flit-core,28947117,4.94,10,,0,6,10,0,10,10,10,0,0,10,,0
types-pytz,28945351,4.94,10,3,0,10,10,0,9,10,,0,0,10,,0
types-cachetools,24618779,4.94,10,3,0,10,10,0,9,10,,0,0,10,,0
