Package,Downloads,Overall,Binary-Artifacts,Branch-Protection,CII-Best-Practices,Code-Review,Dangerous-Workflow,Fuzzing,License,Maintained,Packaging,Pinned-Dependencies,SAST,Security-Policy,Signed-Releases,Token-Permissions
rich-rst,91027126,4.41,10,0,0,0,10,0,10,10,,0,10,10,0,0
graphql-core,84509831,4.41,10,,0,0,10,0,10,10,10,0,0,10,,0
sqlalchemy-utils,29307657,4.41,10,0,0,3,10,10,9,10,,6,0,0,,0
dbt-extractor,28371326,4.41,10,,0,10,10,0,10,0,,9,1,10,,0
maturin,19379125,4.41,9,,0,3,10,0,10,10,10,7,0,0,0,0
locust,14055255,4.41,10,3,0,5,0,0,10,10,10,0,0,3,,10
libtmux,13140422,4.41,10,,0,0,10,0,10,10,10,0,10,0,,0
yq,4422596,4.41,10,0,0,0,10,0,10,10,10,0,0,10,0,0
pygraphviz,4286036,4.41,10,0,0,7,10,0,9,10,10,0,0,0,,0
aiohttp-jinja2,3496847,4.41,10,,0,0,10,0,10,10,,0,10,10,0,0
standardwebhooks,2600078,4.41,10,,0,6,10,0,10,10,10,1,0,0,,0
lib-detect-testenv,2568931,4.41,10,0,0,0,10,0,10,10,10,0,10,0,,0
pymarkdownlnt,1508368,4.41,10,,0,0,10,0,10,10,10,0,10,0,,0
modin,1441131,4.41,10,,0,10,10,0,10,0,10,0,10,0,,0
surge-api,1359937,4.41,10,,0,9,10,0,10,1,,5,0,0,,10
inscriptis,1345082,4.41,10,,0,0,10,0,10,10,10,0,10,0,,0
ncclient,938252,4.41,10,,0,4,10,0,10,0,10,0,0,4,0,10
pypiserver,898219,4.41,10,,0,7,10,0,9,10,10,0,0,0,0,0
awscurl,686371,4.41,10,,0,0,10,0,10,10,10,0,10,0,,0
cement,610132,4.41,10,0,0,0,10,0,10,10,10,,10,0,,0
aiohttp-sse,585145,4.41,10,,0,6,10,0,10,4,,0,10,10,0,0
vectorbt,554274,4.41,10,5,0,2,10,0,9,10,10,0,0,0,,0
cuml-cu12,428122,4.41,10,,0,10,0,0,10,10,,0,0,10,,10
libcuml-cu12,405616,4.41,10,,0,10,0,0,10,10,,0,0,10,,10
simplification,336213,4.41,10,0,0,0,10,0,9,7,10,0,0,0,0,10
aiomonitor,297102,4.41,10,,0,2,10,0,10,0,10,0,0,10,8,0
robosuite,252205,4.41,10,,0,10,10,0,9,7,10,0,0,0,0,0
text2digits,242404,4.41,10,0,0,0,10,0,10,0,10,0,10,0,,10
pyxbe,222551,4.41,10,3,0,,10,0,10,9,10,7,0,0,,0
spiceypy,210766,4.41,10,,0,0,10,0,10,10,10,10,0,0,0,0
wakeonlan,209215,4.41,10,0,0,0,10,0,10,10,10,0,0,10,,0
autofaker,208464,4.41,10,,0,0,10,0,10,10,10,0,10,0,,0
protoc-gen-validate,208130,4.41,10,,0,10,10,10,10,0,10,0,0,0,0,0
pypdfform,201071,4.41,10,,0,0,10,0,10,10,,0,10,10,,0
pyulog,195937,4.41,10,0,0,5,10,0,10,5,10,0,0,10,,0
ibm-vpc,187897,4.41,10,,0,2,10,0,10,8,10,0,0,10,,0
aistore,149433,4.41,10,,0,0,10,0,10,10,10,0,0,10,0,0
neptune,144595,4.41,10,,0,10,10,0,10,0,10,0,0,10,,0
tidy3d,142518,4.41,10,5,0,1,10,0,10,10,,5,6,0,,0
tmuxp,136558,4.41,10,,0,0,10,0,10,10,10,0,10,0,,0
sphinxcontrib-django,122107,4.41,10,,0,0,10,0,10,10,10,0,0,10,0,0
unyt,99246,4.41,10,0,0,,10,0,10,10,10,10,0,0,,0
django-user-sessions,95197,4.41,10,,0,10,10,0,10,0,10,0,0,10,,0
env-canada,95191,4.41,10,0,0,0,10,0,10,10,,10,10,0,,0
django-analytical,93008,4.41,10,,0,10,10,0,10,0,10,0,0,10,,0
fastly,87681,4.41,10,0,0,0,10,0,10,1,10,0,0,10,0,9
meteofrance-api,76577,4.41,10,,0,0,10,0,10,10,10,0,10,0,,0
freebox-api,75967,4.41,10,,0,0,10,0,10,10,10,0,10,0,,0
markdown-it-py,613779408,4.38,10,,0,3,10,10,10,0,10,0,0,10,,0
httptools,250228975,4.38,10,0,0,7,10,0,10,4,10,8,0,0,,0
smmap,249781606,4.38,10,0,0,5,10,0,10,0,,0,3,9,,10
defusedxml,241198654,4.38,10,0,0,0,10,10,9,0,,0,0,10,,10
simplejson,62249238,4.38,10,3,0,5,10,10,9,2,10,0,0,0,,0
pyzipper,9323147,4.38,10,3,0,0,10,0,10,0,,5,0,10,,10
airportsdata,2510050,4.38,10,0,0,0,10,0,9,10,10,10,0,0,,0
adjusttext,1212535,4.38,10,0,0,1,10,0,10,4,10,2,0,0,,10
ytsaurus-client,758158,4.38,0,3,0,0,10,10,10,10,10,0,0,10,,0
maggma,659963,4.38,10,,0,0,10,0,9,10,10,0,10,0,,0
optimizely-sdk,650523,4.38,10,8,0,10,10,0,10,5,,0,0,0,,0
smmap2,512739,4.38,10,0,0,5,10,0,10,0,,0,3,9,,10
mode-streaming,427422,4.38,10,,0,0,10,0,9,10,10,0,10,0,,0
griddataformats,256919,4.38,10,,0,5,10,0,10,10,10,0,2,0,,0
python-snap7,255247,4.38,10,,0,1,10,0,10,10,10,0,8,0,,0
pulumi-snowflake,238559,4.38,10,,0,1,10,0,10,10,,8,0,10,0,0
mhctools,105773,4.38,10,3,0,0,10,0,10,10,,0,0,0,,10
ofxtools,99055,4.38,10,0,0,0,10,0,9,10,10,0,0,10,,0
pylitterbot,83080,4.38,10,3,0,10,10,0,10,10,,0,0,0,,0
aiopvapi,76937,4.38,10,0,0,3,10,0,10,10,,0,0,0,0,10
patsy,38737083,4.35,10,3,0,10,10,0,9,10,,0,0,0,,0
mysqlclient,21563983,4.35,10,3,0,1,10,0,10,10,,3,0,10,,0
tld,15866317,4.35,10,3,0,0,10,0,9,0,,0,5,10,,10
trafilatura,13364051,4.35,10,0,0,6,10,0,10,10,,0,10,0,,0
smbprotocol,12507553,4.35,10,0,0,6,10,0,10,10,10,0,0,0,,0
sql-metadata,6799628,4.35,10,,0,6,10,0,10,10,10,0,0,0,,0
flask-migrate,5687736,4.35,10,3,0,1,10,0,10,0,,3,0,10,,10
pyod,5096513,4.35,10,0,0,4,10,0,10,10,,0,9,4,,0
kornia-rs,3212425,4.35,10,5,0,1,10,0,10,10,,0,0,10,,0
mteb,3180141,4.35,10,,0,6,10,0,10,10,10,0,0,0,0,0
sudachipy,2232850,4.35,10,0,0,10,10,0,10,6,10,0,0,0,,0
drf-nested-routers,2158642,4.35,10,,0,6,10,0,10,10,10,0,0,0,0,0
drf-exceptions-hog,2092643,4.35,10,8,0,4,10,0,10,2,,2,1,10,,0
x-wr-timezone,2070212,4.35,10,3,0,5,10,0,10,8,,0,0,10,,0
extension-helpers,1685829,4.35,10,,0,6,10,0,10,10,,10,0,0,,0
django-rq,1030988,4.35,10,0,0,1,10,0,10,5,,0,0,10,,10
pytest-regressions,1026806,4.35,10,3,0,8,10,0,10,5,10,0,0,0,,0
phonemizer-fork,966328,4.35,10,0,0,6,10,0,10,10,10,0,0,0,,0
littlefs-python,959941,4.35,10,0,0,6,10,0,10,10,10,0,0,0,,0
dafnyruntimepython,524125,4.35,7,,0,10,10,0,9,10,,0,0,9,0,0
junos-eznc,519946,4.35,10,,0,10,10,0,10,10,,0,0,4,,0
symspellpy,518418,4.35,10,3,0,0,10,0,10,9,10,0,6,0,,0
amazon-transcribe,457029,4.35,10,6,0,10,10,0,10,0,,0,0,10,,0
primer3-py,435399,4.35,10,6,0,9,10,0,10,1,10,0,0,0,,0
phonemizer,431810,4.35,10,0,0,6,10,0,10,10,10,0,0,0,,0
thermo,421993,4.35,10,1,0,5,10,0,10,10,10,0,0,0,,0
courts-db,395270,4.35,10,,0,8,10,0,10,8,,0,0,10,,0
pygitguardian,391201,4.35,10,,0,6,10,0,10,10,10,0,0,0,,0
torch-tb-profiler,376115,4.35,10,3,0,10,10,0,9,10,,0,0,0,,0
mplhep,368011,4.35,10,3,0,3,10,0,10,10,10,0,0,0,,0
spotdl,290310,4.35,10,3,0,3,10,0,10,10,10,0,0,0,0,0
dagger-io,240161,4.35,6,6,0,10,10,0,10,10,,1,0,0,0,0
datawrapper,148892,4.35,10,0,0,0,10,0,10,10,10,0,0,9,,0
flask-moment,147069,4.35,10,3,0,1,10,0,10,0,,3,0,10,,10
scikit-posthocs,146623,4.35,10,0,0,1,10,0,10,5,10,0,0,0,,10
scrapinghub,142117,4.35,10,0,0,6,10,0,10,8,10,0,3,0,,0
gstools,136891,4.35,10,,0,6,10,0,10,10,10,0,0,0,,0
sagemaker-experiments,130247,4.35,10,6,0,10,10,0,10,0,,0,0,10,,0
renault-api,123189,4.35,10,,0,0,10,0,10,10,10,0,9,0,,0
particle,116279,4.35,10,0,0,6,10,0,10,10,10,0,0,0,,0
pysal,108571,4.35,10,,0,6,10,0,10,10,10,0,0,0,,0
mlcroissant,103197,4.35,10,,0,10,10,0,10,6,10,0,0,0,,0
jellyfin-apiclient-python,83532,4.35,10,3,0,3,10,0,10,10,,0,0,10,,0
pykaleidescape,76853,4.35,10,0,0,6,10,0,10,0,10,0,0,0,,10
vallox-websocket-api,73654,4.35,10,0,0,1,10,0,10,9,10,0,9,0,,0
mypy-extensions,317045593,4.32,10,,0,6,10,0,9,0,,0,0,10,,10
asttokens,134816594,4.32,10,0,0,6,10,10,10,3,10,0,0,0,,0
pygithub,81887980,4.32,10,,0,3,10,0,10,10,,4,10,0,,0
incremental,17767401,4.32,10,,0,0,10,0,9,0,10,0,0,9,,10
netcdf4,4747772,4.32,10,0,0,4,10,0,10,5,10,0,0,10,,0
yamale,4245504,4.32,10,,0,8,10,0,10,3,,0,7,10,,0
django-formtools,3930157,4.32,10,0,0,4,10,0,10,5,10,0,0,10,,0
pytest-durations,3493107,4.32,10,4,0,1,10,0,10,10,10,1,0,0,,0
jaraco-text,2452968,4.32,10,0,0,1,10,0,0,9,,0,0,10,,9
angr,1112993,4.32,10,,0,1,10,0,10,10,,8,0,9,,0
knockapi,1044728,4.32,10,5,0,0,10,0,10,10,,1,0,10,,0
gidgethub,618787,4.32,10,,0,4,10,0,10,3,,7,1,0,0,10
pytorch-ignite,419670,4.32,10,,0,9,10,0,10,10,,4,1,0,,0
jdatetime,357907,4.32,10,0,0,6,10,0,9,10,10,0,0,0,,0
linkchecker,256731,4.32,10,,0,1,10,0,10,5,10,1,0,0,1,8
h2o,215655,4.32,8,,0,1,10,0,10,10,,0,10,10,,0
pyzotero,213781,4.32,10,0,0,0,10,0,9,10,10,0,9,0,0,0
unitypy,210150,4.32,10,,0,1,10,0,10,10,10,0,7,0,,0
npe2,198704,4.32,10,,0,10,10,0,9,10,,4,0,0,0,0
percy-selenium,132718,4.32,10,,0,9,10,0,10,10,,0,5,0,,0
sdv,118605,4.32,10,1,0,5,10,0,9,10,10,0,0,0,,0
pan-os-python,114110,4.32,10,4,0,1,10,0,10,4,,10,,10,,0
convertbng,100265,4.32,10,0,0,0,10,0,9,6,10,0,0,0,0,10
audeer,94654,4.32,10,,0,6,10,0,9,10,10,0,0,0,,0
gtsam,81499,4.32,10,,0,6,10,0,9,10,10,0,0,0,,0
volatility3,74631,4.32,10,0,0,6,10,0,9,10,,0,10,0,0,0
xmltodict,127115154,4.29,10,0,0,1,10,10,10,1,10,0,0,10,0,0
pyotp,38726681,4.29,10,0,0,4,10,0,9,5,10,0,0,10,0,0
tldextract,38532719,4.29,10,,0,2,10,0,10,10,,0,0,0,,10
simple-salesforce,33021838,4.29,10,5,0,6,10,0,9,2,10,0,4,0,,0
pulumi-tls,3997998,4.29,10,,0,0,10,0,10,10,,8,0,10,0,0
pyglet,2830028,4.29,10,,0,6,10,0,10,10,,0,9,0,,0
pulumi-random,1645693,4.29,10,,0,0,10,0,10,10,,8,0,10,0,0
pulumi-datadog,872985,4.29,10,,0,0,10,0,10,10,,8,0,10,0,0
pulumi-postgresql,491966,4.29,10,,0,0,10,0,10,10,,8,0,10,0,0
dj-stripe,487489,4.29,10,,0,0,10,0,10,10,10,0,8,0,,0
pytest-mypy-plugins,459503,4.29,10,0,0,7,10,0,10,5,,0,0,0,,10
pulumi-tailscale,424970,4.29,10,,0,0,10,0,10,10,,8,0,10,0,0
pulumi-azuread,372279,4.29,10,,0,0,10,0,10,10,,8,0,10,0,0
pydriller,314790,4.29,10,0,0,3,10,0,10,7,10,0,8,0,,0
pettingzoo,311622,4.29,10,,0,2,10,0,10,10,10,0,5,0,,0
pulumi-cloudflare,278123,4.29,10,,0,0,10,0,10,10,,8,0,10,0,0
pulumi-github,250975,4.29,10,,0,0,10,0,10,10,,8,0,10,0,0
optuna-dashboard,231639,4.29,10,,0,1,10,0,9,10,10,7,0,0,0,0
pulumi-azure,206620,4.29,10,,0,0,10,0,10,10,,8,0,10,0,0
pytest-responses,203099,4.29,10,4,0,4,10,0,10,6,,0,2,10,0,0
honeybadger,190905,4.29,10,6,0,6,10,0,10,10,,0,0,0,,0
pulumi-confluentcloud,179222,4.29,10,,0,0,10,0,10,10,,8,0,10,0,0
pulumi-auth0,142267,4.29,10,,0,0,10,0,10,10,,8,0,10,0,0
forestci,128512,4.29,10,0,0,3,10,0,10,9,,0,0,0,0,10
pulumi-gitlab,122544,4.29,10,,0,0,10,0,10,10,,8,0,10,0,0
pulumi-pagerduty,111174,4.29,10,,0,0,10,0,10,10,,8,0,10,0,0
python-escpos,109078,4.29,10,,0,6,10,0,10,10,,0,9,0,,0
pulumi-vault,105062,4.29,10,,0,0,10,0,10,10,,8,0,10,0,0
pulumi-keycloak,98906,4.29,10,,0,0,10,0,10,10,,8,0,10,0,0
stac-fastapi-types,96904,4.29,10,,0,6,10,0,10,10,,9,0,0,,0
pulumi-hcloud,94353,4.29,10,,0,0,10,0,10,10,,8,0,10,0,0
stac-fastapi-extensions,94333,4.29,10,,0,6,10,0,10,10,,9,0,0,,0
stac-fastapi-api,93979,4.29,10,,0,6,10,0,10,10,,9,0,0,,0
nettigo-air-monitor,73938,4.29,10,0,0,0,10,0,10,10,,8,10,0,,0
more-itertools,351130981,4.26,10,,0,5,10,10,10,10,,0,0,0,0,0
httplib2,180751343,4.26,10,,0,1,10,10,9,1,10,0,0,10,,0
aiosqlite,77088949,4.26,10,0,0,5,10,0,10,0,10,0,0,0,,10
dataclasses-json,67739139,4.26,10,5,0,10,10,0,10,0,10,0,0,0,,0
pipenv,27293367,4.26,3,,0,0,10,0,10,10,10,0,8,10,,0
protego,23559448,4.26,10,0,0,7,10,0,10,8,10,0,0,0,,0
numexpr,16838156,4.26,10,0,0,5,10,10,10,10,,0,0,0,0,0
dagster-postgres,11677987,4.26,10,5,0,0,10,0,10,10,,,0,10,0,0
rtree,9823017,4.26,10,0,0,5,10,0,10,10,10,0,0,0,,0
dagster,9669960,4.26,10,5,0,0,10,0,10,10,,,0,10,0,0
dagster-pipes,9387238,4.26,10,5,0,0,10,0,10,10,,,0,10,0,0
cytoolz,9126805,4.26,10,0,0,2,10,0,9,0,10,5,0,0,,10
aiocache,8847386,4.26,10,,0,8,10,0,10,1,,0,9,10,0,0
dagster-shared,8471520,4.26,10,5,0,0,10,0,10,10,,,0,10,0,0
dagster-webserver,7979177,4.26,10,5,0,0,10,0,10,10,,,0,10,0,0
dagster-graphql,7758551,4.26,10,5,0,0,10,0,10,10,,,0,10,0,0
poethepoet,6153515,4.26,7,,0,0,10,0,10,10,10,0,0,0,8,0
dagster-k8s,5871063,4.26,10,5,0,0,10,0,10,10,,,0,10,0,0
dagster-aws,5213474,4.26,10,5,0,0,10,0,10,10,,,0,10,0,0
dagster-cloud-cli,4981008,4.26,10,5,0,0,10,0,10,10,,,0,10,0,0
dagster-celery,3912612,4.26,10,5,0,0,10,0,10,10,,,0,10,0,0
highspy,3622175,4.26,10,,0,5,10,0,10,10,10,0,0,0,0,0
dagster-slack,3609209,4.26,10,5,0,0,10,0,10,10,,,0,10,0,0
dagster-dg-cli,3575183,4.26,10,5,0,0,10,0,10,10,,,0,10,0,0
dagster-dg-core,3235486,4.26,10,5,0,0,10,0,10,10,,,0,10,0,0
dagster-docker,2711129,4.26,10,5,0,0,10,0,10,10,,,0,10,0,0
dagster-dbt,2681013,4.26,10,5,0,0,10,0,10,10,,,0,10,0,0
flask-httpauth,2582543,4.26,10,3,0,0,10,0,10,0,,3,0,10,,10
recurring-ical-events,2361315,4.26,10,,0,5,10,0,10,10,,0,0,10,,0
secure,2109290,4.26,10,0,0,1,10,0,10,5,,0,10,0,,9
flask-sock,2103188,4.26,10,3,0,0,10,0,10,0,,3,0,10,,10
growthbook,2075976,4.26,10,,0,5,10,0,10,10,10,0,0,0,,0
dagster-celery-k8s,1920540,4.26,10,5,0,0,10,0,10,10,,,0,10,0,0
mcap,1905258,4.26,10,,0,5,10,0,10,10,10,0,0,0,0,0
dramatiq,1607851,4.26,10,0,0,3,10,0,10,10,10,3,0,0,,0
dagster-pandas,1330857,4.26,10,5,0,0,10,0,10,10,,,0,10,0,0
dagster-gcp,1164979,4.26,10,5,0,0,10,0,10,10,,,0,10,0,0
mapclassify,913662,4.26,10,0,0,10,10,0,10,5,10,0,0,0,,0
dataclasses-json-speakeasy,880954,4.26,10,5,0,10,10,0,10,0,10,0,0,0,,0
dagster-rest-resources,787825,4.26,10,5,0,0,10,0,10,10,,,0,10,0,0
dagster-pyspark,632109,4.26,10,5,0,0,10,0,10,10,,,0,10,0,0
mcap-protobuf-support,624478,4.26,10,,0,5,10,0,10,10,10,0,0,0,0,0
dagster-snowflake,613522,4.26,10,5,0,0,10,0,10,10,,,0,10,0,0
dagster-databricks,576517,4.26,10,5,0,0,10,0,10,10,,,0,10,0,0
dagster-spark,563554,4.26,10,5,0,0,10,0,10,10,,,0,10,0,0
pyrad,535414,4.26,10,0,0,5,10,0,10,10,,1,9,0,,0
dagit,498192,4.26,10,5,0,0,10,0,10,10,,,0,10,0,0
mcap-ros2-support,469574,4.26,10,,0,5,10,0,10,10,10,0,0,0,0,0
pyscipopt,428718,4.26,10,,0,5,10,0,10,10,10,0,0,0,,0
aliyun-log-python-sdk,411703,4.26,10,,0,2,10,0,10,5,,0,7,0,,10
astrapy,388109,4.26,10,0,0,5,10,0,10,10,10,0,0,0,0,0
dagster-dlt,357260,4.26,10,5,0,0,10,0,10,10,,,0,10,0,0
dagster-datadog,311488,4.26,10,5,0,0,10,0,10,10,,,0,10,0,0
dagster-azure,306735,4.26,10,5,0,0,10,0,10,10,,,0,10,0,0
dagster-shell,306237,4.26,10,5,0,0,10,0,10,10,,,0,10,0,0
dagster-duckdb,256147,4.26,10,5,0,0,10,0,10,10,,,0,10,0,0
ncnn,242789,4.26,10,0,0,0,10,0,9,10,10,0,8,0,0,0
dagster-prometheus,231752,4.26,10,5,0,0,10,0,10,10,,,0,10,0,0
pnnx,227549,4.26,10,0,0,0,10,0,9,10,10,0,8,0,0,0
dagster-snowflake-pandas,213832,4.26,10,5,0,0,10,0,10,10,,,0,10,0,0
dagster-airbyte,206459,4.26,10,5,0,0,10,0,10,10,,,0,10,0,0
zyte-api,200289,4.26,10,0,0,6,10,0,10,5,10,0,6,0,,0
dagster-gcp-pandas,185049,4.26,10,5,0,0,10,0,10,10,,,0,10,0,0
todoist-api-python,182786,4.26,10,,0,5,10,0,10,10,,0,0,10,,0
pyodata,176868,4.26,10,,0,3,10,0,10,10,,0,3,10,,0
mechanicalsoup,164953,4.26,10,,5,4,10,0,10,10,,0,9,0,,0
dagster-pagerduty,150957,4.26,10,5,0,0,10,0,10,10,,,0,10,0,0
dagster-mlflow,144479,4.26,10,5,0,0,10,0,10,10,,,0,10,0,0
dagster-pandera,127140,4.26,10,5,0,0,10,0,10,10,,,0,10,0,0
dagster-msteams,102985,4.26,10,5,0,0,10,0,10,10,,,0,10,0,0
dagster-fivetran,101455,4.26,10,5,0,0,10,0,10,10,,,0,10,0,0
bac0,98010,4.26,10,3,0,4,10,0,10,8,10,0,0,0,,0
mcap-ros1-support,93709,4.26,10,,0,5,10,0,10,10,10,0,0,0,0,0
dagster-embedded-elt,92023,4.26,10,5,0,0,10,0,10,10,,,0,10,0,0
pytest-odoo,90829,4.26,10,,0,8,10,0,10,7,10,0,0,0,,0
dagster-duckdb-pandas,90360,4.26,10,5,0,0,10,0,10,10,,,0,10,0,0
swiglpk,89948,4.26,10,5,0,7,10,0,10,3,10,0,0,0,,0
dagster-ssh,89028,4.26,10,5,0,0,10,0,10,10,,,0,10,0,0
dagster-sling,83101,4.26,10,5,0,0,10,0,10,10,,,0,10,0,0
epam-indigo,80130,4.26,7,,0,8,10,0,10,10,10,0,0,0,,0
pywizlight,78590,4.26,10,0,0,5,10,0,10,10,10,0,0,0,,0
flask-paranoid,77829,4.26,10,3,0,0,10,0,10,0,,3,0,10,,10
sense-energy,76654,4.26,10,0,0,4,10,0,10,1,10,0,0,0,,10
xxhash,177383915,4.24,10,0,0,0,10,0,10,10,10,7,0,0,0,0
aiofiles,162003375,4.24,10,0,0,8,10,0,10,0,10,0,0,10,,0
pyshp,8371394,4.24,10,0,0,0,10,0,10,10,10,3,0,4,,0
prance,6194071,4.24,10,3,0,2,10,0,9,10,10,0,0,0,,0
notion-client,4397936,4.24,10,0,0,2,10,0,10,10,,4,0,10,,0
sqlacodegen,1842566,4.24,10,3,0,7,10,0,9,5,10,0,0,0,,0
django-tinymce,892521,4.24,10,0,0,8,10,0,10,0,10,0,0,10,,0
mariadb,407124,4.24,10,,0,0,10,0,10,10,10,0,7,0,,0
pytest-arraydiff,344276,4.24,10,0,0,5,10,0,9,10,,10,0,0,,0
uefi-firmware,281727,4.24,10,,0,6,10,0,9,9,10,0,0,0,,0
xxtea,275811,4.24,10,0,0,0,10,0,10,10,10,7,0,0,0,0
method-python,257286,4.24,10,1,0,9,10,0,10,0,10,0,7,0,,0
mendeleev,231364,4.24,10,,0,0,10,0,10,10,10,0,7,0,,0
iminuit,226878,4.24,10,,0,5,10,0,9,10,10,0,0,0,,0
rdt,196091,4.24,10,1,0,4,10,0,9,10,10,0,0,0,,0
ast-decompiler,175951,4.24,10,0,0,2,10,10,10,6,10,0,0,0,,0
mock-alchemy,152987,4.24,10,,0,10,10,0,10,0,,0,7,10,,0
pypolyline,105569,4.24,10,0,0,0,10,0,9,5,10,0,0,0,0,10
bluesky,92288,4.24,10,,0,10,10,0,10,10,,2,0,0,0,0
aioautomower,77818,4.24,10,,0,0,10,0,10,10,10,0,7,0,,0
open-meteo,77294,4.24,10,0,0,0,10,0,10,0,10,0,10,0,8,0
broadbean,75688,4.24,10,,0,,10,0,10,10,10,0,7,0,,0
pandas,769110377,4.21,10,,0,5,,10,10,10,,,9,10,0,
zipp,531220461,4.21,10,0,0,1,10,10,0,0,,0,0,10,,10
scipy,448963567,4.21,10,3,0,8,,10,10,10,,0,0,10,0,
parso,136154332,4.21,10,0,0,5,10,10,9,3,,0,0,10,,0
daphne,6048311,4.21,10,0,0,6,10,0,10,5,,0,0,0,,10
rembg,3741705,4.21,10,0,0,1,10,0,10,10,10,0,5,0,0,0
evergreen-py,3324580,4.21,10,,0,10,10,0,10,2,,0,0,0,,9
visions,1374454,4.21,10,,0,0,10,0,9,10,10,0,7,0,,0
pickley,557114,4.21,10,0,0,3,10,0,10,0,10,0,7,10,,0
python-gerrit-api,408479,4.21,10,0,0,0,10,0,10,0,10,0,8,0,,9
saspy,311533,4.21,0,0,5,2,10,0,9,6,,0,9,10,,9
recurly,220383,4.21,10,,0,5,10,0,10,10,,0,9,0,,0
testslide,166372,4.21,10,3,0,10,10,0,10,2,,0,0,9,,0
pulumi-google-native,134814,4.21,10,,0,9,10,0,10,0,,8,0,10,0,0
subarulink,74429,4.21,10,0,0,0,10,0,10,5,,0,9,0,,10
slackeventsapi,74063,4.21,10,,0,3,10,0,10,1,,2,0,10,,9
tqdm,648606617,4.18,10,,5,8,,10,9,10,,,0,0,8,
execnet,172094304,4.18,10,,0,4,10,0,10,10,10,0,0,0,,0
arrow,80661261,4.18,10,8,0,6,10,10,10,0,,0,0,0,,0
redshift-connector,55579978,4.18,10,6,0,0,10,0,10,8,,0,0,10,,0
click-option-group,30823118,4.18,10,,0,4,10,0,10,0,10,0,0,0,0,10
socksio,29395198,4.18,10,,0,8,10,0,10,2,,1,0,0,,10
diff-cover,24633287,4.18,10,,0,4,10,0,10,10,,0,10,0,,0
z3-solver,6097257,4.18,10,0,0,1,10,0,9,10,10,5,0,0,0,0
qtpy,4422359,4.18,10,4,0,10,10,0,10,0,,0,0,10,,0
django-structlog,3749882,4.18,10,,0,6,10,0,10,8,10,0,0,0,,0
torch-geometric,1517719,4.18,10,0,0,4,10,0,10,10,10,0,0,0,,0
gemmi,1120899,4.18,10,,0,6,10,0,10,10,,0,7,0,,0
sgp4,1039036,4.18,10,,0,4,10,0,10,10,10,0,0,0,,0
ibm-platform-services,838561,4.18,10,,0,4,10,0,10,10,,0,0,10,,0
hist,744588,4.18,10,3,0,1,10,0,10,10,10,0,0,0,,0
rq-scheduler,678504,4.18,10,0,0,4,10,0,10,0,,0,0,10,,10
django-dirtyfields,670955,4.18,10,0,0,1,10,0,10,1,10,5,9,4,,0
vermin,501234,4.18,10,4,2,0,10,0,10,0,,4,10,10,,0
propelauth-py,388370,4.18,10,5,0,9,10,0,10,0,10,0,0,0,,0
pulumi-eks,366546,4.18,10,,0,0,10,0,10,10,,6,0,10,0,0
cwl-upgrader,211570,4.18,10,,0,1,10,0,10,1,10,0,8,10,,0
propelauth-fastapi,196181,4.18,10,5,0,9,10,0,10,0,10,0,0,0,,0
bioregistry,173068,4.18,10,0,0,0,10,0,10,10,10,6,0,0,,0
mavproxy,145908,4.18,10,,0,4,10,0,10,10,10,0,0,0,0,0
garmin-fit-sdk,139291,4.18,10,,0,10,10,0,0,4,10,0,5,0,,0
opentimestamps-client,125376,4.18,10,0,0,3,10,0,9,0,,0,0,0,8,10
tdqm,124681,4.18,10,,5,8,,10,9,10,,,0,0,8,
utide,118468,4.18,10,0,0,,10,0,10,10,10,6,0,0,,0
socid-extractor,117308,4.18,10,,0,4,10,0,10,10,10,0,0,0,,0
string-grouper,115963,4.18,10,0,0,4,10,0,10,10,10,0,0,0,,0
odc-stac,114501,4.18,10,,0,6,10,0,10,10,,7,0,0,,0
africastalking,97221,4.18,10,0,0,2,10,0,10,2,10,0,0,0,,10
dvc-ssh,96724,4.18,10,3,0,2,10,0,10,0,10,0,0,0,,9
indic-transliteration,95224,4.18,10,0,0,0,10,0,10,5,10,0,0,0,,9
toppra,94528,4.18,10,,0,9,10,0,10,5,10,0,0,0,,0
cobra,91149,4.18,10,,0,4,10,0,10,10,10,0,0,0,,0
pyriemann,89512,4.18,10,0,0,4,10,0,10,10,10,0,0,0,,0
dsmr-parser,82110,4.18,10,0,0,4,10,0,10,10,10,0,0,0,0,0
google-nest-sdm,78676,4.18,10,,0,0,10,0,10,10,10,6,0,0,,0
aiotractive,74992,4.18,10,,0,0,10,0,10,10,10,6,0,0,,0
apscheduler,51359048,4.15,9,,0,1,10,0,10,7,10,0,0,10,,0
lupa,31324856,4.15,10,0,0,0,10,0,9,10,,6,0,10,0,0
preshed,21706952,4.15,10,0,0,1,10,0,10,0,10,4,0,0,0,10
cymem,21449015,4.15,10,0,0,1,10,0,10,0,10,4,0,0,0,10
arpeggio,2075233,4.15,10,,0,0,10,0,9,10,,4,0,0,8,0
trame,922899,4.15,10,0,0,4,10,0,9,10,10,0,0,0,,0
localstack,787734,4.15,9,6,0,9,10,0,9,0,10,0,0,0,,0
traits,643805,4.15,10,,0,2,10,0,9,10,10,3,0,0,,0
b2sdk,536015,4.15,10,0,0,4,10,0,9,10,10,0,0,0,0,0
wagtail-factories,533011,4.15,10,0,0,2,10,0,10,5,10,0,0,10,0,0
