Package,Downloads,Overall,Binary-Artifacts,Branch-Protection,CII-Best-Practices,Code-Review,Dangerous-Workflow,Dependency-Update-Tool,Fuzzing,License,Maintained,Packaging,Pinned-Dependencies,Security-Policy,Signed-Releases,Token-Permissions,Vulnerabilities
celery-batches,154414,4.39,10,3,0,5,10,0,0,10,5,,9,0,,0,10
tune-sklearn,138095,4.39,10,1,0,10,10,0,0,10,2,,9,0,0,0,10
pyang,133514,4.39,9,0,0,4,10,0,0,10,2,,9,0,8,0,10
jpholiday,129562,4.39,10,0,0,2,10,10,0,10,1,,9,0,,0,10
ncclient,126151,4.39,10,3,0,9,10,0,0,10,1,,9,0,0,0,10
docxtpl,120911,4.39,10,0,0,3,10,0,,10,10,,9,0,,0,10
pytils,85179,4.39,10,0,0,2,10,10,0,10,1,,9,0,,0,10
pottery,79038,4.39,10,3,0,10,10,,0,10,0,,9,0,,0,10
cowsay,68430,4.39,10,0,0,3,10,0,0,10,10,,9,0,,0,10
decorator,44148590,4.37,10,0,0,3,10,,10,10,3,,9,0,,0,10
dataclasses,10482871,4.37,10,0,0,2,10,0,0,10,0,,10,0,,10,10
querystring-parser,10475341,4.37,10,0,0,2,10,0,0,10,0,,10,0,,10,10
pysocks,9489082,4.37,9,0,0,3,10,0,0,10,0,,10,0,,10,10
statsmodels,7860474,4.37,10,0,0,4,10,0,0,10,10,,7,0,0,0,10
pastel,6596933,4.37,10,0,0,2,10,0,0,10,0,,10,0,,10,10
click-plugins,5255364,4.37,10,0,0,2,10,,0,10,0,,10,0,0,10,10
monotonic,3651819,4.37,10,0,0,2,10,,0,10,0,,10,0,,10,10
pytest-metadata,2379015,4.37,10,6,0,7,10,0,0,10,3,,4,0,,0,10
flask-session,1772779,4.37,10,0,0,2,10,0,,10,0,,10,0,,10,10
flask-openid,1584152,4.37,10,0,0,2,10,0,,10,0,,10,0,0,10,10
pyrfc3339,1567806,4.37,10,0,0,2,10,0,0,10,0,,10,0,0,10,10
pure-sasl,1399541,4.37,10,0,0,2,10,,0,10,0,,10,0,,10,10
python-box,1304938,4.37,10,1,0,10,10,0,,10,3,,7,0,0,0,10
clickhouse-driver,1021155,4.37,10,3,0,1,10,0,0,10,10,,7,0,,0,10
tensorflow-probability,932950,4.37,10,0,0,6,10,0,0,10,10,,4,0,,0,10
pytest-random-order,842613,4.37,10,0,0,2,10,0,0,10,0,,10,0,,10,10
yamale,735462,4.37,10,0,0,6,10,0,0,10,0,,9,10,,0,10
lunardate,710311,4.37,10,0,0,2,10,0,0,10,0,,10,0,,10,10
pymannkendall,624696,4.37,10,0,0,2,10,0,0,10,0,,10,0,,10,10
scrapy-selenium,525498,4.37,10,0,0,2,10,0,0,10,0,,10,0,,10,10
jsons,524496,4.37,10,0,0,4,10,0,0,10,10,,7,0,0,0,10
object-mapper,507223,4.37,10,0,0,2,10,0,0,10,0,,10,0,,10,10
salesforce-fuelsdk,436179,4.37,10,0,0,2,10,0,0,10,0,,10,0,,10,10
fastdtw,382360,4.37,10,0,0,2,10,0,0,10,0,,10,0,,10,10
priority,379417,4.37,10,6,0,8,10,0,0,10,0,,7,0,,0,10
flask-testing,371971,4.37,10,0,0,2,10,0,0,10,0,,10,0,,10,10
ndjson,348713,4.37,10,0,0,2,10,0,0,10,0,,10,0,,10,10
click-help-colors,342839,4.37,10,0,0,2,10,0,0,10,0,,10,0,,10,10
random-user-agent,310100,4.37,10,0,0,2,10,0,0,10,0,,10,0,,10,10
elasticquery,299062,4.37,10,0,0,2,10,0,0,10,0,,10,0,,10,10
msoffcrypto-tool,293789,4.37,10,0,0,2,10,0,0,10,0,,10,0,,10,10
textile,289842,4.37,10,0,0,2,10,0,0,10,0,,10,0,,10,10
hupper,288703,4.37,10,0,0,6,10,0,0,10,0,,9,10,,0,10
assertpy,278700,4.37,10,0,0,2,10,0,0,10,0,,10,0,,10,10
pysmi,276525,4.37,10,0,0,2,10,0,0,10,0,,10,0,,10,10
jupyter-highlight-selected-word,265789,4.37,10,0,0,2,10,,0,10,0,,10,0,,10,10
sanic-cors,240692,4.37,10,0,0,1,10,,0,10,1,,10,0,0,10,10
stldecompose,229814,4.37,10,0,0,2,10,0,0,10,0,,10,0,,10,10
msgpack-numpy,222903,4.37,10,0,0,1,10,0,0,10,1,,10,0,,10,10
python-socks,209311,4.37,10,0,0,0,10,0,0,10,2,,10,0,,10,10
oauth2,206984,4.37,10,0,0,2,10,0,0,10,0,,10,0,,10,10
vadersentiment,205390,4.37,10,0,0,1,10,0,0,10,1,,10,0,,10,10
linear-tsv,198668,4.37,10,0,0,2,10,0,0,10,0,,10,0,,10,10
binpacking,194712,4.37,10,0,0,2,10,0,0,10,0,,10,0,,10,10
wmctrl,163168,4.37,10,0,0,2,10,0,0,10,0,,10,0,,10,10
dateutils,157082,4.37,10,0,0,2,10,,,10,0,,10,0,,10,10
textract,154061,4.37,10,0,0,4,10,0,0,10,0,,7,0,,10,10
treeinterpreter,150447,4.37,10,0,0,2,10,0,0,10,0,,10,0,,10,10
zope-deferredimport,146940,4.37,10,3,0,3,10,0,0,10,0,,9,10,,0,10
python-speech-features,144287,4.37,10,0,0,2,10,0,0,10,0,,10,0,,10,10
pylibmc,142426,4.37,10,0,0,4,10,0,0,10,10,,7,0,0,0,10
djangorestframework-csv,135357,4.37,10,0,0,2,10,0,0,10,0,,10,0,,10,10
handyspark,126197,4.37,10,0,0,2,10,,0,10,0,,10,0,,10,10
python-baseconv,123009,4.37,10,0,0,2,10,0,0,10,0,,10,0,,10,10
pamela,121265,4.37,10,0,0,2,10,,0,10,0,,10,0,,10,10
json-api-doc,120788,4.37,10,0,0,2,10,0,0,10,0,,10,0,,10,10
cfscrape,119600,4.37,10,0,0,2,10,0,0,10,0,,10,0,,10,10
httplib2shim,119348,4.37,10,0,0,2,10,0,0,10,0,,10,0,,10,10
squarify,118826,4.37,10,0,0,2,10,0,0,10,0,,10,0,,10,10
compressed-rtf,115587,4.37,10,0,0,2,10,,0,10,0,,10,0,,10,10
pysnooper,114652,4.37,10,0,0,2,10,0,0,10,0,,10,0,,10,10
mockredispy,111142,4.37,10,0,0,2,10,0,0,10,0,,10,0,,10,10
requests-async,108338,4.37,10,0,0,2,10,0,0,10,0,,10,0,,10,10
dbapi-opentracing,106160,4.37,10,0,0,2,10,0,0,10,0,,10,0,,10,10
zipcodes,103096,4.37,10,0,0,2,10,0,0,10,0,,10,0,,10,10
placebo,101803,4.37,10,0,0,2,10,,0,10,0,,10,0,,10,10
django-haystack,98689,4.37,10,6,0,9,10,0,0,10,1,,4,0,,0,10
couchdb,95838,4.37,10,0,0,2,10,0,0,10,0,,10,0,,10,10
adafruit-circuitpython-busdevice,94820,4.37,10,0,0,4,10,0,0,10,10,,7,0,0,0,10
pyarrowfs-adlgen2,94569,4.37,10,0,0,2,10,0,0,10,0,,10,0,,10,10
ldapdomaindump,93706,4.37,10,0,0,2,10,0,0,10,0,,10,0,,10,10
sailthru-client,92366,4.37,10,0,0,2,10,0,0,10,0,,10,0,,10,10
mdutils,90661,4.37,10,6,0,6,10,0,0,10,2,,7,0,0,0,10
colour-runner,90119,4.37,10,0,0,2,10,0,0,10,0,,10,0,,10,10
feedfinder2,89256,4.37,10,0,0,1,10,0,0,10,1,,10,0,,10,10
glog,88346,4.37,10,0,0,2,10,0,0,10,0,,10,0,,10,10
flask-oidc-ext,85262,4.37,10,0,0,2,10,,0,10,0,,10,0,,10,10
django-fsm-admin,85187,4.37,10,0,0,2,10,0,0,10,0,,10,0,,10,10
torchsummary,84748,4.37,10,0,0,2,10,0,0,10,0,,10,0,,10,10
graphqlclient,81917,4.37,10,0,0,2,10,0,0,10,0,,10,0,,10,10
reprint,81678,4.37,10,0,0,0,10,0,0,10,2,,10,0,,10,10
python-binance,79906,4.37,10,0,0,4,10,10,0,10,0,,7,0,,0,10
caio,79646,4.37,10,0,0,4,10,0,0,10,10,,7,0,,0,10
libusb1,75609,4.37,10,0,0,1,10,0,0,10,1,,10,0,,10,10
stix2,74766,4.37,10,3,0,6,10,0,0,10,5,,7,0,,0,10
japanize-matplotlib,73830,4.37,10,0,0,2,10,0,0,10,0,,10,0,,10,10
unify,73723,4.37,10,0,0,2,10,0,0,10,0,,10,0,,10,10
marketorestpython,73417,4.37,10,0,0,2,10,,0,10,0,,10,0,,10,10
cognitojwt,71891,4.37,10,0,0,2,10,0,0,10,0,,10,0,,10,10
plantuml,71723,4.37,10,0,0,2,10,0,0,10,0,,10,0,,10,10
sly,71262,4.37,10,0,0,2,10,0,0,10,0,,10,0,,10,10
pytricia,71013,4.37,10,0,0,2,10,0,0,10,0,,10,0,,10,10
pid,68271,4.37,10,0,0,2,10,0,0,10,0,,10,0,,10,10
outdated,63241,4.37,10,0,0,2,10,,0,10,0,,10,0,,10,10
python-intercom,62559,4.37,10,6,0,8,10,0,0,10,0,,7,0,,0,10
pygtail,60086,4.37,10,0,0,2,10,0,0,10,0,,10,0,,10,10
django-redis-sessions,58385,4.37,10,0,0,2,10,0,0,10,0,,10,0,,10,10
flask-sock,57925,4.37,10,0,0,0,10,0,0,10,6,,9,10,,0,10
tsmoothie,57663,4.37,10,0,0,0,10,0,0,10,2,,10,0,,10,10
ecdsa,5060850,4.34,10,0,0,7,10,0,0,10,10,,2,0,,0,10
pyhamcrest,1608453,4.34,10,0,0,5,10,0,0,10,10,,5,0,,0,10
slack-bolt,898013,4.34,10,3,0,4,10,0,0,10,10,,2,0,,0,10
python-hcl2,521997,4.34,10,0,0,7,10,0,0,10,0,10,7,0,,0,10
aiormq,218347,4.34,10,0,0,5,10,0,0,10,10,,5,0,,0,10
clipboard,206571,4.34,10,0,0,5,10,0,0,0,0,,10,0,,10,10
pytest-split,173164,4.34,10,3,0,5,10,0,,10,9,,2,0,,0,10
dohq-teamcity,72196,4.34,10,0,0,5,10,,,10,0,,5,0,0,10,10
powerlaw,70652,4.34,10,0,0,3,10,0,0,0,2,,10,0,,10,10
prompt-toolkit,16708212,4.32,10,3,0,3,10,0,0,10,6,,9,0,,0,10
emoji,15588803,4.32,10,0,0,2,10,0,0,10,10,,9,0,,0,10
fastjsonschema,9330129,4.32,10,0,0,2,10,0,0,10,10,,9,0,,0,10
orjson,3251998,4.32,10,0,0,0,10,0,10,10,10,,2,0,,0,10
sshtunnel,3249509,4.32,10,3,0,9,10,0,,10,0,,9,0,,0,10
pytest-timeout,2053677,4.32,10,0,0,7,10,0,0,10,5,,9,0,,0,10
json-merge-patch,1395084,4.32,10,8,0,4,10,0,0,10,0,,9,0,,0,10
pyee,1386690,4.32,10,0,0,2,10,10,0,10,0,,9,0,,0,10
gpustat,826680,4.32,10,0,0,2,10,0,0,10,10,,9,0,,0,10
flatten-dict,574016,4.32,10,3,0,9,10,0,0,10,0,,9,0,,0,10
pyspark-stubs,376036,4.32,10,8,0,4,10,0,0,10,0,,9,0,,0,10
svgwrite,282977,4.32,10,0,0,3,10,0,0,10,9,,9,0,,0,10
logging-json,280508,4.32,10,8,0,4,10,,0,10,0,,9,0,,0,10
pytest-icdiff,269125,4.32,10,0,0,2,10,0,0,10,10,,9,0,,0,10
nbsphinx,187994,4.32,10,0,0,2,10,0,0,10,10,,9,0,,0,10
flake8-use-fstring,177859,4.32,10,1,0,4,10,0,0,10,7,,9,0,0,0,10
django-reversion,177251,4.32,10,0,0,2,10,0,0,10,10,,9,0,,0,10
proxy-protocol,158661,4.32,10,3,0,4,10,0,,10,1,10,5,0,,0,10
py-grpc-prometheus,126237,4.32,10,6,0,6,10,0,0,10,0,,9,0,,0,10
simhash,109567,4.32,10,6,0,6,10,0,0,10,0,,9,0,,0,10
validator-collection,86483,4.32,10,0,0,2,10,10,0,10,0,,9,0,,0,10
mip,77590,4.32,3,6,0,3,10,0,0,10,10,,9,0,,0,10
aiofile,75989,4.32,10,0,0,2,10,0,0,10,10,,9,0,,0,10
alive-progress,73061,4.32,10,0,0,2,10,0,0,10,10,,9,0,,0,10
jmp,67750,4.32,10,0,0,7,10,0,0,10,5,,9,0,,0,10
mpu,67632,4.32,10,0,0,2,10,10,0,10,0,,9,0,,0,10
psutil,51768442,4.29,10,0,0,3,10,0,0,10,10,,7,0,,0,10
mistune,10583172,4.29,10,0,0,3,10,0,0,10,10,,7,0,,0,10
text-unidecode,9126438,4.29,10,0,0,1,10,0,0,10,0,,10,0,,10,10
graphviz,8973501,4.29,10,3,0,0,10,0,0,10,10,,7,0,,0,10
jsonpickle,8343712,4.29,10,0,0,3,10,0,0,10,10,,7,0,,0,10
retrying,7740066,4.29,10,0,0,1,10,0,0,10,0,,10,0,,10,10
aenum,7365077,4.29,10,0,0,1,10,0,0,10,0,,10,0,,10,10
pylev,6760264,4.29,10,0,0,1,10,0,0,10,0,,10,0,,10,10
zope-event,4675472,4.29,10,0,0,5,10,0,0,10,0,,9,10,,0,10
korean-lunar-calendar,4237534,4.29,9,0,0,2,10,0,0,10,0,,10,0,,10,10
pytimeparse,3097549,4.29,10,0,0,1,10,0,0,10,0,,10,0,0,10,10
texttable,3031354,4.29,10,0,0,1,10,0,0,10,0,,10,0,,10,10
setuptools-git,3023848,4.29,10,0,0,1,10,0,0,10,0,,10,0,,10,10
cligj,2825034,4.29,10,0,0,1,10,0,0,10,0,,10,0,,10,10
prison,2570932,4.29,10,0,0,1,10,,0,10,0,,10,0,,10,10
orderedmultidict,2402187,4.29,10,0,0,1,10,0,0,10,0,,10,0,,10,10
h2,2329754,4.29,10,8,0,5,10,0,0,10,0,,7,0,,0,10
pathtools,2127941,4.29,10,0,0,1,10,0,0,10,0,,10,0,,10,10
python-consul,2115741,4.29,8,0,0,3,10,0,0,10,0,,10,0,,10,10
pyaml,2055097,4.29,10,0,0,1,10,0,,10,0,,10,0,,10,10
h3,1680861,4.29,10,0,0,8,10,0,0,10,5,,7,0,,0,10
langcodes,1655411,4.29,10,0,0,1,10,0,0,10,0,,10,0,,10,10
langdetect,1565091,4.29,10,0,0,1,10,0,0,10,0,,10,0,,10,10
swagger-ui-bundle,1473252,4.29,10,0,0,1,10,0,0,10,0,,10,0,,10,10
pymediainfo,1323775,4.29,10,0,0,0,10,0,0,10,1,,10,0,,10,10
faiss-cpu,1162524,4.29,10,6,0,3,10,0,0,10,4,,7,0,,0,10
collections-extended,1095851,4.29,10,3,0,5,10,0,,10,5,,7,0,,0,10
sseclient-py,1068806,4.29,10,0,0,1,10,0,0,10,0,,10,0,,10,10
pybytebuffer,909674,4.29,10,0,0,1,10,0,0,10,0,,10,0,,10,10
python-rapidjson,868006,4.29,10,3,0,0,10,0,0,10,10,,7,0,,0,10
casttube,802496,4.29,10,0,0,1,10,0,0,10,0,,10,0,,10,10
pprintpp,766848,4.29,10,0,0,1,10,0,0,10,0,,10,0,,10,10
usaddress,764477,4.29,10,0,0,1,10,0,0,10,0,,10,0,,10,10
jsonref,692084,4.29,10,0,0,1,10,0,0,10,0,,10,0,,10,10
python-memcached,657450,4.29,10,0,0,1,10,0,0,10,0,,10,0,0,10,10
python-logstash,612766,4.29,10,0,0,1,10,0,0,10,0,,10,0,,10,10
scs,601206,4.29,10,6,0,3,10,,0,10,4,,7,0,,0,10
pytest-env,581024,4.29,10,0,0,1,10,0,0,10,0,,10,0,,10,10
pyxlsb,500503,4.29,10,0,0,1,10,0,0,10,0,,10,0,0,10,10
scrapy-sentry,485091,4.29,10,0,0,1,10,0,0,10,0,,10,0,,10,10
chevron,472974,4.29,10,0,0,1,10,,0,10,0,,10,0,,10,10
pytest-ordering,462830,4.29,10,0,0,1,10,0,0,10,0,,10,0,,10,10
colorlover,453934,4.29,10,0,0,1,10,0,0,10,0,,10,0,,10,10
pyscreeze,445841,4.29,10,0,0,1,10,0,0,10,0,,10,0,,10,10
rope,440807,4.29,10,3,0,0,10,,0,10,10,,7,0,,0,10
pyct,365568,4.29,10,0,0,9,10,0,0,10,4,,7,0,,0,10
varint,356233,4.29,10,0,0,1,10,0,0,10,0,,10,0,,10,10
pastedeploy,354926,4.29,10,0,0,5,10,0,0,10,0,,9,10,,0,10
clickhouse-sqlalchemy,348346,4.29,10,3,0,0,10,0,0,10,10,,7,0,,0,10
ratelimiter,346741,4.29,10,0,0,1,10,,,10,0,,10,0,,10,10
jsonformatter,318340,4.29,10,0,0,1,10,0,0,10,0,,10,0,,10,10
plotnine,308796,4.29,10,3,0,0,10,,0,10,10,,7,0,,0,10
whichcraft,305549,4.29,10,0,0,1,10,0,0,10,0,,10,0,,10,10
fastdiff,304589,4.29,10,0,0,1,10,0,0,10,0,,10,0,,10,10
restructuredtext-lint,296730,4.29,10,0,0,1,10,0,0,10,0,,10,0,,10,10
reedsolo,289973,4.29,10,0,0,1,10,0,0,10,0,,10,0,0,10,10
rake-nltk,287564,4.29,10,0,0,3,10,10,0,10,0,,7,0,,0,10
rec-avro,283257,4.29,10,0,0,1,10,0,0,10,0,,10,0,,10,10
pysnmp,281154,4.29,10,0,0,1,10,0,0,10,0,,10,0,,10,10
mpi4py,275058,4.29,10,3,0,0,10,0,0,10,10,,7,0,0,0,10
ssm-parameter-store,267385,4.29,10,0,0,1,10,0,0,10,0,,10,0,,10,10
lkml,260875,4.29,10,0,0,1,10,0,0,10,0,,10,0,,10,10
jinja2-cli,257409,4.29,10,0,0,1,10,0,0,10,0,,10,0,,10,10
pytest-pythonpath,256073,4.29,10,0,0,1,10,,,10,0,,10,0,,10,10
cheetah3,251946,4.29,10,0,0,1,10,0,,10,0,,10,0,,10,10
numpy-financial,249626,4.29,10,0,0,5,10,0,0,10,0,,9,10,,0,10
eeweather,248518,4.29,10,1,0,2,10,0,0,10,0,,7,0,,10,10
grandalf,239976,4.29,10,0,0,1,10,0,0,10,0,,10,0,,10,10
polyline,234970,4.29,10,0,0,1,10,0,0,10,0,,10,0,,10,10
webassets,226609,4.29,10,0,0,1,10,0,0,10,0,,10,0,,10,10
pgi,218594,4.29,10,0,0,1,10,0,0,10,0,,10,0,,10,10
xmindparser,214634,4.29,10,0,0,1,10,0,0,10,0,,10,0,0,10,10
apiclient,204453,4.29,10,0,0,1,10,0,0,10,0,,10,0,,10,10
fernet,201714,4.29,10,0,0,1,10,0,0,10,0,,10,0,,10,10
pylru,200040,4.29,10,0,0,1,10,0,0,10,0,,10,0,,10,10
html-testrunner,195368,4.29,10,0,0,1,10,0,,10,0,,10,0,,10,10
plotly-express,186581,4.29,10,0,0,1,10,0,0,10,0,,10,0,,10,10
django-user-agents,182493,4.29,10,0,0,1,10,0,0,10,0,,10,0,,10,10
mgzip,181344,4.29,10,0,0,1,10,0,0,10,0,,10,0,0,10,10
utils,176800,4.29,10,0,0,1,10,,0,10,0,,10,0,,10,10
dist-keras,162660,4.29,10,0,0,1,10,0,0,10,0,,10,0,,10,10
quickchart-io,162532,4.29,10,0,0,1,10,0,0,10,0,,10,0,,10,10
parse-torrent-name,148422,4.29,10,0,0,1,10,,,10,0,,10,0,,10,10
m2r,148323,4.29,10,0,0,1,10,0,0,10,0,,10,0,,10,10
tbats,146918,4.29,10,0,0,0,10,0,0,10,1,,10,0,,10,10
ipy,137934,4.29,10,0,0,1,10,0,0,10,0,,10,0,,10,10
iptools,135005,4.29,10,0,0,1,10,0,0,10,0,,10,0,,10,10
pylint-pytest,127500,4.29,10,0,0,1,10,0,0,10,0,,10,0,,10,10
natural,127097,4.29,10,0,0,1,10,0,0,10,0,,10,0,,10,10
nose-timer,125557,4.29,10,0,0,1,10,,0,10,0,,10,0,,10,10
daemonize,121635,4.29,10,0,0,1,10,0,0,10,0,,10,0,,10,10
aioresponses,118341,4.29,10,6,0,7,10,0,0,10,0,,7,0,,0,10
flake8-deprecated,115732,4.29,10,0,0,1,10,0,,10,0,,10,0,,10,10
durationpy,114822,4.29,10,0,0,1,10,0,0,10,0,,10,0,,10,10
certipy,113633,4.29,10,0,0,1,10,0,0,10,0,,10,0,,10,10
telethon-session-sqlalchemy,107497,4.29,10,0,0,1,10,0,0,10,0,,10,0,,10,10
robotframework-seleniumtestability,107112,4.29,10,0,0,1,10,0,0,10,0,,10,0,,10,10
mdv,103506,4.29,10,0,0,3,10,0,0,10,0,,7,0,,10,10
contexttimer,103059,4.29,10,0,0,1,10,0,0,10,0,,10,0,,10,10
tilemapbase,101919,4.29,10,0,0,1,10,0,0,10,0,,10,0,,10,10
brewer2mpl,101268,4.29,10,0,0,1,10,0,0,10,0,,10,0,,10,10
faiss-gpu,97891,4.29,10,6,0,3,10,0,0,10,4,,7,0,,0,10
urlobject,96682,4.29,10,0,0,1,10,0,0,10,0,,10,0,,10,10
iterfzf,95234,4.29,10,0,0,1,10,0,0,10,0,,10,0,0,10,10
jismesh,94149,4.29,10,0,0,1,10,0,0,10,0,,10,0,,10,10
flask-bootstrap,91513,4.29,10,0,0,1,10,0,0,10,0,,10,0,,10,10
django-sslserver,90539,4.29,10,0,0,1,10,0,0,10,0,,10,0,,10,10
pycoingecko,90233,4.29,10,0,0,1,10,0,0,10,0,,10,0,,10,10
flake8-coding,88269,4.29,10,0,0,1,10,0,0,10,0,,10,0,,10,10
giturlparse,88035,4.29,10,0,0,3,10,10,0,10,0,,7,0,,0,10
flake8-cognitive-complexity,87563,4.29,10,0,0,1,10,0,0,10,0,,10,0,,10,10
kappa,85938,4.29,10,0,0,1,10,,0,10,0,,10,0,,10,10
rootpath,85674,4.29,10,0,0,1,10,0,0,10,0,,10,0,,10,10
asyncio-throttle,85423,4.29,10,0,0,1,10,0,0,10,0,,10,0,,10,10
user-agent,84560,4.29,10,0,0,1,10,0,0,10,0,,10,0,,10,10
artifactory,84532,4.29,10,0,0,1,10,0,0,10,0,,10,0,0,10,10
littleutils,80284,4.29,10,0,0,1,10,0,0,10,0,,10,0,,10,10
flake8-colors,76352,4.29,10,0,0,1,10,0,,10,0,,10,0,,10,10
py-healthcheck,72781,4.29,10,6,0,4,10,0,0,10,3,,7,0,,0,10
lap,70939,4.29,10,0,0,1,10,0,,10,0,,10,0,,10,10
sweetviz,70858,4.29,10,0,0,0,10,0,0,10,1,,10,0,,10,10
segyio,70350,4.29,10,8,0,5,10,0,0,10,0,,7,0,0,0,10
probablepeople,68979,4.29,10,0,0,1,10,0,0,10,0,,10,0,,10,10
py-rouge,68713,4.29,10,0,0,1,10,0,0,10,0,,10,0,,10,10
django-crontab,67231,4.29,10,0,0,1,10,0,0,10,0,,10,0,,10,10
wikipedia-api,65567,4.29,10,0,0,1,10,0,,10,0,,10,0,,10,10
sure,64148,4.29,10,0,0,3,10,10,0,10,0,,7,0,,0,10
logging-formatter-anticrlf,63983,4.29,10,0,0,1,10,0,0,10,0,,10,0,,10,10
pyethash,63735,4.29,10,0,0,1,10,0,0,10,0,,10,0,,10,10
flask-shell-ipython,62198,4.29,10,0,0,1,10,0,0,10,0,,10,0,,10,10
sdnotify,61330,4.29,10,0,0,1,10,0,0,10,0,,10,0,,10,10
paramz,59793,4.29,10,0,0,1,10,,0,10,0,,10,0,,10,10
ebaysdk,59583,4.29,10,0,0,1,10,0,,10,0,,10,0,,10,10
scikit-survival,59356,4.29,10,3,0,0,10,0,0,10,10,,7,0,,0,10
pyramid-tm,59073,4.29,10,0,0,5,10,0,0,10,0,,9,10,,0,10
wtforms-json,57887,4.29,10,0,0,1,10,0,0,10,0,,10,0,,10,10
unidic,55816,4.29,10,0,0,0,10,0,0,10,1,,10,0,0,10,10
typeguard,4172600,4.26,10,0,0,2,10,0,0,10,4,10,7,0,,0,10
instana,587172,4.26,10,1,0,8,10,0,0,10,5,,5,0,,0,10
eth-rlp,547316,4.26,10,0,0,4,10,0,0,10,0,,5,0,,10,10
dependency-injector,457783,4.26,10,3,0,2,10,0,0,10,9,,5,0,,0,10
requests-kerberos,345072,4.26,10,0,0,6,10,0,0,10,0,10,7,0,0,0,10
phrase-api,158899,4.26,10,0,0,0,10,0,0,0,8,10,9,0,0,0,10
python-semantic-release,139965,4.26,10,0,0,4,10,0,0,10,10,,5,0,0,0,10
pytest-remotedata,112471,4.26,10,0,0,6,10,0,0,10,0,10,7,0,,0,10
varname,81903,4.26,10,0,0,9,10,0,0,10,7,,2,0,,0,10
flask-seasurf,74953,4.26,10,0,0,5,10,0,0,10,1,10,7,0,,0,10
aiocometd,65448,4.26,10,0,2,0,10,0,0,10,0,,10,0,,10,10
pybabeljs,63377,4.26,10,3,0,1,10,0,0,0,0,,10,0,,10,10
pandas-vet,62962,4.26,10,6,0,8,10,0,0,10,0,,5,0,0,0,10
jmespath,97014649,4.24,10,0,0,6,10,,0,10,5,,9,0,,0,10
backoff,12317058,4.24,10,0,0,1,10,0,0,10,10,,9,0,,0,10
send2trash,9875240,4.24,10,6,0,0,10,0,0,10,5,,9,0,,0,10
imbalanced-learn,2846318,4.24,10,0,0,5,10,0,0,10,10,,3,0,,0,10
wtforms,2531615,4.24,10,3,0,4,10,0,0,10,4,,9,0,,0,10
pgpy,1424734,4.24,10,1,0,2,10,0,0,10,0,,9,0,8,0,10
backports-entry-points-selectable,1017905,4.24,10,0,0,1,10,10,0,10,0,,9,0,,0,10
path,727636,4.24,10,0,0,1,10,10,0,10,0,,9,0,,0,10
tweepy,696519,4.24,10,0,0,1,10,0,0,10,10,,9,0,,0,10
flake8-bandit,534236,4.24,10,3,0,7,0,0,0,10,9,,7,10,,0,10
pytest-dependency,476832,4.24,10,3,0,0,10,0,0,10,0,,9,0,8,0,10
flake8-black,384354,4.24,10,0,0,3,10,0,,10,8,,9,0,,0,10
lifelines,364213,4.24,10,0,0,1,10,0,0,10,10,,9,0,,0,10
mailchecker,363234,4.24,10,0,0,1,10,0,0,10,10,,9,0,,0,10
wand,334902,4.24,10,0,0,1,10,0,0,10,10,,9,0,0,0,10
json-logging,308454,4.24,10,0,0,1,10,10,0,10,0,,9,0,,0,10
dnslib,289337,4.24,10,0,0,3,10,0,0,10,8,,9,0,,0,10
rpyc,267008,4.24,10,0,0,1,10,0,0,10,10,,9,0,0,0,10
tinydb,258336,4.24,10,6,0,2,10,0,0,10,3,,9,0,,0,10
starlette-exporter,241741,4.24,10,0,0,1,10,0,0,10,10,,9,0,,0,10
path-py,240739,4.24,10,0,0,1,10,10,0,10,0,,9,0,,0,10
optbinning,232236,4.24,10,0,0,1,10,,,10,10,,9,0,,0,10
pyexasol,197422,4.24,10,3,0,1,10,0,0,10,7,,9,0,,0,10
django-guardian,187781,4.24,10,3,0,8,10,0,0,10,0,,9,0,,0,10
django-prometheus,176330,4.24,10,0,0,7,10,0,0,10,4,,9,0,,0,10
flake8-string-format,175364,4.24,10,0,0,1,10,0,0,10,10,,9,0,,0,10
sops,163654,4.24,10,8,0,9,10,0,0,10,0,,0,0,0,0,10
rarfile,160422,4.24,10,0,0,1,10,0,0,10,10,,9,0,0,0,10
pyts,149778,4.24,10,0,0,8,10,0,0,10,3,,9,0,,0,10
cpplint,124995,4.24,10,0,0,1,10,0,0,10,10,,9,0,,0,10
huey,121761,4.24,10,0,0,1,10,0,0,10,10,,9,0,,0,10
qcs-api-client,99837,4.24,10,0,0,10,10,0,0,10,1,,9,0,,0,10
python-intervals,93100,4.24,10,0,2,0,10,0,0,10,5,10,7,0,,0,10
sphinx-autoapi,89514,4.24,10,0,0,1,10,0,0,10,10,,9,0,,0,10
jsonargparse,77784,4.24,10,0,0,1,10,0,0,10,10,,9,0,,0,10
delorean,71752,4.24,10,0,0,3,10,0,,10,8,,9,0,,0,10
django-safedelete,69283,4.24,10,0,0,1,10,0,0,10,10,,9,0,,0,10
libsast,64620,4.24,10,0,0,1,10,0,0,10,10,,9,0,,0,10
mkdocs-macros-plugin,61877,4.24,10,0,0,4,10,0,0,10,7,,9,0,,0,10
posthog,56432,4.24,10,0,0,6,10,0,0,10,5,,9,0,,0,10
setuptools,190009656,4.21,0,0,0,2,10,10,0,10,10,,7,0,,0,10
