Package,Downloads,Overall,Binary-Artifacts,Branch-Protection,CII-Best-Practices,Code-Review,Dangerous-Workflow,Dependency-Update-Tool,Fuzzing,License,Maintained,Packaging,Pinned-Dependencies,Security-Policy,Signed-Releases,Token-Permissions,Vulnerabilities
pynacl,30956780,5.79,10,6,0,10,10,10,0,10,6,,7,0,,0,10
pytest-asyncio,3080950,5.79,10,3,0,9,10,10,0,10,10,,7,0,0,0,10
youtube-search,1214278,5.79,10,3,0,2,10,10,0,10,5,,10,0,,10,10
filterpy,781211,5.79,10,6,0,4,10,0,0,10,10,,10,0,,10,10
environs,530568,5.79,10,3,0,7,10,10,0,10,0,,10,0,,10,10
flask-marshmallow,428259,5.79,10,3,0,7,10,10,0,10,0,,10,0,,10,10
blspy,408870,5.79,10,6,0,10,10,10,0,10,6,,7,0,,0,10
pymc3,401372,5.79,10,1,0,9,10,0,0,10,10,10,5,10,0,0,10
tentaclio,374413,5.79,10,6,0,10,10,0,0,10,4,,10,0,,10,10
rfc3339-validator,342802,5.79,10,0,0,5,10,10,,10,5,,10,0,,10,10
flake8-pie,142549,5.79,10,8,0,10,10,0,0,10,2,,10,0,,10,10
numcodecs,129013,5.79,10,3,0,9,10,10,0,10,10,,7,0,,0,10
pytest-postgresql,96398,5.79,10,3,0,9,10,10,0,10,10,,7,0,,0,10
flake8-breakpoint,88990,5.79,10,0,0,10,10,10,0,10,0,,10,0,,10,10
datatable,77548,5.79,10,3,0,7,10,0,0,10,10,,10,0,0,10,10
pymc,69030,5.79,10,1,0,9,10,0,0,10,10,10,5,10,0,0,10
itsdangerous,35567230,5.76,10,3,0,6,10,10,0,10,6,,7,10,,0,10
imageio,11942654,5.76,10,3,2,8,10,0,10,10,10,10,2,0,0,0,10
llvmlite,8052355,5.76,10,3,0,10,10,0,0,10,10,,5,0,,10,10
loguru,3000248,5.76,10,3,0,2,10,10,0,10,10,,7,10,,0,10
qtpy,2953071,5.76,10,6,0,9,10,0,0,10,10,,7,10,,0,10
opentelemetry-api,2913129,5.76,10,5,0,10,10,0,0,10,10,,7,10,,0,10
opentelemetry-sdk,2855156,5.76,10,5,0,10,10,0,0,10,10,,7,10,,0,10
google-apitools,2678292,5.76,10,0,0,9,10,0,0,10,4,,10,10,,10,10
tableauserverclient,2564644,5.76,10,8,0,9,10,0,0,10,8,10,7,0,0,0,10
opentelemetry-semantic-conventions,1420987,5.76,10,5,0,10,10,0,0,10,10,,7,10,,0,10
opentelemetry-proto,1176795,5.76,10,5,0,10,10,0,0,10,10,,7,10,,0,10
opentelemetry-instrumentation,1169142,5.76,10,5,0,10,10,0,0,10,10,,7,10,,0,10
opentelemetry-exporter-otlp-proto-grpc,1022969,5.76,10,5,0,10,10,0,0,10,10,,7,10,,0,10
opentelemetry-exporter-otlp,918318,5.76,10,5,0,10,10,0,0,10,10,,7,10,,0,10
opentelemetry-exporter-otlp-proto-http,817905,5.76,10,5,0,10,10,0,0,10,10,,7,10,,0,10
circlify,485678,5.76,10,0,0,5,10,10,0,10,10,10,7,0,,0,10
opentelemetry-exporter-jaeger-thrift,154316,5.76,10,5,0,10,10,0,0,10,10,,7,10,,0,10
opentelemetry-exporter-jaeger,143398,5.76,10,5,0,10,10,0,0,10,10,,7,10,,0,10
opentelemetry-exporter-jaeger-proto-grpc,136797,5.76,10,5,0,10,10,0,0,10,10,,7,10,,0,10
django-classy-tags,120042,5.76,10,6,0,8,10,10,0,10,1,10,7,0,0,0,10
mkdocs-monorepo-plugin,93677,5.76,10,8,0,10,10,0,0,10,7,10,7,0,,0,10
pytest-qt,86752,5.76,10,6,0,9,10,0,0,10,10,10,7,0,0,0,10
opentelemetry-distro,80732,5.76,10,5,0,10,10,0,0,10,10,,7,10,,0,10
pip-shims,65002,5.76,10,3,0,2,10,10,0,10,10,10,7,0,,0,10
virtualenv,31036164,5.74,1,0,0,7,10,10,0,10,10,10,7,10,,0,10
opensearch-py,11028390,5.74,10,6,0,10,10,,0,10,10,,5,10,,0,10
apispec,3488623,5.74,10,3,0,7,10,10,0,10,10,,9,0,,0,10
pip-tools,3285186,5.74,0,8,0,10,10,0,0,10,10,10,7,10,,0,10
drf-yasg,932860,5.74,10,3,0,6,10,0,0,10,9,10,7,10,,0,10
pycaret,660666,5.74,10,6,0,10,10,0,0,10,10,10,5,0,0,0,10
pytest-socket,359849,5.74,10,3,0,9,10,10,0,10,8,,9,0,,0,10
optax,293370,5.74,10,3,0,7,10,10,0,10,10,,9,0,,0,10
kopf,292824,5.74,10,3,0,5,10,0,0,10,10,10,7,10,,0,10
django-silk,195607,5.74,10,0,0,8,10,,0,10,10,10,7,10,0,0,10
modin,187162,5.74,10,6,0,10,10,10,0,10,10,,0,0,0,0,10
wagtail,95280,5.74,10,0,0,6,10,10,0,10,10,,5,10,,0,10
splinter,81172,5.74,10,0,0,10,10,10,0,10,10,,9,0,,0,10
snorkel,65208,5.74,10,6,0,9,10,10,0,10,5,,9,0,0,0,10
kubernetes,10118463,5.71,10,3,0,6,10,10,0,10,10,,0,10,,0,10
cfgv,5217783,5.71,10,0,0,9,10,,,10,10,,10,0,,10,10
shap,3505985,5.71,10,3,0,8,10,10,0,10,10,,7,0,,0,10
omegaconf,1664855,5.71,9,2,0,8,10,0,0,10,10,,10,0,,10,10
pymsteams,1329489,5.71,10,0,0,4,10,10,0,10,5,,10,0,,10,10
python-socketio,1268451,5.71,10,0,0,3,10,10,0,10,10,,9,10,,0,10
dropbox,1104746,5.71,10,8,0,10,10,10,0,10,3,,7,0,,0,10
sql-metadata,669546,5.71,10,3,0,9,10,10,0,10,9,,7,0,,0,10
tokenize-rt,661031,5.71,10,0,0,9,10,0,0,10,10,,10,0,,10,10
web3,523652,5.71,10,3,0,8,10,0,0,10,10,,7,0,,10,10
mxnet,420721,5.71,10,1,0,10,10,0,0,10,10,,0,10,8,0,10
codespell,273875,5.71,10,3,0,10,10,0,0,10,10,,7,0,8,0,10
google-cloud-profiler,263677,5.71,10,8,0,9,10,0,0,10,2,,10,0,,10,10
flake8-2020,162355,5.71,10,0,0,9,10,0,0,10,10,,10,0,,10,10
mxnet-mkl,161662,5.71,10,1,0,10,10,0,0,10,10,,0,10,8,0,10
flake8-typing-imports,109424,5.71,10,0,0,9,10,0,,10,10,,10,0,,10,10
airflow-provider-great-expectations,100025,5.71,10,6,0,10,10,,0,10,3,,10,0,,10,10
forex-python,98322,5.71,10,3,0,6,10,,0,10,10,,10,0,,10,10
no-manylinux,97272,5.71,10,0,0,9,10,0,0,10,10,,10,0,,10,10
dtale,94112,5.71,10,0,0,1,10,10,0,10,10,,7,0,,10,10
astpretty,88071,5.71,10,0,0,9,10,0,0,10,10,,10,0,,10,10
sphinx-prompt,73978,5.71,10,3,0,8,10,10,0,10,10,,7,0,,0,10
xdg,73644,5.71,10,3,0,8,10,10,0,10,10,,7,0,,0,10
duet,70008,5.71,10,8,0,10,10,0,0,10,5,,9,10,,0,10
shellcheck-py,68742,5.71,10,0,0,9,10,0,0,10,10,,10,0,,10,10
glocaltokens,68118,5.71,10,1,0,10,10,10,0,10,10,,7,0,,0,10
tflite-model-maker-nightly,58650,5.71,0,1,0,10,10,10,0,10,10,,7,0,,10,10
awscli,114500235,5.68,10,6,0,8,10,0,0,10,10,,7,10,0,0,10
toolz,14766304,5.68,10,0,0,4,10,10,0,10,10,10,7,0,,0,10
cookiecutter,1930380,5.68,10,7,0,7,10,,0,10,10,10,7,0,,0,10
port-for,210336,5.68,10,0,0,10,10,10,0,10,10,,8,0,,0,10
tavern,129150,5.68,10,8,0,4,10,10,0,10,10,,5,0,,0,10
wslink,95195,5.68,10,0,0,4,10,10,0,10,10,10,7,0,,0,10
msal,25443128,5.66,10,1,0,6,10,0,10,10,10,10,7,0,,0,10
tablib,1034917,5.66,10,6,0,9,10,0,0,10,2,10,7,10,,0,10
blackduck,217528,5.66,10,6,0,4,10,0,,10,10,,9,0,,9,10
django-constance,121476,5.66,10,3,0,9,10,0,0,10,5,10,7,10,,0,10
dm-haiku,120595,5.66,10,0,0,9,10,10,0,10,10,,9,0,,0,10
ujson,11195701,5.63,10,3,0,7,10,0,10,10,10,10,2,0,,0,10
flask-caching,2882550,5.63,10,0,0,10,10,10,,10,10,,7,0,,0,10
dotnetcore2,2275246,5.63,10,3,0,9,10,0,0,10,10,,9,10,,0,10
wandb,1620390,5.63,9,0,0,9,10,10,0,10,10,,0,10,,0,10
stripe,1538829,5.63,10,3,0,9,10,0,0,10,10,,9,10,,0,10
python-engineio,1232855,5.63,10,0,0,2,10,10,0,10,10,,9,10,,0,10
textblob,819126,5.63,10,0,0,8,10,10,0,10,0,,10,0,0,10,10
comtypes,749376,5.63,8,0,0,10,10,0,0,10,10,,10,0,0,10,10
conan,632207,5.63,10,0,0,8,10,,,10,10,,10,0,0,10,10
shareplum,630316,5.63,10,0,0,8,10,10,0,10,0,,10,0,,10,10
etcd3,595677,5.63,10,6,0,8,10,0,0,10,6,,7,0,,10,10
aliyun-python-sdk-core,528993,5.63,10,8,0,0,10,0,0,10,10,,10,0,,10,10
django-stubs,395111,5.63,10,0,0,10,10,10,0,10,10,,7,0,,0,10
django-stubs-ext,337292,5.63,10,0,0,10,10,10,0,10,10,,7,0,,0,10
random-password-generator,288180,5.63,10,8,0,10,10,0,0,10,0,,10,0,,10,10
s3path,140416,5.63,10,6,0,6,10,10,0,10,0,10,9,0,,0,10
pydevd-pycharm,138519,5.63,0,0,0,10,10,10,0,10,10,,7,0,,10,10
dockerfile,117419,5.63,10,0,0,10,10,0,0,10,10,,7,0,,10,10
lomond,93988,5.63,10,8,0,10,10,0,0,10,0,,10,0,,10,10
flask-log-request-id,87117,5.63,10,8,0,10,10,0,0,10,0,,10,0,,10,10
tox-travis,64074,5.63,10,8,0,10,10,0,0,10,0,,10,0,,10,10
aliyun-python-sdk-core-v3,62248,5.63,10,8,0,0,10,0,0,10,10,,10,0,,10,10
billiard,4836827,5.61,10,3,0,2,10,10,0,10,8,,7,10,,0,10
readme-renderer,3362389,5.61,10,3,0,10,10,0,0,10,10,10,7,0,,0,10
firebase-admin,917502,5.61,10,8,0,10,10,0,,10,5,,7,10,0,0,10
biopython,570945,5.61,10,3,0,10,10,0,,10,10,,7,10,,0,10
pyarmor,556544,5.61,10,0,0,1,10,0,0,10,10,,10,10,,10,10
enrich,533506,5.61,10,3,0,9,10,10,0,10,1,10,7,0,,0,10
torchbiggraph,329315,5.61,10,1,0,10,10,0,0,10,0,,10,10,0,10,10
pydicom,295854,5.61,10,3,0,10,10,0,0,10,10,10,7,0,0,0,10
wechatpy,223567,5.61,10,3,0,7,10,10,0,10,3,10,7,0,,0,10
algoliasearch,181480,5.61,10,8,0,5,10,0,0,10,0,,7,10,,10,10
tf-models-official,157435,5.61,10,4,0,9,10,0,0,10,10,,7,10,,0,10
textfsm,157381,5.61,10,0,0,7,10,0,0,10,4,,10,10,,10,10
aiohttp-sse,110517,5.61,10,3,0,8,10,10,0,10,2,,7,10,0,0,10
apache-atlas,108917,5.61,10,3,0,0,10,0,0,10,10,,7,10,,10,10
ansible-runner,80213,5.61,10,3,0,10,10,0,0,10,10,,7,10,,0,10
tf-models-nightly,66933,5.61,10,4,0,9,10,0,0,10,10,,7,10,,0,10
ipython,15024376,5.58,10,0,0,6,10,0,10,10,10,,7,10,0,0,10
django-redis,1200150,5.58,10,0,0,10,10,0,0,10,6,10,7,10,,0,10
luigi,634962,5.58,10,8,0,10,10,0,0,10,10,,9,0,,0,10
line-bot-sdk,263832,5.58,10,6,0,8,10,10,0,10,4,,9,0,,0,10
chia-rs,224978,5.58,10,6,0,10,10,0,0,10,10,10,2,0,,0,10
pudb,213930,5.58,10,3,0,5,10,10,0,10,10,,9,0,,0,10
exchange-calendars,163123,5.58,10,0,0,4,10,10,0,10,10,10,5,0,,0,10
netmiko,137634,5.58,10,3,0,5,10,10,,10,10,,9,0,,0,10
syrupy,118834,5.58,10,8,0,6,10,10,,10,10,,0,0,,0,10
jupyter-sphinx,98157,5.58,10,0,0,6,10,0,0,10,10,10,7,10,,0,10
starlette-context,82467,5.58,10,0,0,4,10,10,0,10,10,10,5,0,,0,10
flake8-comprehensions,691037,5.55,10,3,0,8,10,0,0,10,10,,9,10,,0,10
click-option-group,633649,5.55,10,3,0,4,10,10,0,10,0,,10,0,0,10,10
fastprogress,618217,5.55,10,0,0,2,10,10,0,10,5,,10,0,,10,10
pytest-randomly,583325,5.55,10,3,0,8,10,0,0,10,10,,9,10,,0,10
evergreen-py,550586,5.55,10,8,0,9,10,0,0,10,0,,10,0,,10,10
ec2-metadata,492110,5.55,10,3,0,8,10,0,0,10,10,,9,10,,0,10
pandavro,408636,5.55,10,0,0,7,10,0,0,10,10,,10,0,,10,10
flake8-plugin-utils,291621,5.55,10,0,0,7,10,10,0,10,0,,10,0,,10,10
readthedocs-sphinx-ext,280216,5.55,10,8,0,8,10,0,0,10,1,,10,0,,10,10
pygam,275845,5.55,10,8,0,9,10,0,0,10,0,,10,0,,10,10
flake8-tidy-imports,266282,5.55,10,3,0,8,10,0,0,10,10,,9,10,,0,10
dataclasses-avroschema,235354,5.55,10,3,0,6,10,10,0,10,10,,7,0,,0,10
anybadge,231384,5.55,10,0,0,9,10,0,0,10,10,,7,0,,10,10
pyupgrade,209712,5.55,10,0,0,7,10,0,0,10,10,,10,0,,10,10
flake8-pytest-style,137603,5.55,10,3,0,10,10,10,0,10,6,,7,0,,0,10
marshmallow-union,133013,5.55,10,3,0,4,10,10,0,10,0,,10,0,,10,10
python-whois,128762,5.55,10,0,0,7,10,0,0,10,10,,10,0,,10,10
jupyterhub,123119,5.55,10,0,0,7,10,10,0,10,10,10,5,10,,0,
cli-helpers,115803,5.55,10,0,0,6,10,10,0,10,1,,10,0,,10,10
pytest-black,112887,5.55,10,8,0,9,10,0,0,10,0,,10,0,,10,10
cartoframes,107407,5.55,10,2,0,9,10,10,,10,0,,9,10,0,0,10
pywebview,105081,5.55,3,3,0,5,10,10,0,10,10,,9,10,,0,10
cibuildwheel,68062,5.55,10,0,0,9,10,10,0,10,10,,7,0,,0,10
python-dev-tools,60537,5.55,10,0,0,9,10,10,0,10,10,,7,0,,0,10
terminado,7414929,5.53,10,3,0,9,10,0,0,10,10,,7,10,0,0,10
uamqp,7290558,5.53,10,0,0,8,10,0,0,10,4,,7,10,,10,10
cx-oracle,3260816,5.53,10,0,0,0,10,0,0,10,10,,10,10,,10,10
smdebug-rulesconfig,2815670,5.53,10,1,0,9,10,0,,10,0,,10,10,0,10,10
jupyterlab-server,1778597,5.53,10,3,0,9,10,0,0,10,10,,7,10,0,0,10
questionary,743857,5.53,10,1,0,9,10,10,0,10,10,,5,0,,0,10
pymdown-extensions,732829,5.53,10,1,0,1,10,10,0,10,10,10,7,0,,0,10
pygame,495797,5.53,10,10,0,10,10,0,0,10,10,,5,0,0,0,10
gin-config,362151,5.53,10,0,0,10,10,0,0,10,0,,10,10,,10,10
ansi2html,326532,5.53,10,3,0,9,10,0,0,10,10,10,7,0,,0,10
jupyter-packaging,321624,5.53,10,3,0,9,10,0,0,10,10,,7,10,0,0,10
pvlib,232855,5.53,10,3,0,9,10,0,,10,10,10,7,0,,0,10
fireblocks-sdk,79097,5.53,10,8,0,4,10,,0,10,10,10,7,0,,0,10
mozilla-django-oidc,71631,5.53,10,6,0,10,10,0,0,10,6,10,7,0,,0,10
websockets,8838505,5.50,10,0,0,3,10,10,0,10,10,,5,10,,0,10
xgboost,8220764,5.50,10,3,0,10,10,10,0,10,10,,0,0,0,0,10
opencensus-context,7551220,5.50,10,7,0,10,10,,0,10,10,,9,0,,0,10
opencensus,7534800,5.50,10,7,0,10,10,,0,10,10,,9,0,,0,10
opencensus-ext-azure,6095507,5.50,10,7,0,10,10,,0,10,10,,9,0,,0,10
atlassian-jwt-auth,1341879,5.50,10,8,0,2,10,10,0,10,7,,9,0,,0,10
django-debug-toolbar,1278583,5.50,10,0,0,5,10,0,0,10,10,10,7,10,0,0,10
aws-lambda-powertools,1040104,5.50,10,0,0,3,10,10,0,10,10,,5,10,,0,10
opencensus-ext-logging,810411,5.50,10,7,0,10,10,,0,10,10,,9,0,,0,10
django-model-utils,609754,5.50,10,0,0,8,10,0,0,10,7,10,7,10,,0,10
pyerfa,600140,5.50,10,0,0,9,10,10,0,10,8,,9,0,,0,10
opencensus-ext-stackdriver,577839,5.50,10,7,0,10,10,,0,10,10,,9,0,,0,10
opencensus-correlation,340828,5.50,10,7,0,10,10,,0,10,10,,9,0,,0,10
cloudsplaining,324409,5.50,10,0,0,3,10,10,0,10,2,10,7,10,,0,10
opencensus-ext-requests,285884,5.50,10,7,0,10,10,,0,10,10,,9,0,,0,10
pysolr,194332,5.50,10,8,0,8,10,10,0,10,1,,9,0,,0,10
bayesian-optimization,188894,5.50,10,0,0,7,10,,0,10,10,,9,0,0,10,10
django-tables2,129369,5.50,10,3,0,7,10,10,0,10,7,,9,0,,0,10
opencensus-ext-zipkin,124254,5.50,10,7,0,10,10,,0,10,10,,9,0,,0,10
opencensus-ext-flask,93494,5.50,10,7,0,10,10,,0,10,10,,9,0,,0,10
opencensus-ext-threading,70935,5.50,10,7,0,10,10,,0,10,10,,9,0,,0,10
opencensus-ext-sqlalchemy,68786,5.50,10,7,0,10,10,,0,10,10,,9,0,,0,10
typing-inspect,21244737,5.47,10,0,0,6,10,0,0,10,10,,10,0,,10,10
commonmark,8951096,5.47,10,0,0,6,10,10,0,10,0,,10,0,0,10,10
keras-preprocessing,8098040,5.47,10,8,0,8,10,0,0,10,0,,10,0,,10,10
sphinx,6889822,5.47,10,3,0,5,10,10,0,10,10,,7,0,,0,10
constructs,3559050,5.47,10,6,0,10,0,10,0,10,10,,5,10,,0,10
pyhocon,3009526,5.47,10,0,0,6,10,10,0,10,0,,10,0,,10,10
django-cors-headers,2425446,5.47,10,3,0,7,10,0,0,10,10,,9,10,,0,10
tensorflow-text,2107160,5.47,10,0,0,6,10,0,0,10,10,,10,0,,10,10
annoy,1471385,5.47,10,0,0,6,10,0,0,10,10,,10,0,,10,10
codecov,881473,5.47,10,0,0,10,10,10,0,10,0,,9,10,,0,10
behave,757183,5.47,10,0,0,0,10,10,0,10,10,,9,10,,0,10
stone,715834,5.47,10,8,0,10,10,10,0,10,0,,7,0,,0,10
github3-py,509796,5.47,10,8,0,10,10,0,0,10,10,,7,0,,0,10
pywinpty,451813,5.47,10,0,0,8,10,10,0,10,10,,7,0,,0,10
arnparse,279231,5.47,10,8,0,8,10,0,0,10,0,,10,0,,10,10
proto-google-cloud-datastore-v1,266662,5.47,10,0,0,6,10,0,10,10,10,,5,10,,0,10
adlfs,242387,5.47,10,3,0,9,10,0,0,10,4,10,5,10,,0,10
ssh2-python,237784,5.47,10,3,0,10,10,0,0,10,5,,7,0,0,10,10
djangorestframework-stubs,230326,5.47,10,0,0,8,10,10,0,10,10,,7,0,,0,10
aiosmtplib,199306,5.47,10,0,0,1,10,10,0,10,5,,10,0,,10,10
django-mysql,170388,5.47,10,3,0,7,10,0,0,10,10,,9,10,,0,10
dowhy,161131,5.47,10,6,0,10,10,0,0,10,10,,0,10,0,0,10
tika,130463,5.47,10,0,0,6,10,10,0,10,0,,10,0,,10,10
aspy-refactor-imports,120400,5.47,10,0,0,6,10,0,0,10,10,,10,0,,10,10
rq-scheduler,115746,5.47,10,0,0,6,10,10,0,10,0,,10,0,,10,10
gitlint,96470,5.47,10,0,0,8,10,10,0,10,10,,7,0,,0,10
dtreeviz,92953,5.47,10,0,0,6,10,,0,10,10,,10,0,,10,10
docxcompose,88885,5.47,10,0,0,6,10,0,0,10,10,,10,0,,10,10
gitlint-core,85304,5.47,10,0,0,8,10,10,0,10,10,,7,0,,0,10
bqplot,78063,5.47,10,0,0,8,10,10,0,10,10,,7,0,,0,10
tensorstore,76384,5.47,10,0,0,10,10,0,0,10,10,,9,10,,0,10
dataprep,68974,5.47,10,1,0,7,10,10,0,10,10,,7,0,0,0,10
attrs,82728538,5.45,10,8,0,3,10,0,0,10,10,,7,10,,0,10
toml,35255861,5.45,10,3,0,6,10,0,10,10,0,,10,0,,10,10
anyio,12105950,5.45,10,6,0,5,10,0,0,10,10,10,7,0,,0,10
googlemaps,2494467,5.45,10,8,0,3,10,10,0,10,0,,7,10,,0,10
fabric,2425193,5.45,10,0,0,0,10,0,10,10,9,,10,0,,10,10
cheroot,1806655,5.45,10,8,2,9,10,0,0,10,10,,7,0,0,0,10
deltalake,1365754,5.45,10,1,0,10,10,10,0,10,10,,2,0,,0,10
ansible-compat,441647,5.45,10,3,0,10,10,0,0,10,8,10,7,0,,0,10
rpy2,320737,5.45,10,8,0,3,10,0,0,10,10,10,7,0,,0,10
tensorflow-model-optimization,156569,5.45,10,3,0,8,10,0,0,10,10,,7,10,,0,10
django-structlog,78224,5.45,10,3,0,6,10,10,0,10,10,,5,0,,0,10
pytest-print,76689,5.45,10,0,0,8,10,10,0,10,3,10,7,0,,0,10
neuralprophet,74200,5.45,10,3,0,8,10,0,0,10,10,,7,10,,0,10
airportsdata,60494,5.45,10,0,0,3,10,10,0,10,8,10,7,0,,0,10
flask-admin,1425999,5.42,10,0,0,6,10,10,,10,10,,9,0,,0,10
mkdocs-material,1028779,5.42,10,0,0,2,10,10,0,10,10,10,5,0,,0,10
flit-core,547762,5.42,10,0,0,6,10,10,0,10,10,,9,0,,0,10
django-phonenumber-field,479114,5.42,10,6,0,10,10,0,0,10,10,,9,0,,0,10
aiosqlite,431554,5.42,10,0,0,6,10,10,0,10,10,,9,0,,0,10
rollbar,308932,5.42,10,6,0,10,10,0,0,10,10,,9,0,,0,10
django-taggit,290211,5.42,10,0,0,8,10,0,0,10,6,10,7,10,,0,10
datasette,235513,5.42,10,0,0,2,10,10,0,10,10,10,5,0,,0,10
flit,203529,5.42,10,0,0,6,10,10,0,10,10,,9,0,,0,10
pinotdb,79969,5.42,10,0,0,6,10,10,0,10,10,,9,0,,0,10
sahi,74445,5.42,10,6,0,10,10,0,0,10,10,,9,0,0,0,10
gunicorn,24447860,5.39,10,3,0,6,10,0,10,10,10,,9,0,0,0,10
tenacity,20612522,5.39,10,3,0,9,10,0,0,10,3,,10,0,,10,10
arrow,7237247,5.39,10,8,0,9,10,0,0,10,10,,7,0,,0,10
fuzzywuzzy,7158557,5.39,10,6,0,9,10,0,0,10,0,,10,0,,10,10
flask-wtf,4481416,5.39,10,3,0,5,10,10,0,10,9,,7,0,,0,10
pyperclip,3674621,5.39,10,0,0,5,10,10,0,10,0,,10,0,,10,10
boxsdk,2146015,5.39,10,8,0,10,10,0,0,10,9,,7,0,0,0,10
opentracing,1504560,5.39,10,8,0,7,10,0,0,10,0,,10,0,,10,10
pmdarima,1457331,5.39,10,8,0,10,10,0,0,10,9,,7,0,,0,10
cytoolz,1310710,5.39,10,0,0,7,10,10,0,10,10,,7,0,,0,10
eventlet,970135,5.39,10,8,0,6,10,0,0,10,5,,9,10,,0,10
astropy,675936,5.39,10,8,0,9,10,0,0,10,10,,7,0,,0,10
channels,444675,5.39,10,3,0,6,10,0,0,10,10,,9,10,,0,10
flasgger,431554,5.39,10,0,0,7,10,10,0,10,0,,7,0,0,10,10
mercantile,377145,5.39,10,3,0,4,10,10,0,10,0,,7,0,,10,10
jupyter-contrib-nbextensions,299750,5.39,10,0,0,5,10,0,0,10,10,,10,0,,10,10
google-compute-engine,244794,5.39,10,8,0,7,10,0,0,10,0,,10,0,,10,10
gpytorch,239758,5.39,10,8,0,9,10,0,0,10,10,,7,0,,0,10
model-bakery,238660,5.39,10,0,0,7,10,10,0,10,10,,7,0,,0,10
artifacts-keyring,214012,5.39,10,0,0,9,10,0,0,10,1,,9,10,,9,10
tm1py,198624,5.39,10,0,0,5,10,0,,10,10,,10,0,,10,10
line-profiler,195919,5.39,10,0,0,7,10,10,0,10,10,,7,0,,0,10
conda,195139,5.39,8,8,0,9,10,0,0,10,10,10,0,0,,0,10
warrant,148157,5.39,10,6,0,9,10,0,0,10,0,,10,0,,10,10
gluestick,141706,5.39,10,0,0,5,10,0,0,10,10,,10,0,,10,10
sphinxcontrib-httpdomain,131567,5.39,10,8,0,7,10,0,0,10,0,,10,0,,10,10
django-json-widget,130772,5.39,10,0,0,5,10,10,0,10,0,,10,0,,10,10
codeowners,125608,5.39,10,3,0,8,10,0,0,10,4,,10,0,,10,10
pysimplegui,118272,5.39,10,0,0,5,10,0,0,10,10,,10,0,,10,10
avro-validator,111616,5.39,10,6,0,3,10,0,0,10,10,10,9,0,,0,10
evdev,106659,5.39,10,0,0,5,10,,,10,10,,10,0,0,10,10
nlpaug,105730,5.39,10,0,0,5,10,0,0,10,10,,10,0,,10,10
xdoctest,92125,5.39,10,6,0,1,10,10,0,10,10,,7,0,,0,10
python-amazon-sp-api,82000,5.39,10,0,0,7,10,10,0,10,10,,7,0,,0,10
fastapi-pagination,80780,5.39,10,0,0,7,10,10,,10,10,,7,0,,0,10
lizard,78795,5.39,10,0,0,5,10,10,0,10,0,,10,0,,10,10
sphinx-design,76990,5.39,10,8,0,9,10,0,0,10,10,,7,0,,0,10
splitio-client,76531,5.39,10,8,0,9,10,0,0,10,10,,7,0,,0,10
pytextrank,74158,5.39,10,3,0,4,10,10,0,10,10,,7,0,,0,10
ioc-finder,67265,5.39,10,3,0,4,10,10,0,10,10,,7,0,,0,10
pychromecast,66034,5.39,10,0,0,7,10,10,0,10,10,,7,0,,0,10
django-lifecycle,61748,5.39,10,0,0,2,10,10,0,10,3,,10,0,,10,10
nbclient,8603447,5.37,10,3,0,7,10,0,0,10,10,,7,10,0,0,10
geopandas,2923030,5.37,10,1,0,9,10,0,0,10,10,10,7,0,0,0,10
boto3-stubs,2654115,5.37,10,0,0,0,10,10,0,10,10,,7,10,,0,10
pytest-html,2323884,5.37,10,6,0,10,10,0,0,10,4,10,7,0,,0,10
mypy-boto3-s3,1922055,5.37,10,0,0,0,10,10,0,10,10,,7,10,,0,10
mypy-boto3-rds,1206190,5.37,10,0,0,0,10,10,0,10,10,,7,10,,0,10
mypy-boto3-dynamodb,1032195,5.37,10,0,0,0,10,10,0,10,10,,7,10,,0,10
visions,860998,5.37,10,3,0,1,10,10,0,10,6,10,7,0,,0,10
eth-typing,843253,5.37,10,0,0,8,10,0,0,10,10,,5,0,,10,10
mypy-boto3-glue,792349,5.37,10,0,0,0,10,10,0,10,10,,7,10,,0,10
mypy-boto3-redshift-data,774342,5.37,10,0,0,0,10,10,0,10,10,,7,10,,0,10
falcon,576983,5.37,10,10,0,8,10,0,0,10,10,,5,0,0,0,10
etils,548675,5.37,10,0,0,10,10,0,0,10,10,,7,10,,0,10
mypy-boto3-lambda,509091,5.37,10,0,0,0,10,10,0,10,10,,7,10,,0,10
mypy-boto3-sqs,471325,5.37,10,0,0,0,10,10,0,10,10,,7,10,,0,10
mypy-boto3-cloudformation,400161,5.37,10,0,0,0,10,10,0,10,10,,7,10,,0,10
albumentations,394629,5.37,10,8,0,10,10,0,0,10,10,,5,0,,0,10
mypy-boto3-ec2,385768,5.37,10,0,0,0,10,10,0,10,10,,7,10,,0,10
interpret-core,340804,5.37,10,0,0,0,10,10,0,10,10,,2,0,,10,10
mypy-boto3-appflow,321266,5.37,10,0,0,0,10,10,0,10,10,,7,10,,0,10
mypy-boto3-athena,320803,5.37,10,0,0,0,10,10,0,10,10,,7,10,,0,10
mypy-boto3-appconfig,279793,5.37,10,0,0,0,10,10,0,10,10,,7,10,,0,10
mypy-boto3-events,272195,5.37,10,0,0,0,10,10,0,10,10,,7,10,,0,10
sktime,269170,5.37,10,8,0,10,10,0,0,10,10,,5,0,0,0,10
cassandra-sigv4,264095,5.37,10,0,0,8,10,0,0,10,0,,10,10,,10,10
