Package,Downloads,Overall,Binary-Artifacts,Branch-Protection,CII-Best-Practices,Dangerous-Workflow,Fuzzing,License,Maintained,Packaging,Pinned-Dependencies,Security-Policy,Signed-Releases,Token-Permissions,Vulnerabilities
pyomo,126440,4.78,10,,0,10,0,9,10,,7,0,0,0,10
edk2-pytool-extensions,116989,4.78,10,,0,10,0,9,10,,7,0,,0,10
pyqtgraph,115727,4.78,10,,0,10,0,9,10,,7,0,,0,10
types-sqlalchemy,112216,4.78,10,,0,10,0,9,10,,7,0,,0,10
aiofile,109623,4.78,10,0,0,10,0,9,10,,7,0,,0,10
types-dateparser,106236,4.78,10,,0,10,0,9,10,,7,0,,0,10
types-frozendict,104919,4.78,10,,0,10,0,9,10,,7,0,,0,10
django-ordered-model,104447,4.78,10,,0,10,0,9,10,,7,0,,0,10
edk2-pytool-library,103802,4.78,10,,0,10,0,9,10,,7,0,,0,10
types-filelock,102954,4.78,10,,0,10,0,9,10,,7,0,,0,10
types-backports,99931,4.78,10,,0,10,0,9,10,,7,0,,0,10
types-jwt,98469,4.78,10,,0,10,0,9,10,,7,0,,0,10
types-typed-ast,98305,4.78,10,,0,10,0,9,10,,7,0,,0,10
types-geoip2,95613,4.78,10,,0,10,0,9,10,,7,0,,0,10
types-waitress,95556,4.78,10,,0,10,0,9,10,,7,0,,0,10
configspace,93810,4.78,10,,0,10,0,9,10,,7,0,0,0,10
imgkit,89653,4.78,10,,0,10,0,10,3,10,7,0,,0,10
traits,88233,4.78,10,,0,10,0,9,10,,7,0,,0,10
python-dotenv,24435159,4.75,10,0,0,10,0,10,8,,9,0,,0,10
pendulum,11026444,4.75,10,,0,10,10,10,8,,2,0,0,0,8
cron-descriptor,4626042,4.75,10,0,0,10,0,10,8,,9,0,,0,10
pyotp,4477013,4.75,10,0,0,10,0,9,3,,7,10,0,0,10
ipdb,2759729,4.75,10,0,0,10,0,10,8,,9,0,,0,10
pytesseract,782327,4.75,10,0,0,10,0,10,8,,9,0,,0,10
python-stdnum,619080,4.75,10,0,0,10,0,10,8,,9,0,,0,10
aiodataloader,429064,4.75,10,0,0,10,0,10,8,,9,0,,0,10
pyinstrument,413701,4.75,10,,0,10,0,10,4,10,5,0,,0,10
pytest-order,311945,4.75,10,,0,10,0,9,3,10,7,0,,0,10
dlint,175086,4.75,10,0,0,10,0,10,8,,9,0,,0,10
mkdocs-minify-plugin,134829,4.75,10,0,0,10,0,10,8,,9,0,,0,10
cloudfoundry-client,127782,4.75,10,0,0,10,0,10,10,,9,0,,0,8
nbval,126944,4.75,10,0,0,10,0,9,3,10,7,0,,0,10
django-autoslug,111723,4.75,10,0,0,10,0,10,8,,9,0,0,0,10
google-play-scraper,109944,4.75,10,,0,10,0,10,8,,9,0,,0,10
idna,230815613,4.72,10,,0,10,10,10,1,,9,0,,0,10
wcwidth,31864148,4.72,10,,0,10,0,9,0,,9,0,,9,9
redshift-connector,21053513,4.72,10,,0,10,0,10,2,,9,10,,0,9
pygithub,8025675,4.72,10,,0,10,0,10,10,,7,0,,0,9
databricks-api,3818837,4.72,10,0,0,10,0,10,0,,10,0,0,10,7
pipreqs,2114618,4.72,10,0,0,10,0,10,10,,7,0,,0,9
jaraco-functools,2113456,4.72,10,0,0,10,0,10,9,,7,0,,0,10
binaryornot,2104106,4.72,6,,0,10,0,10,1,,10,0,,10,10
json5,2044909,4.72,10,0,0,10,10,10,1,,9,0,,0,10
catboost,1815509,4.72,9,0,0,10,0,10,10,,7,0,0,10,0
jaraco-text,1488704,4.72,10,0,0,10,0,10,9,,7,0,,0,10
pyhamcrest,1373365,4.72,10,,0,10,0,9,4,10,5,0,,0,10
imagehash,1238648,4.72,10,0,0,10,0,10,9,,7,0,,0,10
yamale,1002518,4.72,10,,0,10,0,10,1,,9,10,,0,10
parsimonious,907613,4.72,10,0,0,10,10,10,1,,9,0,,0,10
aio-pika,563991,4.72,10,,0,10,0,10,10,,7,0,,0,9
polars,413207,4.72,10,,0,10,0,10,10,,7,0,,0,9
panel,409543,4.72,10,,0,10,0,10,10,,7,0,,0,9
commitizen,271882,4.72,10,0,0,10,0,10,10,,7,0,,0,9
dunamai,267910,4.72,10,,0,10,0,10,10,,7,0,0,0,9
datefinder,259642,4.72,10,0,0,10,0,10,1,10,9,0,,0,10
rootpath,252935,4.72,10,0,0,10,0,10,0,,10,0,,10,7
netmiko,185029,4.72,10,,0,10,0,10,10,,7,0,,0,9
tabula-py,183388,4.72,9,,0,10,0,10,10,,7,0,,0,10
sqllineage,183364,4.72,10,,0,10,0,10,10,,7,0,0,0,9
django-modeltranslation,181080,4.72,10,0,0,10,0,10,10,,7,0,0,0,9
fastapi-pagination,176051,4.72,10,,0,10,0,10,10,,7,0,,0,9
djoser,151959,4.72,10,0,0,10,0,10,10,,7,0,,0,9
easyocr,142344,4.72,10,0,0,10,0,10,0,,7,0,0,10,9
python-i18n,112983,4.72,10,0,0,10,0,10,0,,10,0,,10,7
prawcore,112688,4.72,10,,0,10,0,10,7,,10,0,,0,10
flake8-breakpoint,98959,4.72,10,0,0,10,0,10,0,,10,0,,10,7
nostradamus,86762,4.72,7,0,0,10,0,10,0,,10,0,,10,10
aws-lambda-typing,84164,4.72,10,,0,10,0,10,9,,7,0,,0,10
mkdocs-awesome-pages-plugin,81983,4.72,10,0,0,10,0,10,10,,7,0,,0,9
textstat,80810,4.72,10,0,0,10,0,10,1,,9,10,0,0,10
torch-model-archiver,78206,4.72,7,,0,10,0,10,10,,0,10,0,0,10
s3transfer,212653664,4.69,10,,0,10,0,10,2,,7,10,,0,10
keyring,24698954,4.69,10,0,0,10,0,10,10,,5,0,,0,10
threadpoolctl,23443577,4.69,10,0,0,10,0,10,0,,5,0,,10,10
mlflow,10817526,4.69,10,,0,10,0,10,10,10,0,10,,0,0
fastavro,8834893,4.69,10,0,0,10,0,10,10,,5,0,0,0,10
asttokens,8825212,4.69,10,0,0,10,10,10,2,,7,0,,0,10
opencv-python,8256349,4.69,10,,0,10,0,10,10,,5,0,,0,10
stack-data,8201138,4.69,10,0,0,10,10,10,2,,7,0,,0,10
makefun,3983103,4.69,10,0,0,10,0,10,2,10,7,0,,0,10
opencv-python-headless,3039159,4.69,10,,0,10,0,10,10,,5,0,,0,10
gradio,2796140,4.69,10,,0,10,0,10,10,10,0,10,,0,0
dacite,2244860,4.69,10,0,0,10,0,10,2,10,7,0,,0,10
h3,2117856,4.69,10,0,0,10,0,10,2,10,7,0,,0,10
mlflow-skinny,1919006,4.69,10,,0,10,0,10,10,10,0,10,,0,0
pycares,1831095,4.69,10,0,0,10,0,10,2,10,7,0,,0,10
fonts,1651657,4.69,10,0,0,10,0,0,0,,10,0,,10,10
font-roboto,1651397,4.69,10,0,0,10,0,0,0,,10,0,,10,10
bracex,1622736,4.69,10,,0,10,0,10,2,10,7,0,,0,10
enum-compat,1610163,4.69,10,0,0,10,0,0,0,,10,0,,10,10
eth-hash,1267343,4.69,10,,0,10,0,10,0,,5,0,,10,10
shellescape,1222696,4.69,10,0,0,10,0,0,0,,10,0,,10,10
category-encoders,1141996,4.69,10,0,0,10,0,10,10,10,7,0,,0,2
eth-utils,1065052,4.69,10,,0,10,0,10,0,,5,0,,10,10
textwrap3,1027054,4.69,10,0,0,10,0,0,0,,10,0,,10,10
opsgenie-sdk,1006130,4.69,8,0,0,10,0,9,0,,10,0,,10,9
linecache2,979260,4.69,10,0,0,10,0,0,0,,10,0,,10,10
faiss-cpu,872367,4.69,10,,0,10,0,10,2,10,7,0,0,0,10
testcontainers,778907,4.69,10,,0,10,0,10,10,,5,0,,0,10
eth-rlp,729867,4.69,10,0,0,10,0,10,0,,5,0,,10,10
castxml,724316,4.69,10,0,0,10,0,0,0,,10,0,,10,10
rlp,685543,4.69,10,0,0,10,0,10,0,,5,0,,10,10
opencv-contrib-python,681964,4.69,10,,0,10,0,10,10,,5,0,,0,10
igraph,655188,4.69,10,,0,10,0,10,10,,5,0,0,0,10
albumentations,651684,4.69,10,,0,10,0,10,10,,5,0,,0,10
publicsuffix2,454054,4.69,10,0,0,10,0,0,0,,10,0,,10,10
slack-bolt,452872,4.69,10,,0,10,0,10,10,,5,0,,0,10
slack,421993,4.69,10,0,0,10,0,0,0,,10,0,,10,10
pip-licenses,293434,4.69,10,0,0,10,0,10,10,,5,0,,0,10
textsearch,285841,4.69,10,0,0,10,0,0,0,,10,0,,10,10
pandas-market-calendars,259463,4.69,10,0,0,10,0,10,2,10,7,0,,0,10
bigflow,254765,4.69,10,,0,10,0,9,10,,7,0,,0,9
snowflake,253069,4.69,10,0,0,10,0,0,0,,10,0,,10,10
mkdocstrings,237204,4.69,10,,0,10,0,10,10,,5,0,,0,10
ruptures,233563,4.69,10,,0,10,0,10,2,10,7,0,,0,10
yamlpath,232952,4.69,10,,0,10,0,10,2,10,7,0,0,0,10
mysql-python,221433,4.69,10,0,0,10,0,0,0,,10,0,,10,10
opencv-contrib-python-headless,220169,4.69,10,,0,10,0,10,10,,5,0,,0,10
griffe,215824,4.69,10,0,0,10,0,10,10,,5,0,,0,10
ffmpeg,204303,4.69,10,,0,10,0,0,0,,10,0,,10,10
django-colorfield,192168,4.69,10,,0,10,0,10,10,10,7,3,,0,0
libhoney,191830,4.69,10,,0,10,0,10,8,,5,3,0,0,10
sklearn-crfsuite,179850,4.69,10,0,0,10,0,0,0,,10,0,,10,10
seutils,174333,4.69,10,0,0,10,0,0,0,,10,0,,10,10
singleton-decorator,167167,4.69,10,0,0,10,0,0,0,,10,0,,10,10
evmdasm,156178,4.69,10,0,0,10,0,0,0,,10,0,,10,10
business-duration,146522,4.69,10,0,0,10,0,0,0,,10,0,,10,10
colorhash,139683,4.69,10,0,0,10,0,0,0,,10,0,0,10,10
dotted-dict,132445,4.69,10,0,0,10,0,0,0,,10,0,,10,10
robotframework-selenium2library,122999,4.69,10,0,0,10,0,0,0,,10,0,,10,10
mkdocstrings-python,120714,4.69,10,0,0,10,0,10,10,,5,0,,0,10
tok,119082,4.69,10,0,0,10,0,0,0,,10,0,,10,10
surrogate,111286,4.69,10,0,0,10,0,0,0,,10,0,,10,10
ipadic,109061,4.69,10,0,0,10,0,0,0,,10,0,,10,10
faiss-gpu,108876,4.69,10,,0,10,0,10,2,10,7,0,0,0,10
pymorphy2,100066,4.69,10,0,0,10,0,0,0,,10,0,,10,10
categorical-distance,96714,4.69,10,0,0,10,0,0,0,,10,0,,10,10
simplecosine,96207,4.69,10,0,0,10,0,0,0,,10,0,,10,10
highered,96205,4.69,10,0,0,10,0,0,0,,10,0,,10,10
coremltools,92707,4.69,10,,0,10,0,10,10,,2,0,0,10,2
sudo,92631,4.69,10,0,0,10,0,0,0,,10,0,,10,10
pytorch-ignite,91770,4.69,10,,0,10,0,10,10,,5,0,,0,10
kivy,90644,4.69,10,,0,10,0,10,10,,5,0,0,0,10
pymorphy2-dicts-ru,89937,4.69,10,0,0,10,0,0,0,,10,0,,10,10
pypsrp,88572,4.69,10,0,0,10,0,10,2,10,7,0,,0,10
ibis-framework,88362,4.69,10,,0,10,0,10,10,,5,0,0,0,10
venv-pack,86950,4.69,10,0,0,10,0,10,0,,5,0,,10,10
jws,86906,4.69,10,0,0,10,0,0,0,,10,0,,10,10
osmnx,83945,4.69,10,0,0,10,0,10,10,,5,0,,0,10
mozilla-django-oidc,83602,4.69,10,,0,10,0,10,2,10,7,0,,0,10
xlwings,82755,4.69,10,,0,10,0,9,10,,7,0,0,0,9
pypubsub,81937,4.69,10,0,0,10,0,0,0,,10,0,0,10,10
git-python,79990,4.69,10,0,0,10,0,0,0,,10,0,0,10,10
azure-functions-devops-build,79481,4.69,10,0,0,10,0,10,0,,10,10,,10,0
mypy,10347275,4.66,10,,0,10,0,9,10,,5,0,,0,10
async-generator,9904054,4.66,10,,0,10,0,9,0,,5,0,,10,10
zeep,7383643,4.66,10,,0,10,0,9,2,10,7,0,,0,10
sendgrid,6682152,4.66,10,,0,10,0,10,6,10,5,0,,0,7
catalogue,3916768,4.66,10,0,0,10,0,10,7,,9,0,,0,10
ua-parser,3838699,4.66,10,,0,10,0,10,7,,9,0,,0,10
ephem,3077131,4.66,10,0,0,10,0,9,2,10,7,0,,0,10
pydeprecate,2503525,4.66,10,,2,10,0,10,3,10,7,0,,0,8
oldest-supported-numpy,2474100,4.66,10,0,0,10,0,10,1,,9,9,,0,10
blessed,2388535,4.66,10,,0,10,0,10,7,,9,0,,0,10
gcovr,995361,4.66,10,,0,10,0,9,10,,5,0,0,0,10
daphne,546193,4.66,10,0,0,10,0,10,7,,9,0,,0,10
strenum,254731,4.66,10,,0,10,0,10,7,,9,0,0,0,10
docxtpl,236780,4.66,10,0,0,10,0,10,7,,9,0,,0,10
django-localflavor,233584,4.66,10,0,0,10,0,10,7,,9,0,,0,10
sqlalchemy-mixins,212493,4.66,10,0,0,10,0,10,7,,9,0,,0,10
drf-writable-nested,152419,4.66,10,,0,10,0,9,2,10,7,0,,0,10
pytest-datadir,145790,4.66,10,0,0,10,0,9,2,10,7,0,,0,10
jmp,143931,4.66,10,0,0,10,0,10,9,,9,0,,0,8
airportsdata,103536,4.66,10,0,0,10,0,9,2,10,7,0,,0,10
blosc,100636,4.66,10,,0,10,0,9,2,10,7,0,,0,10
amazoncaptcha,88164,4.66,10,0,0,10,0,10,7,,9,0,0,0,10
dopamine-rl,86093,4.66,10,,0,10,0,10,5,,2,10,,10,0
hypothesis-jsonschema,84482,4.66,10,0,0,10,0,10,7,,9,0,,0,10
colorama,121166372,4.62,10,0,0,10,0,10,0,,9,10,,0,10
oauthlib,80122980,4.62,10,,0,10,10,10,0,,9,0,,0,10
decorator,65372729,4.62,10,0,0,10,10,10,0,,9,0,,0,10
oscrypto,23529592,4.62,10,0,0,10,10,10,0,,9,0,,0,10
mako,21054323,4.62,10,0,0,10,10,10,0,,9,0,,0,10
kubernetes,13162301,4.62,10,,0,10,0,10,10,,0,10,,0,6
tinycss2,11380043,4.62,10,0,0,10,10,10,0,,9,0,,0,10
constructs,7895864,4.62,10,,0,0,0,10,10,,5,10,,6,10
pydeequ,3874007,4.62,10,,0,10,0,10,2,,9,10,,0,8
parse,3272615,4.62,10,0,0,10,10,10,0,,9,0,,0,10
mergedeep,2998401,4.62,10,0,0,10,0,10,0,,10,0,,10,6
python3-openid,2822875,4.62,10,0,0,10,10,10,0,,9,0,,0,10
codecov,1203496,4.62,10,0,0,10,0,10,0,,9,10,,0,10
portpicker,802562,4.62,10,,0,10,0,10,0,,9,10,,0,10
dparse,747893,4.62,10,,0,10,0,10,0,10,9,0,,0,10
tensorflow-probability,736499,4.62,10,,0,10,0,10,10,,4,0,,0,10
shareplum,717216,4.62,10,0,0,10,0,10,0,,10,0,,10,6
markdownify,710036,4.62,10,0,0,10,10,10,0,,9,0,,0,10
discord-py,663156,4.62,8,0,0,10,0,10,10,,7,0,,0,10
pastedeploy,550682,4.62,10,0,0,10,0,10,0,,9,10,,0,10
flasgger,497546,4.62,10,0,0,10,0,10,0,,7,0,0,10,8
aiokafka,493656,4.62,2,0,0,10,0,10,4,10,5,10,,0,10
pyshp,413750,4.62,10,0,0,10,0,10,0,10,9,0,,0,10
semgrep,388657,4.62,10,,0,10,0,10,10,10,0,9,0,0,0
tensorflow-recommenders,387221,4.62,10,,0,10,0,10,8,,7,0,,0,10
importlab,375031,4.62,10,0,0,10,0,10,0,,9,10,,0,10
plaster-pastedeploy,333595,4.62,10,0,0,10,0,10,0,,9,10,,0,10
discord,329374,4.62,8,0,0,10,0,10,10,,7,0,,0,10
nutter,327733,4.62,10,,0,10,0,10,0,,9,10,,0,10
scikeras,275915,4.62,10,,0,10,0,10,8,,7,0,,0,10
sphinx-design,243214,4.62,10,,0,10,0,10,8,,7,0,,0,10
ajsonrpc,215465,4.62,10,0,0,10,0,10,0,,9,10,,0,10
aiopg,204666,4.62,10,,0,10,0,10,0,,9,10,0,0,10
vsts,188116,4.62,10,,0,10,0,10,0,,9,10,,0,10
pipelinewise-singer-python,181884,4.62,10,,0,10,0,10,0,,9,10,,0,10
django-coverage-plugin,178328,4.62,10,0,0,10,0,10,0,,9,10,,0,10
twython,154981,4.62,10,0,0,10,0,10,0,,10,0,,10,6
cpplint,141958,4.62,10,0,0,10,0,9,7,,9,0,,0,10
tcod,89689,4.62,10,,0,10,0,10,9,,7,0,,0,9
codeguru-profiler-agent,87847,4.62,10,,0,10,0,10,0,,9,10,,0,10
avro-validator,85607,4.62,10,,0,10,0,10,0,10,9,0,,0,10
torchdata,81937,4.62,10,,0,10,0,10,10,,7,0,,0,8
gitdb,31173602,4.59,10,0,0,10,10,9,0,,9,0,,0,10
opt-einsum,10534775,4.59,10,,0,10,10,10,1,,7,0,,0,10
zope-event,6083739,4.59,10,,0,10,0,9,0,,9,10,,0,10
requests-mock,3653640,4.59,10,,0,10,0,10,1,10,7,0,0,0,10
elasticsearch-dsl,2853262,4.59,10,,0,10,0,10,1,,7,10,0,0,10
gitdb2,1067235,4.59,10,0,0,10,10,9,0,,9,0,,0,10
branca,906223,4.59,10,,0,10,0,10,1,10,7,0,,0,10
scons,870646,4.59,9,0,0,10,0,10,10,,5,0,0,0,10
dbutils,767266,4.59,10,0,0,10,0,10,1,10,7,0,,0,10
falcon,631117,4.59,10,,0,10,0,10,9,,5,0,0,0,10
mwparserfromhell,500042,4.59,10,0,0,10,0,10,1,10,7,0,,0,10
utm,444439,4.59,10,0,0,10,0,10,1,10,7,0,0,0,10
stackprinter,416270,4.59,10,,0,10,0,10,1,10,7,0,,0,10
google-cloud-dns,351786,4.59,10,,0,10,0,10,3,,4,10,,0,10
wurlitzer,199515,4.59,10,,0,10,0,10,1,10,7,0,,0,10
backports-datetime-fromisoformat,186715,4.59,10,,0,10,0,10,1,10,7,0,,0,10
zope-deferredimport,172910,4.59,10,,0,10,0,9,0,,9,10,,0,10
duckdb-engine,145130,4.59,10,,2,10,0,10,10,,7,0,,0,7
tavern,141993,4.59,10,,0,10,0,10,10,,5,0,,0,9
flask-request-id-header,114711,4.59,10,0,0,10,0,9,0,,7,0,,10,8
pyre2,114581,4.59,10,0,0,10,0,10,1,10,7,0,0,0,10
pyramid-jinja2,108411,4.59,10,0,0,10,0,9,0,,9,10,,0,10
pytest-remotedata,106571,4.59,10,0,0,10,0,10,1,10,7,0,,0,10
symspellpy,100249,4.59,10,0,0,10,0,10,3,10,7,0,,0,8
google-cloud-runtimeconfig,94772,4.59,10,,0,10,0,10,3,,4,10,,0,10
zope-schema,86988,4.59,10,,0,10,0,9,0,,9,10,,0,10
dcor,80637,4.59,10,,0,10,0,10,3,10,7,0,,0,8
sphinx-thebe,78992,4.59,10,0,0,10,0,10,1,10,7,0,,0,10
pyflakes,18211070,4.56,10,0,0,10,0,10,6,,9,0,,0,10
python-slugify,12778204,4.56,10,0,0,10,0,10,6,,9,0,,0,10
imageio-ffmpeg,6813512,4.56,10,0,0,10,0,10,6,,9,0,,0,10
geoip2,4358646,4.56,10,,0,10,0,10,6,,9,0,,0,10
pulp,1011257,4.56,4,0,0,10,0,9,7,10,7,0,,0,10
pylint-django,722035,4.56,10,0,0,10,0,10,0,,9,9,0,0,10
pulumi,589654,4.56,10,,0,0,10,10,10,,0,10,8,0,4
aiormq,551394,4.56,10,0,0,10,0,9,10,,5,0,,0,9
chex,495189,4.56,10,,0,10,0,10,10,,9,0,,0,6
optax,453482,4.56,10,,0,10,0,10,10,,9,0,,0,6
authcaptureproxy,183869,4.56,10,,0,10,0,10,0,10,5,3,0,0,10
hiyapyco,131064,4.56,10,,0,10,0,10,6,,9,0,,0,10
hidapi,121649,4.56,10,0,0,10,0,9,1,,7,10,,0,10
salt-lint,94272,4.56,10,,0,10,0,10,2,10,5,0,,0,10
bowler,81504,4.56,10,,0,10,0,10,0,,9,9,,0,10
pyathena,5665944,4.53,10,,0,10,0,10,10,,7,0,0,0,7
jpype1,4384134,4.53,5,,0,10,0,9,2,,9,0,0,9,10
sphinx-rtd-theme,3195521,4.53,10,,0,10,0,10,7,,7,0,,10,0
haversine,1077323,4.53,10,,0,10,0,10,10,,4,0,,0,9
motor,980014,4.53,10,,0,10,0,10,7,,7,0,,0,10
parsel,969627,4.53,10,0,0,10,0,10,10,,4,0,,0,9
pyro-ppl,399339,4.53,10,,5,10,0,10,10,,0,0,,0,10
django-otp,381154,4.53,10,0,0,10,0,9,6,,9,0,,0,10
simple-ddl-parser,250160,4.53,10,,0,10,0,10,7,,7,0,,0,10
curatorbin,244843,4.53,10,0,0,10,0,0,0,,9,0,,9,10
plotly-resampler,244450,4.53,10,,0,10,0,10,10,,7,0,,0,7
deprecat,233412,4.53,10,0,0,10,0,10,0,10,9,0,,0,9
tensorflowonspark,206072,4.53,9,,0,10,0,10,0,,10,0,,10,6
django-braces,192485,4.53,10,,0,10,0,10,7,,7,0,,0,10
myst-nb,168131,4.53,10,,0,10,0,10,7,,7,0,,0,10
lief,153298,4.53,7,0,0,10,0,10,10,,7,0,0,0,10
rdkit-pypi,126924,4.53,10,,0,10,0,10,7,,7,0,,0,10
drift-python,118402,4.53,10,,0,10,0,10,0,,10,0,,10,5
devtools,113659,4.53,10,,0,10,0,10,7,,7,0,,0,10
devpi-common,109479,4.53,9,0,0,10,0,0,10,,9,0,,0,10
scrapy-splash,101131,4.53,10,0,0,10,0,10,5,10,,0,,0,10
devpi-client,95833,4.53,9,0,0,10,0,0,10,,9,0,,0,10
pytest-recording,93119,4.53,10,0,0,10,0,10,5,10,,0,,0,10
flake8-fixme,88911,4.53,10,,0,10,0,10,0,,10,0,,10,5
prov,88396,4.53,10,0,0,10,0,10,0,,10,0,,10,5
pandas-read-xml,87968,4.53,10,0,0,10,0,10,0,,10,0,,10,5
setuptools,248786658,4.50,0,0,0,10,10,10,10,,7,0,,0,10
isodate,65433187,4.50,10,0,0,10,10,10,0,,7,0,,0,10
h11,25804688,4.50,10,,0,10,10,10,0,,7,0,,0,10
colorlog,7265855,4.50,10,,0,10,0,10,0,10,7,0,,0,10
python-jose,6624106,4.50,10,,0,10,10,10,0,,7,0,,0,10
lz4,5225230,4.50,10,,0,10,0,10,0,10,7,0,,0,10
uvloop,5140025,4.50,10,,0,10,0,10,0,10,7,0,,0,10
xxhash,4495019,4.50,10,0,0,10,0,10,0,10,7,0,0,0,10
httptools,4441480,4.50,10,0,0,10,0,10,0,10,7,0,,0,10
ndg-httpsclient,4369274,4.50,10,0,0,10,0,0,0,,7,0,0,10,10
readme-renderer,3805728,4.50,10,,0,10,0,10,0,10,7,0,,0,10
resampy,3247191,4.50,10,0,0,10,0,10,0,10,7,0,,0,10
click-man,3045069,4.50,10,0,0,10,0,10,0,10,7,0,,0,10
pdfminer-six,2741339,4.50,10,,0,10,0,10,0,10,7,0,0,0,10
cookiecutter,2169417,4.50,10,,0,10,0,10,0,10,7,0,,0,10
findspark,2148741,4.50,10,,0,10,0,10,0,10,7,0,,0,10
realesrgan,1943438,4.50,10,0,0,10,0,10,0,10,7,0,0,0,10
lru-dict,1881105,4.50,10,0,0,10,0,10,0,10,7,0,,0,10
service-identity,1843306,4.50,10,,0,10,0,10,0,,7,10,,0,10
aiodns,1782013,4.50,10,0,0,10,0,10,0,10,7,0,,0,10
aioredis,1480477,4.50,10,,0,10,0,10,0,,7,10,0,0,10
python-engineio,1433015,4.50,10,0,0,10,0,10,10,,7,10,,0,0
streamlit,1408949,4.50,10,,0,10,0,10,10,,2,0,,0,10
yappi,1359039,4.50,10,0,0,10,0,10,0,10,7,0,,0,10
aiohttp-retry,1244973,4.50,10,,0,10,0,10,0,10,7,0,,0,10
colorful,1150703,4.50,10,0,0,10,0,10,0,10,7,0,,0,10
fs,1138163,4.50,10,0,0,10,0,10,0,10,7,0,,0,10
pytest-random-order,1023462,4.50,10,0,0,10,0,10,0,10,7,0,,0,10
telegraph,984696,4.50,10,0,0,10,0,10,0,10,7,0,,0,10
base58,947048,4.50,10,,0,10,0,10,0,10,7,0,,0,10
pyppmd,899195,4.50,10,0,0,10,0,10,0,,7,10,,0,10
multivolumefile,889097,4.50,10,0,0,10,0,10,0,10,7,0,,0,10
mkdocs-material-extensions,847498,4.50,10,0,0,10,0,10,0,10,7,0,,0,10
textparser,797305,4.50,10,0,0,10,0,10,0,10,7,0,,0,10
pamqp,759182,4.50,10,0,0,10,0,10,0,10,7,0,,0,10
userpath,654840,4.50,10,0,0,10,0,10,0,10,7,0,0,0,10
ansi2html,652474,4.50,10,,0,10,0,10,0,10,7,0,,0,10
cbor2,620155,4.50,10,0,0,10,0,10,0,10,7,0,,0,10
newrelic-telemetry-sdk,615768,4.50,10,,0,10,0,10,0,,7,10,,0,10
editdistance,604086,4.50,10,0,0,10,0,10,0,10,7,0,,0,10
petl,577956,4.50,10,,0,10,0,10,0,10,7,0,,0,10
sphinx-copybutton,577180,4.50,10,,0,10,0,10,5,10,7,0,,0,5
logzero,434520,4.50,10,0,0,10,0,10,0,10,7,0,,0,10
pyclipper,396214,4.50,10,0,0,10,0,10,0,10,7,0,0,0,10
zopfli,387820,4.50,10,0,0,10,0,10,0,10,7,0,0,0,10
geoip2-tools,359101,4.50,10,0,0,10,0,10,0,10,7,0,,0,10
fastdiff,358426,4.50,8,0,0,10,0,0,0,,10,0,,10,10
pep562,351496,4.50,10,0,0,10,0,10,0,10,7,0,,0,10
apipkg,321536,4.50,10,0,0,10,0,10,0,10,7,0,,0,10
aws-secretsmanager-caching,316990,4.50,10,,0,10,0,10,0,,7,10,,0,10
fpdf2,315161,4.50,10,,0,10,0,10,10,,2,0,,0,10
pip-requirements-parser,305216,4.50,10,,0,10,0,10,0,10,7,0,,0,10
sphinx-tabs,300545,4.50,10,0,0,10,0,10,0,10,7,0,0,0,10
pytest-flask,295531,4.50,10,0,0,10,0,10,0,10,7,0,,0,10
pytest-split,293564,4.50,10,,0,10,0,10,10,,2,0,,0,10
suds,290515,4.50,10,,0,10,0,10,0,10,7,0,,0,10
dag-factory,287999,4.50,10,,0,10,0,10,8,,5,0,,0,10
awsiotpythonsdk,243926,4.50,10,,0,10,0,10,0,,7,10,,0,10
interpret-core,234027,4.50,10,0,0,10,0,10,10,,2,0,,10,0
brotlipy,231148,4.50,10,,0,10,0,10,0,10,7,0,,0,10
gym-notices,226022,4.50,10,0,0,10,0,10,0,10,7,0,,0,10
cvdupdate,213289,4.50,10,,0,10,0,10,0,10,7,0,,0,10
gymnasium-notices,212273,4.50,10,0,0,10,0,10,0,10,7,0,,0,10
suds-community,206871,4.50,10,,0,10,0,10,0,10,7,0,,0,10
tableschema,202311,4.50,10,,0,10,0,10,0,10,7,0,,0,10
mockito,183542,4.50,10,0,0,10,0,10,0,10,7,0,,0,10
pytest-spark,183004,4.50,10,0,0,10,0,10,0,,2,0,,10,10
gspread-pandas,181115,4.50,10,0,0,10,0,10,1,10,7,0,0,0,9
amundsen-rds,180321,4.50,10,0,0,10,0,10,0,10,7,0,,0,10
aiostream,179818,4.50,10,0,0,10,0,10,0,10,7,0,,0,10
crc32c,177153,4.50,10,,0,10,0,10,0,10,7,0,,0,10
py-moneyed,162320,4.50,10,0,0,10,0,10,0,10,7,0,,0,10
prometheus-fastapi-instrumentator,157735,4.50,10,,0,10,0,10,10,,2,0,,0,10
brotlicffi,157289,4.50,10,,0,10,0,10,0,10,7,0,,0,10
sphinx-togglebutton,154772,4.50,10,0,0,10,0,10,0,10,7,0,,0,10
pyinstrument-cext,152723,4.50,10,0,0,10,0,10,0,10,7,0,0,0,10
easy-thumbnails,148182,4.50,10,0,0,10,0,10,0,10,7,0,,0,10
recordlinkage,138177,4.50,10,0,0,10,0,10,0,10,7,0,0,0,10
decopatch,135535,4.50,10,0,0,10,0,10,0,10,7,0,,0,10
ipyvue,135139,4.50,10,0,0,10,0,10,10,10,7,0,,0,0
