Package,Downloads,Overall,Binary-Artifacts,Branch-Protection,CII-Best-Practices,Code-Review,Dangerous-Workflow,Fuzzing,License,Maintained,Packaging,Pinned-Dependencies,SAST,Security-Policy,Signed-Releases,Token-Permissions,Vulnerabilities
pygame,1188196,3.97,10,,2,5,10,0,0,10,,0,0,0,0,0,10
xarray-einstats,664588,3.97,10,,0,0,10,0,9,0,10,0,0,9,,0,10
ajsonrpc,256567,3.97,10,0,0,1,10,0,10,0,,0,7,10,,0,10
django-constance,201325,3.97,10,,0,8,10,0,10,1,10,0,0,10,,0,0
genshi,168653,3.97,10,0,0,6,10,10,9,0,,0,0,0,0,0,10
hdf5plugin,120723,3.97,7,0,0,7,10,10,9,10,,0,0,0,0,0,2
nbval,93002,3.97,10,0,0,6,10,0,9,0,10,0,0,0,,0,10
django-lifecycle,85994,3.97,10,0,0,1,10,0,10,10,10,1,0,0,,0,4
odoo-test-helper,61188,3.97,10,0,0,3,10,0,0,6,10,0,0,0,,0,10
clarifai-grpc,53648,3.97,10,,0,0,10,0,9,10,,0,10,0,,0,6
inscriptis,42434,3.97,10,,0,1,10,0,10,0,10,0,7,0,,0,10
tzlocal,40550770,3.95,10,0,0,2,10,0,10,10,,0,0,0,,0,10
tenacity,34599159,3.95,10,,0,8,10,0,10,4,,0,0,0,,0,10
slack-sdk,20177234,3.95,10,,0,2,10,0,10,10,,0,0,0,,0,10
distro,13286835,3.95,10,,0,10,10,0,10,2,,0,0,0,0,0,10
fastavro,9963342,3.95,10,0,0,2,10,0,10,10,,0,0,0,0,0,10
slackclient,4610968,3.95,10,,0,2,10,0,10,10,,0,0,0,,0,10
setuptools-rust,3452097,3.95,10,,0,2,10,0,10,10,,0,0,0,,0,10
blessed,2437959,3.95,10,,0,7,10,0,10,5,,0,0,0,,0,10
injector,2379770,3.95,10,,0,4,10,0,10,8,,0,0,0,,0,10
myst-parser,1266190,3.95,10,,0,2,10,0,10,10,,0,0,0,,0,10
neo4j,1093952,3.95,10,,0,9,,0,9,10,,0,0,10,,,10
zigpy,1008456,3.95,10,,0,2,10,0,10,10,,0,0,0,,0,10
django-crispy-forms,846637,3.95,10,0,0,2,10,0,10,10,,0,0,0,,0,10
gluestick,643323,3.95,10,,0,6,10,0,10,8,,0,0,0,,0,8
pantsbuild-pants,622910,3.95,10,,0,10,10,0,10,10,,3,0,0,0,0,0
geoalchemy2,505459,3.95,10,,0,2,10,0,10,10,,0,0,0,,0,10
bellows,484096,3.95,10,,0,2,10,0,10,10,,0,0,0,,0,10
vulture,366610,3.95,10,0,0,2,10,0,10,10,,0,0,0,,0,10
pyupgrade,338263,3.95,10,0,0,2,10,0,10,10,,,0,0,,0,10
tslearn,282300,3.95,10,0,0,2,10,0,10,10,,0,0,0,,0,10
pyftpdlib,267434,3.95,10,0,0,2,10,0,10,10,,0,0,0,,0,10
django-modeltranslation,246929,3.95,10,0,0,2,10,0,10,10,,0,0,0,0,0,10
result,200860,3.95,10,,0,2,10,0,10,10,,0,0,0,,0,10
boruta,194268,3.95,10,0,0,9,10,0,10,3,,0,0,0,0,0,10
celery-redbeat,190331,3.95,10,,0,2,10,0,10,10,,0,0,0,0,0,10
rudder-sdk-python,181829,3.95,10,,0,9,10,0,10,0,,0,5,10,,0,3
flask-assets,162934,3.95,10,0,0,3,10,0,10,10,,0,0,0,,0,9
bleak,154681,3.95,10,0,0,5,10,0,10,10,,0,0,0,,0,7
pythran,151007,3.95,9,0,0,3,10,0,10,10,,0,0,0,,0,10
censys,148692,3.95,10,,0,2,10,0,10,10,,0,0,0,,0,10
jc,142129,3.95,10,,0,5,10,0,10,10,,0,0,0,0,0,7
neo4j-driver,117954,3.95,10,,0,9,,0,9,10,,0,0,10,,,10
django-imagekit,104978,3.95,10,0,0,5,10,0,10,7,,0,0,0,0,0,10
netsuitesdk,100842,3.95,10,,0,10,10,0,10,0,,0,3,0,,0,10
pyserde,100795,3.95,10,,0,2,10,0,10,10,,0,0,0,,0,10
nanobind,91118,3.95,10,0,0,2,10,0,10,10,,0,0,0,,0,10
django-test-migrations,79144,3.95,10,0,0,2,10,0,10,10,,0,0,0,,0,10
simple-term-menu,74894,3.95,10,0,0,2,10,0,10,10,,0,0,0,0,0,10
cotyledon,73743,3.95,10,,0,2,10,0,10,0,,0,0,0,,10,10
datashader,64537,3.95,10,0,0,2,10,0,10,10,,0,0,0,,0,10
t5,47789,3.95,10,,0,8,10,0,10,4,,0,0,0,,0,10
bed-reader,45956,3.95,9,0,0,0,10,0,10,10,,0,0,0,0,10,3
opacus,40035,3.95,10,,0,10,10,0,10,3,,0,0,0,0,0,9
isodate,78895790,3.92,10,0,0,5,10,10,10,0,,0,0,0,,0,10
pyhcl,5656949,3.92,10,,0,5,10,0,10,0,10,0,0,0,,0,10
pyspnego,4689686,3.92,10,0,0,0,10,0,10,5,10,0,0,0,,0,10
flask-limiter,4530260,3.92,10,0,0,0,10,0,10,5,10,0,0,0,0,0,10
marshmallow-sqlalchemy,4101404,3.92,10,,0,0,10,0,10,5,,0,0,10,,0,10
yq,2265202,3.92,10,0,0,0,10,0,10,5,,0,0,10,0,0,10
python-stdnum,1429670,3.92,10,0,0,0,10,0,10,5,,0,10,0,,0,10
wordcloud,1384502,3.92,10,0,0,2,10,0,10,10,10,0,0,0,,0,3
yamale,958695,3.92,10,,0,5,10,0,10,0,,0,0,10,,0,10
python-can,720017,3.92,10,,0,7,,0,10,10,,,0,0,8,,10
y-py,687221,3.92,10,0,0,2,10,0,9,10,,0,0,0,0,0,10
editdistance,629409,3.92,10,0,0,5,10,0,10,0,10,0,0,0,,0,10
pyclipper,599621,3.92,10,0,0,2,10,0,10,3,10,0,0,0,0,0,10
signxml,543715,3.92,10,0,0,0,10,0,10,5,,0,0,10,0,0,10
dvc-task,490589,3.92,10,,0,5,10,0,10,0,10,0,0,0,,0,10
kedro,328872,3.92,10,,5,10,10,0,10,10,,0,0,0,,0,0
breathe,300596,3.92,10,,0,3,10,0,9,1,,0,0,0,8,0,10
typeshed-client,266199,3.92,10,,0,2,10,0,10,3,10,0,0,0,,0,10
pudb,213955,3.92,10,,0,2,10,0,9,10,,0,0,0,,0,10
mkdocs-section-index,110521,3.92,10,0,0,0,10,0,10,5,10,0,0,0,,0,10
gcld3,95385,3.92,10,0,0,9,10,0,10,0,,0,0,10,,0,6
python-statemachine,87272,3.92,10,0,0,1,10,0,10,10,,0,10,0,0,0,4
django-sortedm2m,84428,3.92,10,0,0,5,10,0,10,0,,0,0,10,,0,10
etos-lib,83395,3.92,10,,0,5,10,0,10,0,,0,0,10,0,0,10
disposable-email-domains,77272,3.92,10,,0,9,10,0,9,3,,0,0,0,,0,10
zope-exceptions,67667,3.92,10,,0,3,10,0,9,1,,0,2,10,,0,10
vsts,67091,3.92,10,,0,0,10,0,10,5,,0,0,10,,0,10
pytest-check-links,65698,3.92,10,,0,0,10,0,10,5,,0,0,10,0,0,10
scikit-learn-extra,62392,3.92,10,,0,5,10,0,10,0,10,0,0,0,,0,10
extendable,59356,3.92,10,,0,0,10,0,10,5,10,0,0,0,,0,10
knockapi,51908,3.92,10,0,0,5,10,0,10,0,10,0,0,0,,0,10
clarifai,48608,3.92,10,,0,10,10,0,9,10,,0,3,0,,0,0
hyundai-kia-connect-api,45643,3.92,10,,0,1,0,0,10,10,10,2,9,0,,0,10
pytest-xprocess,43027,3.92,10,0,0,2,10,0,10,3,10,0,0,0,,0,10
toolz,19201500,3.89,10,0,0,5,10,10,9,0,,0,0,0,,0,10
zstandard,4846617,3.89,10,0,0,0,10,0,10,10,,2,0,0,0,0,10
diskcache,4149612,3.89,10,0,0,0,10,0,9,5,10,0,0,0,,0,10
dbt-snowflake,2636914,3.89,10,,0,10,0,0,10,10,,0,7,0,0,0,10
dbt-redshift,1812896,3.89,10,,0,10,0,0,10,10,,0,7,0,0,0,10
pyinstaller,1723016,3.89,0,,0,9,10,0,9,10,,0,0,10,,0,6
robotframework,1639538,3.89,10,,0,0,10,0,10,10,,2,0,0,,0,10
dbt-bigquery,1029976,3.89,10,,0,10,0,0,10,10,,0,7,0,0,0,10
cherrypy,772010,3.89,10,0,2,1,10,0,10,3,,0,0,10,,0,10
immutables,689501,3.89,10,,0,5,10,0,9,0,10,0,0,0,,0,10
django-anymail,459478,3.89,10,,0,0,10,0,9,9,,1,3,0,0,0,10
roman,185437,3.89,10,0,0,3,10,0,9,0,,0,3,10,,0,10
dockerfile,173169,3.89,10,0,0,0,10,0,10,10,,2,0,0,,0,10
arcgis2geojson,117828,3.89,10,0,0,0,10,0,9,5,10,0,0,0,,0,10
diagrams,99173,3.89,10,0,0,6,10,0,10,10,,0,8,0,,0,0
testrail-api,94842,3.89,10,,0,4,10,0,10,0,10,1,0,0,,0,10
kt-legacy,89560,3.89,10,0,0,0,10,0,10,0,,2,0,0,,10,10
pymavlink,73281,3.89,10,,0,5,10,0,9,10,10,0,0,0,,0,0
airportsdata,57510,3.89,10,0,0,0,10,0,9,5,10,0,0,0,,0,10
sfctl,55159,3.89,10,,0,5,10,0,9,0,,0,0,10,0,0,10
search-engine-parser,48497,3.89,10,,0,5,10,0,9,0,10,0,0,0,,0,10
fastly,42494,3.89,10,0,0,0,10,0,10,4,10,0,0,10,0,0,4
cython,33143250,3.86,10,,0,1,10,0,10,10,,0,0,0,0,0,10
pickleshare,11913178,3.86,10,0,0,1,10,0,10,4,,0,0,9,,0,10
pymssql,8925328,3.86,10,0,0,1,10,0,10,10,,0,0,0,0,0,10
robotframework-seleniumlibrary,8351229,3.86,10,0,0,2,10,0,10,10,,0,0,0,,0,9
tldextract,7458470,3.86,10,,0,1,10,0,10,10,,0,0,0,,0,10
imbalanced-learn,6069174,3.86,10,0,0,4,10,0,10,7,,0,0,0,,0,10
einops,4898944,3.86,10,,0,1,10,0,10,10,,0,0,0,,0,10
linkify-it-py,3494856,3.86,10,,0,0,10,0,9,0,10,0,7,0,,0,10
psycopg,3261272,3.86,10,0,0,1,10,0,10,10,,0,0,0,,0,10
resolvelib,2825816,3.86,10,,0,6,10,0,10,5,,0,0,0,,0,10
frozendict,2458450,3.86,10,0,0,1,10,0,10,10,,0,0,0,0,0,10
psycopg-binary,1755972,3.86,10,0,0,1,10,0,10,10,,0,0,0,,0,10
xmlschema,1677699,3.86,10,,0,1,10,0,10,10,,0,0,0,,0,10
uritools,1650708,3.86,10,0,0,0,10,0,10,1,,0,0,0,,10,10
asyncssh,1637948,3.86,10,0,0,1,10,0,10,10,,0,0,0,,0,10
sqlglot,1589719,3.86,10,0,0,1,10,0,10,10,,0,0,0,,0,10
imagehash,1323908,3.86,10,0,0,3,10,0,10,8,,0,0,0,,0,10
concurrent-log-handler,1145376,3.86,10,0,0,1,10,0,10,10,,0,0,0,0,0,10
weasyprint,1109517,3.86,10,0,0,1,10,0,10,10,,0,0,0,,0,10
aio-pika,937829,3.86,10,,0,6,10,0,10,10,,0,0,0,,0,5
pywinpty,828738,3.86,10,0,0,2,10,0,10,9,,0,0,0,,0,10
psycopg-pool,765051,3.86,10,0,0,1,10,0,10,10,,0,0,0,,0,10
flake8-isort,742489,3.86,10,0,0,1,10,0,10,10,,0,0,0,,0,10
autocommand,691586,3.86,10,0,0,1,10,0,10,0,,0,0,0,,10,10
griffe,622282,3.86,10,0,0,1,10,0,10,10,,0,0,0,,0,10
stdlibs,608272,3.86,10,0,0,1,10,0,10,10,,0,0,0,,0,10
prefect,572577,3.86,10,,0,10,0,0,10,10,10,0,7,0,,0,3
flake8-builtins,567600,3.86,10,0,0,1,10,0,10,10,,0,0,0,,0,10
