Package,Downloads,Overall,Binary-Artifacts,Branch-Protection,CII-Best-Practices,Dangerous-Workflow,Fuzzing,License,Maintained,Packaging,Pinned-Dependencies,Security-Policy,Signed-Releases,Token-Permissions,Vulnerabilities
coloredlogs,5695152,0.00,,,,,,,,,,,,,
python-daemon,5630080,0.00,,,,,,,,,,,,,
moviepy,5481030,0.00,,,,,,,,,,,,,
kombu,5457847,0.00,,,,,,,,,,,,,
proglog,5420093,0.00,,,,,,,,,,,,,
cerberus,5369619,0.00,,,,,,,,,,,,,
jupyter-server-terminals,5294208,0.00,,,,,,,,,,,,,
sphinxcontrib-serializinghtml,4983952,0.00,,,,,,,,,,,,,
validators,4879495,0.00,,,,,,,,,,,,,
flask-sqlalchemy,4865146,0.00,,,,,,,,,,,,,
sphinxcontrib-devhelp,4801306,0.00,,,,,,,,,,,,,
sphinxcontrib-qthelp,4800224,0.00,,,,,,,,,,,,,
sphinxcontrib-jsmath,4797854,0.00,,,,,,,,,,,,,
pyhcl,4790546,0.00,,,,,,,,,,,,,
avro,4772045,0.00,,,,,,,,,,,,,
tensorflow-metadata,4737393,0.00,,,,,,,,,,,,,
slicer,4674810,0.00,,,,,,,,,,,,,
pycountry,4569195,0.00,,,,,,,,,,,,,
dpath,4559569,0.00,,,,,,,,,,,,,
cachelib,4536552,0.00,,,,,,,,,,,,,
jupyter-console,4498770,0.00,,,,,,,,,,,,,
ratelimit,4403663,0.00,,,,,,,,,,,,,
nose,4402959,0.00,,,,,,,,,,,,,
pywin32,4351864,0.00,,,,,,,,,,,,,
comm,4350032,0.00,,,,,,,,,,,,,
kfp,4341083,0.00,,,,,,,,,,,,,
ftfy,4303717,0.00,,,,,,,,,,,,,
nvidia-cudnn-cu11,4285692,0.00,,,,,,,,,,,,,
hijri-converter,4274101,0.00,,,,,,,,,,,,,
nvidia-cublas-cu11,4260839,0.00,,,,,,,,,,,,,
pytorch-lightning,4236748,0.00,,,,,,,,,,,,,
nvidia-cuda-runtime-cu11,4218615,0.00,,,,,,,,,,,,,
user-agent,4213822,0.00,,,,,,,,,,,,,
nvidia-cuda-nvrtc-cu11,4208153,0.00,,,,,,,,,,,,,
promise,4184457,0.00,,,,,,,,,,,,,
jax,4073729,0.00,,,,,,,,,,,,,
sklearn,4052069,0.00,,,,,,,,,,,,,
kfp-server-api,3943294,0.00,,,,,,,,,,,,,
crcmod,3939441,0.00,,,,,,,,,,,,,
torchmetrics,3935899,0.00,,,,,,,,,,,,,
wasabi,3894502,0.00,,,,,,,,,,,,,
flask-session,3860998,0.00,,,,,,,,,,,,,
pyaml,3849056,0.00,,,,,,,,,,,,,
strip-hints,3810328,0.00,,,,,,,,,,,,,
geographiclib,3777428,0.00,,,,,,,,,,,,,
protobuf3-to-dict,3765891,0.00,,,,,,,,,,,,,
python-jenkins,3645696,0.00,,,,,,,,,,,,,
multi-key-dict,3615962,0.00,,,,,,,,,,,,,
maxminddb,3587136,0.00,,,,,,,,,,,,,
aniso8601,3461013,0.00,,,,,,,,,,,,,
accelerate,3383538,0.00,,,,,,,,,,,,,
click-didyoumean,3332977,0.00,,,,,,,,,,,,,
python-levenshtein,3280313,0.00,,,,,,,,,,,,,
gsutil,3240793,0.00,,,,,,,,,,,,,
hdfs,3215591,0.00,,,,,,,,,,,,,
timm,3203732,0.00,,,,,,,,,,,,,
xlwt,3195579,0.00,,,,,,,,,,,,,
reportlab,3119776,0.00,,,,,,,,,,,,,
qtconsole,3115497,0.00,,,,,,,,,,,,,
databricks-sdk,3094313,0.00,,,,,,,,,,,,,
spacy-legacy,3082836,0.00,,,,,,,,,,,,,
azureml-core,3077153,0.00,,,,,,,,,,,,,
onnxruntime,2979432,0.00,,,,,,,,,,,,,
pyhive,2970949,0.00,,,,,,,,,,,,,
pypandoc,2921124,0.00,,,,,,,,,,,,,
lazy-loader,2907243,0.00,,,,,,,,,,,,,
botocore-stubs,2870484,0.00,,,,,,,,,,,,,
jupyter,2850526,0.00,,,,,,,,,,,,,
urllib3-secure-extra,2838224,0.00,,,,,,,,,,,,,
lit,2836789,0.00,,,,,,,,,,,,,
pathlib,2826741,0.00,,,,,,,,,,,,,
opentracing,2823618,0.00,,,,,,,,,,,,,
triton,2820656,0.00,,,,,,,,,,,,,
funcsigs,2817537,0.00,,,,,,,,,,,,,
openapi-spec-validator,2692765,0.00,,,,,,,,,,,,,
ypy-websocket,2691285,0.00,,,,,,,,,,,,,
atlassian-python-api,2686221,0.00,,,,,,,,,,,,,
nvidia-cufft-cu11,2642278,0.00,,,,,,,,,,,,,
nvidia-cusparse-cu11,2636695,0.00,,,,,,,,,,,,,
nvidia-cusolver-cu11,2633551,0.00,,,,,,,,,,,,,
nvidia-nccl-cu11,2632410,0.00,,,,,,,,,,,,,
nvidia-curand-cu11,2632069,0.00,,,,,,,,,,,,,
nvidia-cuda-cupti-cu11,2630586,0.00,,,,,,,,,,,,,
nvidia-nvtx-cu11,2622998,0.00,,,,,,,,,,,,,
safetensors,2578428,0.00,,,,,,,,,,,,,
looker-sdk,2536957,0.00,,,,,,,,,,,,,
filterpy,2535289,0.00,,,,,,,,,,,,,
tfx-bsl,2450977,0.00,,,,,,,,,,,,,
confection,2432705,0.00,,,,,,,,,,,,,
langdetect,2429609,0.00,,,,,,,,,,,,,
tensorflow-transform,2412118,0.00,,,,,,,,,,,,,
python-keystoneclient,2403152,0.00,,,,,,,,,,,,,
htmlmin,2394318,0.00,,,,,,,,,,,,,
keystoneauth1,2392697,0.00,,,,,,,,,,,,,
ninja,2371661,0.00,,,,,,,,,,,,,
sacremoses,2370299,0.00,,,,,,,,,,,,,
sasl,2341617,0.00,,,,,,,,,,,,,
elastic-transport,2331044,0.00,,,,,,,,,,,,,
pypika,2329237,0.00,,,,,,,,,,,,,
logbook,2325377,0.00,,,,,,,,,,,,,
yarg,2313970,0.00,,,,,,,,,,,,,
sgmllib3k,2298958,0.00,,,,,,,,,,,,,
pyhocon,2294794,0.00,,,,,,,,,,,,,
passlib,2274289,0.00,,,,,,,,,,,,,
leather,2273425,0.00,,,,,,,,,,,,,
cloudevents,2247934,0.00,,,,,,,,,,,,,
python-swiftclient,2208703,0.00,,,,,,,,,,,,,
minimal-snowplow-tracker,2186574,0.00,,,,,,,,,,,,,
ml-dtypes,2171336,0.00,,,,,,,,,,,,,
akinator-py,2157843,0.00,,,,,,,,,,,,,
idna-ssl,2148994,0.00,,,,,,,,,,,,,
jsonmerge,2143357,0.00,,,,,,,,,,,,,
asyncio,2101401,0.00,,,,,,,,,,,,,
lightning-utilities,2083558,0.00,,,,,,,,,,,,,
google,2056198,0.00,,,,,,,,,,,,,
jsonpath-rw,2014670,0.00,,,,,,,,,,,,,
grpclib,2010779,0.00,,,,,,,,,,,,,
pygeohash,1981727,0.00,,,,,,,,,,,,,
pyudev,1968985,0.00,,,,,,,,,,,,,
bottle,1956882,0.00,,,,,,,,,,,,,
pymsteams,1954022,0.00,,,,,,,,,,,,,
pytelegrambotapi,1952720,0.00,,,,,,,,,,,,,
cramjam,1942512,0.00,,,,,,,,,,,,,
toposort,1940689,0.00,,,,,,,,,,,,,
zict,1925135,0.00,,,,,,,,,,,,,
clickclick,1921955,0.00,,,,,,,,,,,,,
hyperopt,1900952,0.00,,,,,,,,,,,,,
grpcio-reflection,1878159,0.00,,,,,,,,,,,,,
transform-tools,1876049,0.00,,,,,,,,,,,,,
pyreadline3,1873690,0.00,,,,,,,,,,,,,
envier,1863378,0.00,,,,,,,,,,,,,
types-awscrt,1862976,0.00,,,,,,,,,,,,,
wandb,1842895,0.00,,,,,,,,,,,,,
sentence-transformers,1841000,0.00,,,,,,,,,,,,,
fake-useragent,1837219,0.00,,,,,,,,,,,,,
pgpy,1833005,0.00,,,,,,,,,,,,,
jupyterlab,1820696,0.00,,,,,,,,,,,,,
fakeredis,1818564,0.00,,,,,,,,,,,,,
basicsr,1818465,0.00,,,,,,,,,,,,,
strict-rfc3339,1798794,0.00,,,,,,,,,,,,,
rx,1790178,0.00,,,,,,,,,,,,,
webob,1789174,0.00,,,,,,,,,,,,,
crccheck,1758833,0.00,,,,,,,,,,,,,
tiktoken,1753125,0.00,,,,,,,,,,,,,
resize-right,1752114,0.00,,,,,,,,,,,,,
coreschema,1746635,0.00,,,,,,,,,,,,,
hatchling,1743448,0.00,,,,,,,,,,,,,
trampoline,1741854,0.00,,,,,,,,,,,,,
azureml-dataprep,1729722,0.00,,,,,,,,,,,,,
openapi-schema-validator,1722423,0.00,,,,,,,,,,,,,
curlify,1718730,0.00,,,,,,,,,,,,,
xformers,1713149,0.00,,,,,,,,,,,,,
dynaconf,1701975,0.00,,,,,,,,,,,,,
azureml-dataset-runtime,1695048,0.00,,,,,,,,,,,,,
azureml-mlflow,1690825,0.00,,,,,,,,,,,,,
kaleido,1687054,0.00,,,,,,,,,,,,,
salesforce-bulk,1683111,0.00,,,,,,,,,,,,,
s3cmd,1675619,0.00,,,,,,,,,,,,,
riot,1661242,0.00,,,,,,,,,,,,,
mysql-connector,1657346,0.00,,,,,,,,,,,,,
msgpack-python,1655220,0.00,,,,,,,,,,,,,
xmlsec,1651457,0.00,,,,,,,,,,,,,
uuid,1633231,0.00,,,,,,,,,,,,,
pyre-extensions,1630253,0.00,,,,,,,,,,,,,
azureml-contrib-services,1620576,0.00,,,,,,,,,,,,,
azure-devops,1599420,0.00,,,,,,,,,,,,,
azureml-designer-serving,1598844,0.00,,,,,,,,,,,,,
google-cloud-dataform,1585105,0.00,,,,,,,,,,,,,
python3-saml,1576365,0.00,,,,,,,,,,,,,
sphinxcontrib-jquery,1554994,0.00,,,,,,,,,,,,,
expiringdict,1543581,0.00,,,,,,,,,,,,,
paho-mqtt,1534373,0.00,,,,,,,,,,,,,
heapdict,1528885,0.00,,,,,,,,,,,,,
oslo-utils,1521841,0.00,,,,,,,,,,,,,
htpasswd,1503371,0.00,,,,,,,,,,,,,
foundationdb,1496014,0.00,,,,,,,,,,,,,
oslo-config,1492212,0.00,,,,,,,,,,,,,
debtcollector,1483440,0.00,,,,,,,,,,,,,
types-s3transfer,1479781,0.00,,,,,,,,,,,,,
fbprophet,1471247,0.00,,,,,,,,,,,,,
osqp,1470604,0.00,,,,,,,,,,,,,
oslo-i18n,1461645,0.00,,,,,,,,,,,,,
svglib,1455712,0.00,,,,,,,,,,,,,
pandasql,1442461,0.00,,,,,,,,,,,,,
pdpyras,1440525,0.00,,,,,,,,,,,,,
dockerpty,1436142,0.00,,,,,,,,,,,,,
oslo-serialization,1431677,0.00,,,,,,,,,,,,,
timeout-decorator,1420381,0.00,,,,,,,,,,,,,
python-nvd3,1419679,0.00,,,,,,,,,,,,,
cmaes,1384838,0.00,,,,,,,,,,,,,
dash-core-components,1367862,0.00,,,,,,,,,,,,,
dash-table,1353311,0.00,,,,,,,,,,,,,
argparse-addons,1344739,0.00,,,,,,,,,,,,,
uwsgi,1331390,0.00,,,,,,,,,,,,,
cliff,1321817,0.00,,,,,,,,,,,,,
nvidia-ml-py,1287877,0.00,,,,,,,,,,,,,
pbtools,1263754,0.00,,,,,,,,,,,,,
googleads,1252358,0.00,,,,,,,,,,,,,
logging-azure-rest,1248228,0.00,,,,,,,,,,,,,
grpcio-gcp,1244924,0.00,,,,,,,,,,,,,
googletrans,1234046,0.00,,,,,,,,,,,,,
aiohttp-cors,1220170,0.00,,,,,,,,,,,,,
flatten-json,1201828,0.00,,,,,,,,,,,,,
iopath,1194685,0.00,,,,,,,,,,,,,
azureml-dataprep-rslex,1182344,0.00,,,,,,,,,,,,,
boostedblob,1177199,0.00,,,,,,,,,,,,,
pypiwin32,1175412,0.00,,,,,,,,,,,,,
sphinx-autodoc-typehints,1175248,0.00,,,,,,,,,,,,,
tableauhyperapi,1168068,0.00,,,,,,,,,,,,,
pynamodb,1165677,0.00,,,,,,,,,,,,,
pyvmomi,1158748,0.00,,,,,,,,,,,,,
pyformance,1132284,0.00,,,,,,,,,,,,,
appium-python-client,1125975,0.00,,,,,,,,,,,,,
construct,1121556,0.00,,,,,,,,,,,,,
gpustat,1115810,0.00,,,,,,,,,,,,,
supervisor,1115771,0.00,,,,,,,,,,,,,
jupyter-server-fileid,1115407,0.00,,,,,,,,,,,,,
jwcrypto,1112907,0.00,,,,,,,,,,,,,
dj-database-url,1107094,0.00,,,,,,,,,,,,,
googlemaps,1104780,0.00,,,,,,,,,,,,,
azureml-dataprep-native,1096081,0.00,,,,,,,,,,,,,
jupyter-ydoc,1091630,0.00,,,,,,,,,,,,,
pycurl,1090718,0.00,,,,,,,,,,,,,
simplegeneric,1088147,0.00,,,,,,,,,,,,,
contextvars,1074278,0.00,,,,,,,,,,,,,
python-crontab,1074214,0.00,,,,,,,,,,,,,
spark-sklearn,1073331,0.00,,,,,,,,,,,,,
ruff,1063669,0.00,,,,,,,,,,,,,
flask-swagger,1061620,0.00,,,,,,,,,,,,,
pybcj,1050512,0.00,,,,,,,,,,,,,
jupyter-server-ydoc,1048464,0.00,,,,,,,,,,,,,
pyqt5,1045763,0.00,,,,,,,,,,,,,
pattern,1045097,0.00,,,,,,,,,,,,,
click-default-group,1041734,0.00,,,,,,,,,,,,,
pygobject,1037968,0.00,,,,,,,,,,,,,
pyyaml-env-tag,1037500,0.00,,,,,,,,,,,,,
mongoengine,1036940,0.00,,,,,,,,,,,,,
python-ldap,1030814,0.00,,,,,,,,,,,,,
nested-lookup,1029274,0.00,,,,,,,,,,,,,
betterproto,1025831,0.00,,,,,,,,,,,,,
tensorflow-addons,1025789,0.00,,,,,,,,,,,,,
ccxt,1025178,0.00,,,,,,,,,,,,,
halo,1020652,0.00,,,,,,,,,,,,,
pipdeptree,1012390,0.00,,,,,,,,,,,,,
plumbum,1005988,0.00,,,,,,,,,,,,,
pytest-env,1003956,0.00,,,,,,,,,,,,,
zeroconf,1002005,0.00,,,,,,,,,,,,,
cftime,996216,0.00,,,,,,,,,,,,,
pypng,990623,0.00,,,,,,,,,,,,,
autoflake,983470,0.00,,,,,,,,,,,,,
descartes,981157,0.00,,,,,,,,,,,,,
suds-jurko,976118,0.00,,,,,,,,,,,,,
mypy-protobuf,967481,0.00,,,,,,,,,,,,,
distribute,965923,0.00,,,,,,,,,,,,,
tensorflow-cpu,963833,0.00,,,,,,,,,,,,,
frictionless,961696,0.00,,,,,,,,,,,,,
nox,948277,0.00,,,,,,,,,,,,,
pandas-profiling,947201,0.00,,,,,,,,,,,,,
wget,944980,0.00,,,,,,,,,,,,,
transform,942860,0.00,,,,,,,,,,,,,
flask-basicauth,937735,0.00,,,,,,,,,,,,,
duckdb,932934,0.00,,,,,,,,,,,,,
fasttext,932097,0.00,,,,,,,,,,,,,
coralogix-logger,925730,0.00,,,,,,,,,,,,,
pyqt5-sip,921748,0.00,,,,,,,,,,,,,
fvcore,902984,0.00,,,,,,,,,,,,,
flake8-docstrings,899899,0.00,,,,,,,,,,,,,
pyquaternion,899695,0.00,,,,,,,,,,,,,
olefile,896553,0.00,,,,,,,,,,,,,
diffusers,894599,0.00,,,,,,,,,,,,,
autobahn,891968,0.00,,,,,,,,,,,,,
dohq-artifactory,890803,0.00,,,,,,,,,,,,,
pycocotools,888524,0.00,,,,,,,,,,,,,
pyxb,885179,0.00,,,,,,,,,,,,,
deepmerge,884658,0.00,,,,,,,,,,,,,
azureml-telemetry,874242,0.00,,,,,,,,,,,,,
pandas-stubs,872960,0.00,,,,,,,,,,,,,
rasterio,872448,0.00,,,,,,,,,,,,,
affine,871823,0.00,,,,,,,,,,,,,
teradatasql,866803,0.00,,,,,,,,,,,,,
commentjson,865883,0.00,,,,,,,,,,,,,
odfpy,855693,0.00,,,,,,,,,,,,,
intervaltree,845805,0.00,,,,,,,,,,,,,
unittest2,845119,0.00,,,,,,,,,,,,,
apache-sedona,828927,0.00,,,,,,,,,,,,,
pycloudflared,827620,0.00,,,,,,,,,,,,,
naked,820752,0.00,,,,,,,,,,,,,
flashtext,818956,0.00,,,,,,,,,,,,,
fpdf,818721,0.00,,,,,,,,,,,,,
pydispatcher,813938,0.00,,,,,,,,,,,,,
azureml-train-automl-client,810958,0.00,,,,,,,,,,,,,
jsonschema-spec,806971,0.00,,,,,,,,,,,,,
sktime,804981,0.00,,,,,,,,,,,,,
pyqt5-qt5,804602,0.00,,,,,,,,,,,,,
pep8,802930,0.00,,,,,,,,,,,,,
requests-cache,801755,0.00,,,,,,,,,,,,,
dvclive,795821,0.00,,,,,,,,,,,,,
thriftpy2,795090,0.00,,,,,,,,,,,,,
azureml-sdk,793970,0.00,,,,,,,,,,,,,
phik,789112,0.00,,,,,,,,,,,,,
hdbcli,784508,0.00,,,,,,,,,,,,,
azureml-train-core,780485,0.00,,,,,,,,,,,,,
palettable,780073,0.00,,,,,,,,,,,,,
databricks-connect,776970,0.00,,,,,,,,,,,,,
pytest-check,766752,0.00,,,,,,,,,,,,,
pymediainfo,758793,0.00,,,,,,,,,,,,,
avro-gen,756616,0.00,,,,,,,,,,,,,
validate-email,754844,0.00,,,,,,,,,,,,,
backports-abc,753950,0.00,,,,,,,,,,,,,
conan,753566,0.00,,,,,,,,,,,,,
langchain,750320,0.00,,,,,,,,,,,,,
android-backup,741001,0.00,,,,,,,,,,,,,
azure-functions,736769,0.00,,,,,,,,,,,,,
webtest,734713,0.00,,,,,,,,,,,,,
azureml-pipeline-core,728590,0.00,,,,,,,,,,,,,
pyusb,723117,0.00,,,,,,,,,,,,,
beautifulsoup,722783,0.00,,,,,,,,,,,,,
micloud,721221,0.00,,,,,,,,,,,,,
backports-ssl-match-hostname,715640,0.00,,,,,,,,,,,,,
azureml-pipeline,714279,0.00,,,,,,,,,,,,,
dateformat,713744,0.00,,,,,,,,,,,,,
rfc3987,703657,0.00,,,,,,,,,,,,,
datadog-logger,702734,0.00,,,,,,,,,,,,,
azureml-automl-core,700101,0.00,,,,,,,,,,,,,
sentinels,697783,0.00,,,,,,,,,,,,,
covid,695476,0.00,,,,,,,,,,,,,
autowrapt,690474,0.00,,,,,,,,,,,,,
tf-estimator-nightly,685517,0.00,,,,,,,,,,,,,
pdfkit,677920,0.00,,,,,,,,,,,,,
azureml-train-restclients-hyperdrive,673507,0.00,,,,,,,,,,,,,
clickhouse-sqlalchemy,673439,0.00,,,,,,,,,,,,,
tdqm,671257,0.00,,,,,,,,,,,,,
yeelight,669346,0.00,,,,,,,,,,,,,
slacker,668576,0.00,,,,,,,,,,,,,
hatch-vcs,667762,0.00,,,,,,,,,,,,,
paste,667729,0.00,,,,,,,,,,,,,
pinecone-client,663274,0.00,,,,,,,,,,,,,
tbb,660860,0.00,,,,,,,,,,,,,
azureml-pipeline-steps,657977,0.00,,,,,,,,,,,,,
pyexecjs,656858,0.00,,,,,,,,,,,,,
imblearn,654833,0.00,,,,,,,,,,,,,
smartsheet-python-sdk,643137,0.00,,,,,,,,,,,,,
kubernetes-asyncio,643108,0.00,,,,,,,,,,,,,
luigi,638919,0.00,,,,,,,,,,,,,
clang,638675,0.00,,,,,,,,,,,,,
singer-python,637241,0.00,,,,,,,,,,,,,
flake8-polyfill,635856,0.00,,,,,,,,,,,,,
django-allauth,629167,0.00,,,,,,,,,,,,,
hashids,629113,0.00,,,,,,,,,,,,,
oci,628241,0.00,,,,,,,,,,,,,
tensorflow-intel,627412,0.00,,,,,,,,,,,,,
dagster-cloud,621116,0.00,,,,,,,,,,,,,
geemap,618315,0.00,,,,,,,,,,,,,
atpublic,605432,0.00,,,,,,,,,,,,,
basictracer,605114,0.00,,,,,,,,,,,,,
repoze-lru,601841,0.00,,,,,,,,,,,,,
qds-sdk,601220,0.00,,,,,,,,,,,,,
backports-shutil-get-terminal-size,595073,0.00,,,,,,,,,,,,,
pims,590907,0.00,,,,,,,,,,,,,
patch-ng,590500,0.00,,,,,,,,,,,,,
inflate64,588490,0.00,,,,,,,,,,,,,
hatch-fancy-pypi-readme,587186,0.00,,,,,,,,,,,,,
statistics,586888,0.00,,,,,,,,,,,,,
graphlib-backport,586742,0.00,,,,,,,,,,,,,
buildkite-test-collector,577135,0.00,,,,,,,,,,,,,
aws-cdk-asset-awscli-v1,575988,0.00,,,,,,,,,,,,,
gcs-oauth2-boto-plugin,575247,0.00,,,,,,,,,,,,,
ortools,572057,0.00,,,,,,,,,,,,,
urwid,570640,0.00,,,,,,,,,,,,,
kaitaistruct,566960,0.00,,,,,,,,,,,,,
bitsandbytes,564351,0.00,,,,,,,,,,,,,
pywinauto,561405,0.00,,,,,,,,,,,,,
pyod,560990,0.00,,,,,,,,,,,,,
retry-decorator,559207,0.00,,,,,,,,,,,,,
thop,559083,0.00,,,,,,,,,,,,,
verboselogs,557632,0.00,,,,,,,,,,,,,
intel-openmp,555699,0.00,,,,,,,,,,,,,
fysom,555654,0.00,,,,,,,,,,,,,
robotframework-pabot,551974,0.00,,,,,,,,,,,,,
aws-cdk-asset-node-proxy-agent-v5,551240,0.00,,,,,,,,,,,,,
clipboard,549621,0.00,,,,,,,,,,,,,
docker-image-py,549306,0.00,,,,,,,,,,,,,
localstack-ext,543470,0.00,,,,,,,,,,,,,
distance,540739,0.00,,,,,,,,,,,,,
node-semver,537262,0.00,,,,,,,,,,,,,
dbx,532629,0.00,,,,,,,,,,,,,
gym,531427,0.00,,,,,,,,,,,,,
pip-install-test,530317,0.00,,,,,,,,,,,,,
mkl,528343,0.00,,,,,,,,,,,,,
scikit-optimize,524901,0.00,,,,,,,,,,,,,
chispa,522407,0.00,,,,,,,,,,,,,
pyautogui,518816,0.00,,,,,,,,,,,,,
tableau-api-lib,517540,0.00,,,,,,,,,,,,,
libsass,515357,0.00,,,,,,,,,,,,,
pytest-dependency,513725,0.00,,,,,,,,,,,,,
pyicu,513113,0.00,,,,,,,,,,,,,
flake8-quotes,509941,0.00,,,,,,,,,,,,,
salesforce-fuelsdk,509774,0.00,,,,,,,,,,,,,
pyscreeze,507796,0.00,,,,,,,,,,,,,
json2html,507629,0.00,,,,,,,,,,,,,
fixtures,502951,0.00,,,,,,,,,,,,,
elasticsearch-dbapi,500699,0.00,,,,,,,,,,,,,
xhtml2pdf,491889,0.00,,,,,,,,,,,,,
jenkinsapi,491802,0.00,,,,,,,,,,,,,
pyfakefs,491788,0.00,,,,,,,,,,,,,
tzwhere,487174,0.00,,,,,,,,,,,,,
hnswlib,486434,0.00,,,,,,,,,,,,,
robotframework-jsonlibrary,486303,0.00,,,,,,,,,,,,,
anyjson,485400,0.00,,,,,,,,,,,,,
pytweening,484653,0.00,,,,,,,,,,,,,
meson,482184,0.00,,,,,,,,,,,,,
ordereddict,481499,0.00,,,,,,,,,,,,,
ydata-profiling,480607,0.00,,,,,,,,,,,,,
jaeger-client,478492,0.00,,,,,,,,,,,,,
delighted,475650,0.00,,,,,,,,,,,,,
threadloop,475461,0.00,,,,,,,,,,,,,
pydruid,474522,0.00,,,,,,,,,,,,,
bson,471841,0.00,,,,,,,,,,,,,
property-manager,468644,0.00,,,,,,,,,,,,,
pyu2f,468421,0.00,,,,,,,,,,,,,
pymsgbox,466847,0.00,,,,,,,,,,,,,
awscli-cwlogs,465672,0.00,,,,,,,,,,,,,
pyrect,463629,0.00,,,,,,,,,,,,,
orbax-checkpoint,462140,0.00,,,,,,,,,,,,,
pypdf,461758,0.00,,,,,,,,,,,,,
pygetwindow,461100,0.00,,,,,,,,,,,,,
elasticquery,459844,0.00,,,,,,,,,,,,,
sphinxcontrib-websupport,459817,0.00,,,,,,,,,,,,,
flufl-lock,459680,0.00,,,,,,,,,,,,,
git-remote-codecommit,456302,0.00,,,,,,,,,,,,,
pyrtf3,453381,0.00,,,,,,,,,,,,,
mouseinfo,453038,0.00,,,,,,,,,,,,,
aliyun-python-sdk-kms,452502,0.00,,,,,,,,,,,,,
netapp-ontap,450538,0.00,,,,,,,,,,,,,
hypercorn,448060,0.00,,,,,,,,,,,,,
clickhouse-connect,447282,0.00,,,,,,,,,,,,,
jsmin,445704,0.00,,,,,,,,,,,,,
pathlib-mate,444766,0.00,,,,,,,,,,,,,
pyapacheatlas,444603,0.00,,,,,,,,,,,,,
oss2,444527,0.00,,,,,,,,,,,,,
tensorflow-gpu,443163,0.00,,,,,,,,,,,,,
boa-str,442634,0.00,,,,,,,,,,,,,
seqeval,437512,0.00,,,,,,,,,,,,,
deep-merge,435440,0.00,,,,,,,,,,,,,
json-delta,434636,0.00,,,,,,,,,,,,,
azureml-defaults,434051,0.00,,,,,,,,,,,,,
bc-python-hcl2,434014,0.00,,,,,,,,,,,,,
pynvml,432425,0.00,,,,,,,,,,,,,
sekkaybot,432209,0.00,,,,,,,,,,,,,
venusian,430468,0.00,,,,,,,,,,,,,
dbl-tempo,429896,0.00,,,,,,,,,,,,,
rjsmin,428752,0.00,,,,,,,,,,,,,
patool,423855,0.00,,,,,,,,,,,,,
cloudflare,423821,0.00,,,,,,,,,,,,,
openstacksdk,418544,0.00,,,,,,,,,,,,,
os-service-types,417363,0.00,,,,,,,,,,,,,
sqlparams,417137,0.00,,,,,,,,,,,,,
yattag,414244,0.00,,,,,,,,,,,,,
evaluate,411077,0.00,,,,,,,,,,,,,
bc-detect-secrets,409480,0.00,,,,,,,,,,,,,
nanotime,408695,0.00,,,,,,,,,,,,,
tensorflow-data-validation,408579,0.00,,,,,,,,,,,,,
aws-logging-handlers,404560,0.00,,,,,,,,,,,,,
pandarallel,404095,0.00,,,,,,,,,,,,,
oracledb,399723,0.00,,,,,,,,,,,,,
pyreadline,398819,0.00,,,,,,,,,,,,,
flask-mail,395654,0.00,,,,,,,,,,,,,
pysmb,393689,0.00,,,,,,,,,,,,,
ebcdic,393415,0.00,,,,,,,,,,,,,
pyworld,391774,0.00,,,,,,,,,,,,,
httpretty,390403,0.00,,,,,,,,,,,,,
rcssmin,387419,0.00,,,,,,,,,,,,,
statsforecast,387077,0.00,,,,,,,,,,,,,
azure-storage-logging,386599,0.00,,,,,,,,,,,,,
tritonclient,385266,0.00,,,,,,,,,,,,,
delta,385216,0.00,,,,,,,,,,,,,
h2o,384105,0.00,,,,,,,,,,,,,
python-geohash,378601,0.00,,,,,,,,,,,,,
lucopy,378242,0.00,,,,,,,,,,,,,
interface-meta,376105,0.00,,,,,,,,,,,,,
eli5,375032,0.00,,,,,,,,,,,,,
toolchain-pants-plugin,372759,0.00,,,,,,,,,,,,,
libretranslatepy,371847,0.00,,,,,,,,,,,,,
spotinst-agent,371683,0.00,,,,,,,,,,,,,
fairscale,370721,0.00,,,,,,,,,,,,,
zigpy-zigate,370210,0.00,,,,,,,,,,,,,
tika,368755,0.00,,,,,,,,,,,,,
us,368033,0.00,,,,,,,,,,,,,
gcloud,367773,0.00,,,,,,,,,,,,,
gssapi,367277,0.00,,,,,,,,,,,,,
pyenchant,365096,0.00,,,,,,,,,,,,,
mando,364770,0.00,,,,,,,,,,,,,
pydoe,363198,0.00,,,,,,,,,,,,,
pure-pcapy3,362556,0.00,,,,,,,,,,,,,
editorconfig,362455,0.00,,,,,,,,,,,,,
cnvrg,361134,0.00,,,,,,,,,,,,,
fairseq,358281,0.00,,,,,,,,,,,,,
ansible-compat,355277,0.00,,,,,,,,,,,,,
python-certifi-win32,352519,0.00,,,,,,,,,,,,,
gnupg,350745,0.00,,,,,,,,,,,,,
requestsexceptions,349885,0.00,,,,,,,,,,,,,
neotime,345673,0.00,,,,,,,,,,,,,
pwlf,345006,0.00,,,,,,,,,,,,,
ml-collections,344859,0.00,,,,,,,,,,,,,
ibm-cloud-sdk-core,344476,0.00,,,,,,,,,,,,,
pyxdg,344114,0.00,,,,,,,,,,,,,
py-partiql-parser,339469,0.00,,,,,,,,,,,,,
fernet,338926,0.00,,,,,,,,,,,,,
ipfshttpclient,337390,0.00,,,,,,,,,,,,,
snowflake-ingest,336696,0.00,,,,,,,,,,,,,
